"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"vorinostat-1161","34/100",3.44613693791468e-21,2.10214353212796e-17,0,0,7.52212389380531,354.420160316246,"SLC22A4;RGS19;TRAC;SLA;LRMP;ADCY7;RCBTB2;PRRG4;CALHM2;CCL4;C3AR1;CCL2;CD14;CYTIP;FCGR1B;LMO2;CACNA2D3;HMHA1;NMI;NFKB1;KBTBD11;PARP8;BATF;FGR;MS4A6A;EVI2A;GPR183;PECAM1;LCP2;PTPN6;PTPN7;CD69;EVI2B;TLR2"
"vorinostat-6179","32/100",4.08351044305049e-19,1.2454706851304e-15,0,0,7.07964601769912,299.767502624401,"RGS19;TRAC;FGL2;SLA;LRMP;RCBTB2;CALHM2;C3AR1;CCL2;CD14;KCNN4;CYTIP;C21ORF96;FCGR1B;KLF11;LMO2;MX1;CACNA2D3;KBTBD11;PARP8;FGR;MS4A6A;FMNL1;ELF4;GPR183;LCP2;PLEKHO1;PTPN6;LTB;PTPN7;CD69;XAF1"
"trichostatin A-1175","31/100",4.14850366077285e-18,8.43529077690478e-15,0,0,6.85840707964602,274.499403322673,"RGS19;TRAC;SLA;LRMP;RCBTB2;PRRG4;RASSF2;CLEC7A;SCMH1;CCL4;CCL2;CD14;KCNN4;CYTIP;FCGR1B;TRIM22;LMO2;HMHA1;NMI;PARP8;FGR;MS4A6A;FMNL1;TNIP1;GPR183;PECAM1;LCP2;PTPN6;PTPN7;CD69;EVI2B"
"piperlongumine-1764","24/100",1.18207747367138e-11,1.80266814734885e-08,0,0,5.30973451327434,133.599093247101,"ACVR1;RGS13;TRAC;CPOX;CXCR4;TNFRSF1B;C17ORF62;SAMSN1;RCBTB2;C12ORF35;RASSF2;KIAA0922;CCL4;C3AR1;CCL2;PTPN6;MNDA;CD14;CYTIP;ZBED5;C21ORF96;SPG11;PION;TLR2"
"trichostatin A-2694","24/100",1.18207747367138e-11,1.44213451787908e-08,0,0,5.30973451327434,133.599093247101,"DENND2D;KLF11;RGS19;TRAC;LMO2;LRRK1;CACNA2D3;HMHA1;NMI;KBTBD11;RCBTB2;ETV6;PARP8;FGR;MS4A6A;TMEM156;FMNL1;GPR183;CCL2;PTPN6;CD14;PTPN7;XAF1;KCTD15"
"lycorine-2195","24/100",1.18207747367138e-11,1.20177876489923e-08,0,0,5.30973451327434,133.599093247101,"DENND2D;CX3CR1;RGS19;SEMA4D;LRRK1;CCDC109B;ASB13;SLA;SNX10;GIMAP6;ADCY7;KBTBD11;RPS6KA4;MS4A6A;CALHM2;SLC7A7;NT5DC2;MGAT4A;IRF8;CCL2;PTPRCAP;LTB;XAF1;KCTD15"
"parthenolide-1736","23/100",8.02727254550593e-11,6.99519464679802e-08,0,0,5.08849557522124,118.285088019388,"RGS13;RGS16;IL10RA;TRAC;PRKCD;RNASE6;HMHA1;C7ORF23;FLI1;CALHM2;SLC7A7;NT5DC2;RPS6KA1;CCL4;IRF8;CCL2;PTPN6;CD14;LTB;XAF1;TRIM22;MYO1F;TLR2"
"vorinostat-2680","23/100",8.02727254550593e-11,6.12079531594827e-08,0,0,5.08849557522124,118.285088019388,"C9ORF91;DENND2D;RGS19;TRAC;CACNA2D3;HMHA1;NMI;NFKB1;KBTBD11;RCBTB2;RPS6KA4;FGR;MS4A6A;GPR183;CCL2;PTPN6;CD14;LTB;PTPN7;XAF1;CYTIP;RBM23;FCGR1B"
"trichostatin A-6193","22/100",5.15539361072255e-10,3.49421122504528e-07,0,0,4.86725663716814,104.090213302107,"RGS19;MX2;FGL2;MX1;SLA;HMHA1;RHOH;LAT2;FGR;MS4A6A;FMNL1;OAS1;CCL4;C3AR1;CCL2;PTPN6;CD14;LTB;PTPN7;CD69;FCGR1B;HERC6"
"valproic acid-1150","20/100",1.78699031852513e-08,1.09006409430033e-05,0,0,4.42477876106195,78.9387076350218,"DENND2D;IGSF6;RGS19;RGS13;ARID5A;NCF1C;ATAD2B;SLFN12;FGR;PRRG4;MS4A6A;GPR183;CCL4;CCL2;PTPRCAP;CD14;PTPN7;BAHCC1;KCTD15;GPR125"
"apigenin-1321","20/100",1.78699031852513e-08,9.90967358454843e-06,0,0,4.42477876106195,78.9387076350218,"CX3CR1;NCF2;RNASE6;NCF1C;LRMP;ADCY7;KBTBD11;RCBTB2;HCK;TUBB6;PRPSAP2;EHD4;NAGK;MSH2;IRF8;TRIM37;MNDA;XAF1;MYD88;TLR2"
"apigenin-4401","19/100",9.60931424728253e-08,4.88473474236862e-05,0,0,4.20353982300885,67.9205773790776,"KLF11;PLEKHF1;DDX58;SRD5A3;RFTN1;IFI6;DTX2;IFI35;IFIT1;ADCY7;PARP12;OASL;ETV6;CASP7;TRIM5;BAHCC1;TRIM21;IRF9;MAP3K5"
"anisomycin-1304","19/100",9.60931424728253e-08,4.50898591603257e-05,0,0,4.20353982300885,67.9205773790776,"SASH3;AGPAT5;KLF11;RGS19;SEMA4D;RGS16;PRKCD;SLA;SAMHD1;ADCY7;KBTBD11;IL17RA;HERC5;MS4A6A;CALHM2;NT5DC2;RPS6KA1;CCL2;LTB"
"trichostatin A-1835","19/100",9.60931424728253e-08,4.18691549345882e-05,0,0,4.20353982300885,67.9205773790776,"CD97;CSF1R;C9ORF167;RGS19;MX2;MX1;HMHA1;ISG15;IFIT3;PSMB10;KBTBD11;IFIT2;PRRG4;FPGS;CLTCL1;CCL2;PTPRCAP;PTPN7;XAF1"
"pentoxyverine-1268","18/100",4.850921480536e-07,0.000197270806875131,0,0,3.98230088495575,57.8983817312485,"CRTAP;CLDND1;SAMD9;SLC31A2;GCH1;SRD5A3;CPOX;JMJD1C;LSP1;CD3D;SUPT3H;CORO1C;RNFT1;TLR1;ZMYM1;MGAT4A;B3GNT2;BCAT1"
"ciclosporin-1331","18/100",4.850921480536e-07,0.000184941381445435,0,0,3.98230088495575,57.8983817312485,"ACVR1;SAMD9;SRD5A3;ARID5A;PLEKHA5;RHOH;BATF;CALHM2;CLEC7A;CCL4;C3AR1;SIDT1;CCL2;TRIM26;PTPN6;CD14;LTB;GBP2"
"acacetin-2189","18/100",4.850921480536e-07,0.000174062476654527,0,0,3.98230088495575,57.8983817312485,"RAP1GAP2;CX3CR1;BIK;MX2;ATP10D;PLEKHA5;NCF1C;LRMP;ADCY7;RCBTB2;BATF;PRRG4;VNN1;ZC3H12A;ARHGEF3;IRF8;SP140L;TRIM22"
"LY-294002-2696","17/100",2.29352204485782e-06,0.00077724913742404,0,0,3.76106194690266,48.8389762142034,"C9ORF91;DENND2D;CX3CR1;UNC93B1;CACNA2D3;RHOH;DDX60;SLC2A5;KBTBD11;MS4A6A;APOL6;VNN2;IRF8;CCL2;XAF1;BCAT1;BAHCC1"
"securinine-2729","17/100",2.29352204485782e-06,0.000736341288085932,0,0,3.76106194690266,48.8389762142034,"GSDMD;CX3CR1;MAGEH1;CD82;DENND5B;SATB1;RGS16;MX2;TNFSF13;ICAM2;PSMB9;TRIM5;ARHGEF3;IRF8;PLEKHO1;SLC15A3;BAHCC1"
"alprostadil-2938","17/100",2.29352204485782e-06,0.000699524223681636,0,0,3.76106194690266,48.8389762142034,"DENND2D;CX3CR1;LRRK1;HMHA1;NOC3L;UBE2J1;APOL6;BIN2;CDC42EP3;CCL4;IRF8;CCL2;CD69;OSBPL1A;PION;FCGR1B;TLR2"
"0198306-0000-7099","17/100",2.29352204485782e-06,0.000666213546363463,0,0,3.76106194690266,48.8389762142034,"IL15RA;BIK;TMPRSS3;JHDM1D;RFTN1;TAP1;TMEM62;IFI35;TICAM1;RASGRP1;PARP12;HDAC7;PTPRE;CALHM2;MICALL2;BAK1;MAP3K14"
"molindone-2917","17/100",2.29352204485782e-06,0.000635931112437851,0,0,3.76106194690266,48.8389762142034,"CD97;FZD2;CD82;UNC93B1;FGL2;RFTN1;MICAL3;PLEKHA5;LNPEP;IFI30;IFIT1;IFIT3;SLFN12;FPGS;HPSE;SLC15A3;HERC6"
"6-benzylaminopurine-2351","17/100",2.29352204485782e-06,0.000608281933636205,0,0,3.76106194690266,48.8389762142034,"SLC22A4;CX3CR1;FZD2;BIK;LRRK1;IL2RG;ATAD2B;ARNTL;ATRN;VNN2;CLEC7A;FPGS;CEP70;B3GNT2;KCTD15;MAP4K3;LY6E"
"debrisoquine-1591","17/100",2.29352204485782e-06,0.00058293685306803,0,0,3.76106194690266,48.8389762142034,"CD82;CACNA2D3;DYSF;CPOX;EIF2AK2;C7ORF23;SAMSN1;TREM1;IFIT2;C12ORF35;PRPSAP2;CLTCL1;CCL4;BTK;MGAT1;PLEKHO2;XAF1"
"hycanthone-1614","17/100",2.29352204485782e-06,0.000559619378945309,0,0,3.76106194690266,48.8389762142034,"CD82;MX1;RFTN1;CACNA2D3;ARHGAP15;DDX60;SAMHD1;RABGGTA;SUPT3H;ATAD2B;RPS6KA4;SLC7A7;CLTCL1;DPYD;ELMO1;BAK1;GBP2"
"amrinone-2724","17/100",2.29352204485782e-06,0.000538095556678181,0,0,3.76106194690266,48.8389762142034,"USP6NL;ACVR1;RGS19;SEMA4D;GCH1;BIK;RHBDF2;MICAL3;DDX60;CYP7B1;CD3D;ATAD2B;HDAC7;CCL4;DNMT3B;SLC15A3;TRIM22"
"trichostatin A-1284","16/100",1.01299217774074e-05,0.00228861195711796,0,0,3.53982300884956,40.7080246428615,"DENND2D;RGS19;C5AR1;LRRK1;ARID5A;TRPV2;RHOH;RABGGTA;FGR;APOL6;IRF7;MICALL2;CCL2;PTPRCAP;BAHCC1;LY6E"
"valproic acid-410","16/100",1.01299217774074e-05,0.00220687581579232,0,0,3.53982300884956,40.7080246428615,"RNF44;FGL2;CACNA2D3;RNASE6;IFI35;NMI;KBTBD11;MS4A6A;FMNL1;GPR183;CCL2;PTPN6;MNDA;CD14;PTPN7;BAHCC1"
"SC-19220-7065","16/100",1.01299217774074e-05,0.00213077664973052,0,0,3.53982300884956,40.7080246428615,"RAP1GAP2;RNF31;C9ORF167;PLEKHF1;CD82;UNC93B1;MICAL3;DTX2;IFI30;IFI44L;RCBTB2;FCGR2A;SLC9A7;PLCG2;MICALL2;ZCCHC2"
"sanguinarine-2927","16/100",1.01299217774074e-05,0.00205975076140616,0,0,3.53982300884956,40.7080246428615,"AGPAT5;TMEM183A;GCA;RGS13;STK39;SLA;SLC2A3;GMCL1;KBTBD11;RCBTB2;RASSF2;KIAA0922;OXCT1;DPYD;SFXN3;CCL2"
"antimycin A-1414","16/100",1.01299217774074e-05,0.00199330718845758,0,0,3.53982300884956,40.7080246428615,"CD83;FZD2;DENND4A;STXBP2;PELI2;CPOX;GIMAP6;TNFRSF1B;ATAD2B;TUBB6;GPR183;SCMH1;NCKAP1L;PLEKHO1;LTB;C21ORF96"
"0198306-0000-7069","16/100",1.01299217774074e-05,0.00193101633881828,0,0,3.53982300884956,40.7080246428615,"C9ORF167;MAGEH1;TMEM183A;CD82;SEMA4D;NDE1;ASB13;IFI6;DTX2;PTK6;IFIT3;IFIT2;C16ORF62;FCGR2A;SRGAP2;KCTD15"
"roxithromycin-2992","16/100",1.01299217774074e-05,0.00187250069218742,0,0,3.53982300884956,40.7080246428615,"ZNF177;GSDMD;MAGEH1;DDX58;C5AR1;SRD5A3;MICAL3;ISG15;LTC4S;CECR1;SIDT1;NCKAP1L;CD37;SLC15A3;GBP2;MAP3K14"
"levodopa-4394","16/100",1.01299217774074e-05,0.0018174271424172,0,0,3.53982300884956,40.7080246428615,"IL15RA;CSF1R;DDX58;IFI6;TAP1;IFIT1;CD3D;PARP12;OASL;HDAC7;HLA-DMA;OAS3;PLEKHO1;CAMK1;BAHCC1;IRF9"
"(+)-chelidonine-1786","15/100",4.16763404245179e-05,0.00726359075970169,0,0,3.31858407079646,33.4698350644546,"CX3CR1;FAM114A2;RGS13;LY96;LSP1;NOC3L;LZTFL1;TUBB6;IFI16;CDC42EP3;CCL4;CCL2;LTB;CYTIP;FCGR1B"
"valproic acid-1181","15/100",4.16763404245179e-05,0.00706182434970998,0,0,3.31858407079646,33.4698350644546,"CSF1R;CRTAP;RGS19;SEMA4D;RGS13;NCF1C;CASC3;SUPT3H;IL17RA;BATF;FGR;PRRG4;TNIP1;CLTCL1;LGALS9"
"trichostatin A-4526","15/100",4.16763404245179e-05,0.00687096423215025,0,0,3.31858407079646,33.4698350644546,"PLEKHF1;SRD5A3;LRRK1;TAP1;IFI35;ARRB2;HCFC2;IL17RA;RELB;HDAC7;MFSD6;IRF1;FPGS;HOXA1;HERC6"
"troglitazone-1173","15/100",4.16763404245179e-05,0.00669014938393577,0,0,3.31858407079646,33.4698350644546,"RGS19;RGS13;RGS16;SRD5A3;LRRK1;NCF1C;LSP1;SLC2A5;TMEM156;CCL4;MACROD1;PLCG2;TRIP10;CD69;FCGR2B"
"quercetin-2499","15/100",4.16763404245179e-05,0.00651860709203998,0,0,3.31858407079646,33.4698350644546,"RNF31;BIK;RHBDF2;ATP10D;IFI6;PLEKHA5;SLA;NCF1C;TDRD7;VNN2;MGAT4A;SIDT1;SPAG1;TRIM22;IFNAR1"
"pancuronium bromide-4393","15/100",4.16763404245179e-05,0.00635564191473898,0,0,3.31858407079646,33.4698350644546,"CSF1R;IFITM1;TMEM183A;DDX58;MX2;LMO2;SRD5A3;IFI6;PTK6;ISG15;IFIT1;HERC5;HLA-DMA;NUDT18;IRF9"
"trimethobenzamide-2002","15/100",4.16763404245179e-05,0.00620062625828193,0,0,3.31858407079646,33.4698350644546,"TRAC;LRRK1;CACNA2D3;ASB13;ZDHHC7;GMCL1;BATF;APOC2;ZC3H12A;FPGS;MACROD1;PLEKHO1;LGALS9;KCTD15;IRF9"
"dequalinium chloride-1276","15/100",4.16763404245179e-05,0.00605299229975141,0,0,3.31858407079646,33.4698350644546,"CD83;GCA;RGS13;RGS16;NCF1C;SLC2A3;CFP;SLC2A5;TREM1;TUBB6;CLEC7A;CD69;CYTIP;FCGR2B;ZCCHC2"
"trichostatin A-6143","15/100",4.16763404245179e-05,0.00591222503696649,0,0,3.31858407079646,33.4698350644546,"SLC22A4;C5AR1;MX1;MICAL3;ISG15;IFIT1;TICAM1;IFI44L;PARP12;IFIT2;ATAD2B;HDAC7;SIGIRR;KCTD15;HERC6"
"cyanocobalamin-4572","15/100",4.16763404245179e-05,0.00577785628612635,0,0,3.31858407079646,33.4698350644546,"RNF31;PLEKHF1;DENND4A;DTX2;HCFC2;FAIM3;USP18;IFI44L;IFIT3;FPGS;B3GNT2;HPSE;ZNF215;IL7R;TRIM21"
"brinzolamide-1615","15/100",4.16763404245179e-05,0.00564945947976798,0,0,3.31858407079646,33.4698350644546,"FAM114A2;PELI2;MX1;IFI6;CPOX;IFIT1;ATAD2B;FGR;CALHM2;BIN2;RPS6KA1;IRF7;LTB;CD69;XAF1"
"progesterone-2426","15/100",4.16763404245179e-05,0.00552664514325129,0,0,3.31858407079646,33.4698350644546,"CX3CR1;MAGEH1;RGS13;NDE1;RHBDF2;TRANK1;TRAF1;TICAM1;SLC2A5;SIDT1;TIMP2;NCKAP1L;CD69;CYTIP;FCGR2B"
"lasalocid-3021","15/100",4.16763404245179e-05,0.00540905694871403,0,0,3.31858407079646,33.4698350644546,"ZNF177;RAP1GAP2;BIK;MICAL3;IFIT1;TMEM140;IFIT2;HDAC7;TLR1;CECR1;GLIPR1;VNN2;MGAT4A;NCKAP1L;CD37"
"trichostatin A-1400","15/100",4.16763404245179e-05,0.00529636826228248,0,0,3.31858407079646,33.4698350644546,"HMHA1;NCF1C;RABGGTA;NFKB1;FGR;FMNL1;C3AR1;CCL2;PTPRCAP;CD14;LTB;PTPN7;KCNN4;XAF1;KCTD15"
"pridinol-7214","15/100",4.16763404245179e-05,0.00518827911407264,0,0,3.31858407079646,33.4698350644546,"RNF31;IL15RA;KLF11;MORC3;FZD2;SEMA4D;RHBDF2;TAP1;LNPEP;AES;ZMYM1;OAS3;SCMH1;KCNN4;MAP3K5"
"cefalonium-2921","14/100",0.000159210231204305,0.0194236482069252,0,0,3.09734513274336,27.0871659919566,"FZD2;UNC93B1;LRRK1;MX1;IFI6;LNPEP;IFIT1;PARP12;BATF;PRRG4;TMEM156;HOXA1;BAK1;SLC15A3"
"trichostatin A-1306","14/100",0.000159210231204305,0.0190427923597306,0,0,3.09734513274336,27.0871659919566,"ISG15;RABGGTA;PSMB10;AES;RELB;FGR;CECR1;CLTCL1;S100A12;CCL2;PTPN7;SLC15A3;XAF1;KCTD15"
"proxyphylline-7290","14/100",0.000159210231204305,0.0186765848143512,0,0,3.09734513274336,27.0871659919566,"USP6NL;SMARCD3;DDX58;LNPEP;TYK2;ATAD2B;FPGS;TRIM26;PLEKHO2;BAK1;KCNN4;SP140L;KCTD15;IRF9"
"mefenamic acid-1863","14/100",0.000159210231204305,0.0183241964216276,0,0,3.09734513274336,27.0871659919566,"CD82;C5AR1;ARID5A;LY96;UBE2L6;TRAF1;IFI30;IFI44L;ZDHHC18;OAS3;FPGS;CCL2;ZNF215;LY6E"
"etofenamate-2907","14/100",0.000159210231204305,0.0179848594508567,0,0,3.09734513274336,27.0871659919566,"GCH1;RGS13;LRRK1;IFI6;CSF2RB;LNPEP;IL1RAP;IFIT2;APOL6;EHBP1L1;CCL4;IRF7;CCL2;CD69"
"acetylsalicylic acid-1204","14/100",0.000159210231204305,0.0176578620062957,0,0,3.09734513274336,27.0871659919566,"MPP1;IL15RA;C9ORF167;MAGEH1;PTK6;USP18;RCBTB2;IL17RA;HOXA1;PLEKHO2;CPVL;MAP3K14;HERC6;IFNAR1"
"metacycline-2901","14/100",0.000159210231204305,0.0173425430418975,0,0,3.09734513274336,27.0871659919566,"PLEKHF1;LRRK1;RHBDF2;ARID5A;ISG15;IFIT1;PARP12;TRIM5;DNMT3B;CCL2;HPSE;BAK1;KCTD15;BIRC3"
"spironolactone-1380","14/100",0.000159210231204305,0.0170382879008116,0,0,3.09734513274336,27.0871659919566,"CRTAP;GCA;SEMA4D;CPOX;HMHA1;ATAD2B;HERC5;MS4A6A;FRAT2;GNAQ;IMPAD1;IRF8;CCL2;C21ORF96"
"methyldopa-1619","14/100",0.000159210231204305,0.0167445243163149,0,0,3.09734513274336,27.0871659919566,"PLEKHF2;MPP1;MOAP1;SEMA4D;CPOX;SNX10;IFIT1;SAMHD1;RCBTB2;FAM117A;C12ORF35;MS4A6A;NAGK;MKNK1"
"luteolin-3041","14/100",0.000159210231204305,0.0164607188194282,0,0,3.09734513274336,27.0871659919566,"C9ORF91;FGL2;ICAM2;NCF1C;IFI35;KBTBD11;MS4A6A;CLTCL1;PLCG2;ARHGEF3;IRF8;XAF1;GPR125;TLR2"
"atovaquone-2480","14/100",0.000159210231204305,0.016186373505771,0,0,3.09734513274336,27.0871659919566,"CX3CR1;RGS13;RGS16;SRD5A3;SLA;NCF1C;SLC2A3;SLC2A5;APOL6;ST8SIA4;LTB;CD69;SRGAP2;FCGR2B"
"mafenide-5079","14/100",0.000159210231204305,0.0159210231204305,0,0,3.09734513274336,27.0871659919566,"RNF31;CSF1R;C9ORF167;ITK;CD82;STXBP2;MX1;WDR19;IFI6;HMHA1;FPGS;CLIP4;ME3;BAK1"
