"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP008 HA1E 24H-(-)-JQ1-10","6/58",1.20065920004198e-11,4.21671511054744e-08,0,0,176.884615384615,4447.86364381842,"CD2;GZMA;CCL5;PRF1;IL7R;RASGRP1"
"LJP006 MCF7 3H-KIN001-043-1.11","5/45",5.20594864727826e-10,9.14164582462062e-07,0,0,178.044642857143,3805.89100768663,"GZMA;CCL5;PRF1;NKG7;CST7"
"LJP006 HS578T 24H-CHIR-99021-3.33","5/94",2.2730282844248e-08,2.66095844496664e-05,0,0,79.8234349919743,1404.85795261846,"LCK;CCL5;GIMAP4;GIMAP6;CD3D"
"LJP005 HS578T 3H-NVP-BEZ235-0.04","4/45",8.45335810635301e-08,7.42204841737794e-05,0,0,129.691056910569,2112.16372313184,"ITK;LCK;IL7R;CD3D"
"LJP005 HS578T 3H-NVP-BEZ235-0.37","4/56",2.0701534953796e-07,0.000145407581515463,0,0,102.2,1572.90632977425,"CD2;LCK;CCL5;CD3D"
"LJP005 MCF7 3H-SAR-245408-3.33","4/63",3.34327346573162e-07,0.000195692940194157,0,0,90.0429378531073,1342.6433245578,"CCL5;PRF1;NKG7;CST7"
"LJP006 HME1 3H-fostamatinib-3.33","4/71",5.42735311401396e-07,0.000272298059091672,0,0,79.2597014925373,1143.45150425835,"CCL5;PRF1;NKG7;IL7R"
"LJP007 A375 24H-KIN001-266-10","4/75",6.77297263109232e-07,0.000297333498504953,0,0,74.7793427230047,1062.2521969236,"LCK;GZMA;CCL5;PRF1"
"LJP006 HME1 3H-KIN001-043-3.33","4/83",1.0190888757336e-06,0.000397671125730713,0,0,67.179746835443,926.852201934892,"GZMA;PRF1;NKG7;CST7"
"LJP008 HCC515 24H-IOX2-10","3/37",5.53320862788157e-06,0.00191687649113659,0,0,110.001838235294,1331.54394711714,"GZMA;CST7;IL7R"
"LJP006 LNCAP 3H-PF-562271-3.33","3/38",6.00388422622508e-06,0.00191687649113659,0,0,106.853571428571,1284.71159427317,"EVI2A;GIMAP4;GIMAP6"
"LJP006 HCC515 24H-WZ-4-145-0.37","3/40",7.02315196627193e-06,0.00205544247546225,0,0,101.067567567568,1199.29791962961,"GZMA;NKG7;CST7"
"LJP005 BT20 24H-YM-201636-10","4/139",7.98516982398421e-06,0.00215722434014097,0,0,39.201975308642,460.149826762729,"GZMA;CCL5;PRF1;IL7R"
"LJP006 HME1 3H-WZ-4-145-3.33","3/46",1.07518890517317e-05,0.0026971881678344,0,0,86.9389534883721,994.61893281083,"GZMA;CCL5;CST7"
"LJP006 HME1 3H-AZD-5438-3.33","4/153",1.16701783213775e-05,0.00273237775097853,0,0,35.4935123042506,403.152130694393,"GZMA;CCL5;NKG7;CST7"
"LJP005 SKBR3 3H-PD-0325901-10","3/55",1.84820579631163e-05,0.0038181757392038,0,0,71.859375,783.174498701437,"EVI2A;LCK;IL7R"
"LJP005 A375 24H-roscovitine-1.11","3/55",1.84820579631163e-05,0.0038181757392038,0,0,71.859375,783.174498701437,"CD2;CCL5;PRF1"
"LJP009 HA1E 24H-GSK-2334470-10","3/57",2.05884038832968e-05,0.00400166526574657,0,0,69.1909722222222,746.624736292577,"CCL5;NKG7;CST7"
"LJP005 HEPG2 24H-TG-101348-10","4/179",2.16491002417953e-05,0.00400166526574657,0,0,30.1805714285714,324.155835764188,"ITK;LCK;LCP2;GIMAP6"
"LJP005 MDAMB231 3H-XMD16-144-3.33","3/60",2.40351574058693e-05,0.00403392824227109,0,0,65.5394736842105,697.077377273924,"CCL5;NKG7;CST7"
