"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP005 HT29 24H-pelitinib-3.33","3/39",6.85412321343652e-09,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 HEPG2 24H-pelitinib-0.37","3/52",1.65749496315994e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP006 HA1E 24H-HG-6-64-01-0.04","3/53",1.75694640740022e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP006 BT20 3H-geldanamycin-10","3/54",1.86029800390848e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 PC3 24H-PD-184352-10","3/55",1.9676247590271e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP006 MCF7 24H-sorafenib-10","3/59",2.43818349473885e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 PC3 24H-neratinib-10","3/59",2.43818349473885e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP006 HA1E 24H-HG-6-64-01-0.12","3/59",2.43818349473885e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 HA1E 24H-pelitinib-0.37","3/61",2.69926398146445e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 HA1E 24H-neratinib-3.33","3/61",2.69926398146445e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 PC3 24H-CP466722-10","3/62",2.83651702760573e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 HA1E 24H-PLX-4720-10","3/62",2.83651702760573e-08,5.5713921950556e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 BT20 24H-SAR-245408-10","3/65",3.27602745431374e-08,5.93968977678268e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 HEPG2 24H-neratinib-3.33","3/69",3.92959461777509e-08,6.31481506225792e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP006 HME1 3H-afatinib-10","3/71",4.2866797198187e-08,6.31481506225792e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 SKBR3 24H-CP466722-10","3/71",4.2866797198187e-08,6.31481506225792e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP006 PC3 24H-celastrol-1.11","3/73",4.66476590966349e-08,6.46756073475108e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP006 PC3 24H-HG-6-64-01-3.33","3/77",5.48634177685919e-08,6.72428413491694e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"LJP005 PC3 24H-PF-477736-3.33","3/78",5.70579901138476e-08,6.72428413491694e-06,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
