"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","lasalocid-3021-dn","2/100",0.00051133277923463,0.0230099750655583,0,0,81.2040816326531,615.404316417306,"RAP1GAP2;ASGR2"
"2","Prestwick-1085-6131-dn","2/100",0.00051133277923463,0.0230099750655583,0,0,81.2040816326531,615.404316417306,"RAP1GAP2;ASGR2"
"3","sulmazole-2153-dn","2/100",0.00051133277923463,0.0230099750655583,0,0,81.2040816326531,615.404316417306,"RAP1GAP2;ASGR2"
"4","tetroquinone-2999-dn","2/100",0.00051133277923463,0.0230099750655583,0,0,81.2040816326531,615.404316417306,"RAP1GAP2;ASGR2"
"5","AG-013608-6395-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ASGR2"
"6","genistein-2695-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ASGR2"
"7","guanfacine-1279-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ASGR2"
"8","diphenylpyraline-2205-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"9","daunorubicin-7511-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"10","6-bromoindirubin-3'-oxime-7048-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"11","ribavirin-6521-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ALDH3B1"
"12","ivermectin-2213-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ALDH3B1"
"13","prochlorperazine-1286-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ASGR2"
"14","nabumetone-6487-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ALDH3B1"
"15","(+/-)-catechin-3012-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"16","metyrapone-4606-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"17","lomustine-7050-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"18","articaine-6517-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ALDH3B1"
"19","hymecromone-4623-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"ALDH3B1"
"20","monorden-999-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"21","hexamethonium bromide-1901-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"22","minoxidil-1914-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"23","lysergol-3261-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"24","monobenzone-3054-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
"25","digoxigenin-5275-dn","1/100",0.0344842492004147,0.0344842492004147,0,0,33.4915824915825,112.774618360503,"RAP1GAP2"
