"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","trichostatin A-1175-dn","3/100",3.34476846171919e-05,0.00427015440279483,0,0,61.5154639175258,633.949335404614,"GPR183;CCL4;LCP2"
"2","ribostamycin-2705-dn","3/100",3.34476846171919e-05,0.00427015440279483,0,0,61.5154639175258,633.949335404614,"GPR65;CCL4;PRF1"
"3","vorinostat-1161-dn","3/100",3.34476846171919e-05,0.00427015440279483,0,0,61.5154639175258,633.949335404614,"GPR183;CCL4;LCP2"
"4","fulvestrant-2665-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"CCL4;PRF1"
"5","isoxicam-1862-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"GPR65;NKG7"
"6","valdecoxib-6408-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"ITK;GPR183"
"7","citalopram-3820-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"ITK;PRF1"
"8","acetylsalicylic acid-2664-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"GPR65;PRF1"
"9","vorinostat-6179-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"GPR183;LCP2"
"10","dextromethorphan-1281-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"GPR183;CCL4"
"11","sulfanilamide-2709-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"CCL4;PRF1"
"12","valproic acid-1150-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"GPR183;CCL4"
"13","pipenzolate bromide-2719-dn","2/100",0.00186242805035638,0.0548699956374224,0,0,36.899814471243,231.947593213754,"GPR65;CCL4"
"14","cephaeline-2429-up","3/100",3.34476846171919e-05,0.0128773585776189,0,0,61.5154639175258,633.949335404614,"GPR65;GPR183;LCP2"
"15","anisomycin-1304-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;CCL4"
"16","bephenium hydroxynaphthoate-5628-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;LCP2"
"17","(+)-chelidonine-1786-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;GPR183"
"18","betamethasone-1590-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;LCP2"
"19","etoposide-1626-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;CCL4"
"20","tetryzoline-2507-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;PRF1"
"21","cefoperazone-1627-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;CCL4"
"22","streptomycin-3195-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"SLCO2B1;GZMB"
"23","sulfametoxydiazine-5732-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GZMB;CD247"
"24","zaprinast-1611-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;GPR183"
"25","piracetam-5043-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"KLRB1;PRF1"
"26","emetine-2145-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;CCL4"
"27","allantoin-5471-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"ITK;PRF1"
"28","tanespimycin-505-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"SLCO2B1;PRF1"
"29","bromocriptine-4604-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"KLRB1;PRF1"
"30","dinoprost-2446-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;GPR183"
"31","heliotrine-4277-up","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"KLRB1;SLCO2B1"
