"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","ellipticine-1765-dn","3/100",1.2127852619685e-07,3.0804745654e-05,0,0,Inf,Inf,"DDIT4;TRIB3;AARS"
"2","cicloheximide-2723-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"DDIT4;TRIB3"
"3","LY-294002-4451-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"DDIT4;TRIB3"
"4","LY-294002-6186-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"DDIT4;TRIB3"
"5","digoxigenin-3060-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"DDIT4;TRIB3"
"6","mepacrine-1563-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"TRIB3;AARS"
"7","papaverine-1755-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"DDIT4;TRIB3"
"8","LY-294002-5942-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"DDIT4;TRIB3"
"9","LY-294002-2696-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"TRIB3;AARS"
"10","proscillaridin-2920-dn","2/100",7.40079231941855e-05,0.00187980124913231,0,0,406.102040816327,3862.57393525653,"DDIT4;TRIB3"
"11","trichostatin A-5417-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"TRIB3"
"12","trichostatin A-2370-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"TRIB3"
"13","cinchonine-3988-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"DDIT4"
"14","vorinostat-1220-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"TRIB3"
"15","trichostatin A-5572-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"TRIB3"
"16","wortmannin-2703-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"TRIB3"
"17","methylprednisolone-1567-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"AARS"
"18","vorinostat-1000-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"TRIB3"
"19","trichostatin A-4237-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"TRIB3"
"20","vorinostat-6939-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"TRIB3"
"21","wortmannin-1243-dn","1/100",0.0149257388776811,0.0149257388776811,0,0,100.494949494949,422.54790984855,"DDIT4"
