"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","vorinostat-1161-dn","2/100",0.00186242805035638,0.0419046311330184,0,0,36.899814471243,231.947593213754,"LCP2;EVI2B"
"2","trichostatin A-1175-dn","2/100",0.00186242805035638,0.0419046311330184,0,0,36.899814471243,231.947593213754,"LCP2;EVI2B"
"3","alpha-estradiol-5570-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"CD48;TPSAB1"
"4","deferoxamine-3936-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"SLAMF8;TPSAB1"
"5","finasteride-6062-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"HCK;CD48"
"6","bupropion-3180-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"EVI2B;TPSAB1"
"7","alpha-estradiol-403-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"SLAMF8;TPSAB1"
"8","amodiaquine-3186-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"LST1;SLAMF8"
"9","hydralazine-4746-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"LST1;EVI2B"
"10","oxymetazoline-2278-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"APLNR;CD48"
"11","alfuzosin-4644-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"LST1;TPSAB1"
"12","remoxipride-5443-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"NKG7;CD48"
"13","antazoline-3173-up","2/100",0.00186242805035638,0.0423279102353722,0,0,36.899814471243,231.947593213754,"HCK;LST1"
