"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","ascorbic acid-1610-dn","2/100",0.00249083430520832,0.0724552331756038,0,0,31.2197802197802,187.166877082159,"BIN2;ARHGAP15"
"2","sitosterol-2912-dn","2/100",0.00249083430520832,0.0724552331756038,0,0,31.2197802197802,187.166877082159,"GPR65;CD37"
"3","ribostamycin-2705-dn","2/100",0.00249083430520832,0.0724552331756038,0,0,31.2197802197802,187.166877082159,"GPR65;CD37"
"4","ketorolac-3110-up","3/100",5.2826809188519e-05,0.00620715007965098,0,0,51.2577319587629,504.811350131513,"MSR1;SLCO2B1;LILRB2"
"5","amodiaquine-3186-up","3/100",5.2826809188519e-05,0.00620715007965098,0,0,51.2577319587629,504.811350131513,"MSR1;BIN2;LST1"
"6","dimethadione-4607-up","3/100",5.2826809188519e-05,0.00620715007965098,0,0,51.2577319587629,504.811350131513,"SLCO2B1;LST1;LILRB2"
"7","tretinoin-1548-up","3/100",5.2826809188519e-05,0.00620715007965098,0,0,51.2577319587629,504.811350131513,"ITGAM;LCP2;LILRB2"
"8","trichostatin A-1561-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"ITGAM;GPR65"
"9","pentoxifylline-1444-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"ITGAM;LILRB2"
"10","ketoconazole-5685-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"FCN1;LCP2"
"11","tetryzoline-6069-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"MSR1;LILRB2"
"12","betamethasone-1590-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"GPR65;LCP2"
"13","hydralazine-4746-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"MSR1;LST1"
"14","pargyline-2265-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"MSR1;LILRB2"
"15","triflusal-2867-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"MSR1;LILRB2"
"16","0173570-0000-3690-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"FCN1;ITGAM"
"17","dicloxacillin-6666-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"FCN1;MSR1"
"18","clozapine-4453-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"LCP2;LILRB2"
"19","antazoline-3173-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"MSR1;LST1"
"20","cephaeline-2429-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"GPR65;LCP2"
"21","isoniazid-2246-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"SLCO2B1;LILRB5"
"22","tretinoin-2671-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"ITGAM;LILRB2"
"23","picrotoxinin-2161-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"ITGAM;LILRB2"
"24","xylometazoline-1423-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"ITGAM;LILRB2"
"25","propranolol-3396-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"FCN1;SLCO2B1"
"26","tretinoin-1152-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"ITGAM;LILRB2"
"27","dinoprost-2446-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"GPR65;LILRB2"
"28","pyrantel-5513-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"MSR1;LILRB2"
"29","altizide-4491-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"SLCO2B1;LILRB2"
"30","heliotrine-4277-up","2/100",0.00249083430520832,0.0433589675351077,0,0,31.2197802197802,187.166877082159,"ITGAM;SLCO2B1"
