"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","Prestwick-665-6041-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"SLC22A4;PSTPIP2"
"2","semustine-7540-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"SLC22A4;PSTPIP2"
"3","Chicago Sky Blue 6B-1330-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"BST1;RETN"
"4","loracarbef-2970-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"TLR8;RETN"
"5","mebhydrolin-1333-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"SLC22A4;RETN"
"6","Prestwick-682-2164-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"TLR8;RETN"
"7","acetylsalicylic acid-6164-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"TLR8;RETN"
"8","Prestwick-1103-2978-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"TLR8;RETN"
"9","guanadrel-2575-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"TLR8;RETN"
"10","(-)-isoprenaline-6149-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"PSTPIP2;RETN"
"11","sodium phenylbutyrate-363-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"PGS1;TLR8"
"12","butacaine-3469-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"PGS1;PSTPIP2"
"13","oxantel-5338-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"SLC22A4;PSTPIP2"
"14","clindamycin-1373-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"PGS1;BST1"
"15","trichostatin A-364-dn","2/100",0.0013218400851343,0.0373640130731296,0,0,45.1043083900227,298.984305122014,"PGS1;BST1"
"16","methacholine chloride-3452-up","2/100",0.0013218400851343,0.0536582567508638,0,0,45.1043083900227,298.984305122014,"SLC22A4;RETN"
"17","naltrexone-1363-up","2/100",0.0013218400851343,0.0536582567508638,0,0,45.1043083900227,298.984305122014,"SLC22A4;FPR2"
"18","zuclopenthixol-4261-up","2/100",0.0013218400851343,0.0536582567508638,0,0,45.1043083900227,298.984305122014,"TLR8;RETN"
"19","practolol-3204-up","2/100",0.0013218400851343,0.0536582567508638,0,0,45.1043083900227,298.984305122014,"SLC22A4;BST1"
"20","H-89-6873-up","2/100",0.0013218400851343,0.0536582567508638,0,0,45.1043083900227,298.984305122014,"PSTPIP2;RETN"
"21","troglitazone-370-up","2/100",0.0013218400851343,0.0536582567508638,0,0,45.1043083900227,298.984305122014,"BST1;SIGLEC5"
