"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","mianserin-1385-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"IL2RB;GIMAP6"
"2","naringenin-1342-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"ARHGEF3;GIMAP6"
"3","cefaclor-2483-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"ARHGEF3;GIMAP5"
"4","fulvestrant-367-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"CD2;RASGRP1"
"5","spironolactone-6255-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"ARHGEF3;RASGRP1"
"6","famprofazone-2174-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"ARHGEF3;GIMAP6"
"7","0317956-0000-3969-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"PRF1;RASGRP1"
"8","fulvestrant-5598-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"PRF1;RASGRP1"
"9","thioridazine-2690-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"PRF1;ARHGEF3"
"10","celecoxib-482-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"CCR7;CD247"
"11","citalopram-3820-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"ITK;PRF1"
"12","3-nitropropionic acid-6372-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"CD2;ITK"
"13","ciclosporin-261-dn","2/100",0.00359423711737408,0.0863099571505928,0,0,25.3622448979592,142.749455625051,"IL2RB;ARHGEF3"
"14","iopanoic acid-6348-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"CCR7;GIMAP5"
"15","pergolide-2403-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"GNLY;ARHGEF3"
"16","doxycycline-5838-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"LCK;PRF1"
"17","Prestwick-674-4738-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"IL2RB;CCR7"
"18","torasemide-5476-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"CCR7;GIMAP5"
"19","octopamine-3112-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"PRKCH;GNLY"
"20","nimodipine-3103-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"PRKCH;GNLY"
"21","trichostatin A-6916-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"ARHGEF3;FYN"
"22","crotamiton-5689-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"GIMAP5;GIMAP6"
"23","phensuximide-5522-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"PRKCH;CCR7"
"24","prazosin-6315-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"FYN;CCR7"
"25","tretinoin-6170-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"PRKCH;ARHGEF3"
"26","Prestwick-984-6603-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"CD2;GIMAP5"
"27","dihydroergotamine-1398-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"ARHGEF3;GIMAP5"
"28","valproic acid-345-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"CD2;FYN"
"29","scoulerine-5536-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"PRKCH;CD247"
"30","propantheline bromide-3013-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"CCR7;CD247"
"31","metformin-1816-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"PRKCH;PRF1"
"32","valproic acid-1047-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"PRKCH;FYN"
"33","articaine-3138-up","2/100",0.00359423711737408,0.0819050397656154,0,0,25.3622448979592,142.749455625051,"CD2;CD247"
