"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","ascorbic acid-1610-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"BIN2;ARHGAP15"
"2","brinzolamide-1615-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"FGR;BIN2"
"3","methoxamine-6627-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"MNDA;MYO1F"
"4","trichostatin A-6193-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"FGR;FGL2"
"5","tropicamide-2347-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"FGL2;NKG7"
"6","clorgiline-6659-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"MYO1F;PLA1A"
"7","vorinostat-6179-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"FGR;FGL2"
"8","methoxsalen-6661-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"MYO1F;PLA1A"
"9","chlorpropamide-1594-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"FGR;BIN2"
"10","cefaclor-6622-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"MNDA;MYO1F"
"11","estradiol-1182-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"BIN2;FGL2"
"12","acebutolol-6631-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"MNDA;MYO1F"
"13","valproic acid-410-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"FGL2;MNDA"
"14","khellin-6641-dn","2/100",0.00249083430520832,0.0629825245745531,0,0,31.2197802197802,187.166877082159,"MNDA;PLA1A"
"15","phenylpropanolamine-3217-up","3/100",5.2826809188519e-05,0.0194930925905635,0,0,51.2577319587629,504.811350131513,"GMFG;LST1;MNDA"
"16","halcinonide-6040-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"SLCO2B1;AIF1"
"17","amodiaquine-3186-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"BIN2;LST1"
"18","altretamine-5688-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"FGL2;MNDA"
"19","fluoxetine-2453-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"SLCO2B1;AIF1"
"20","labetalol-4473-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"MNDA;AIF1"
"21","pramocaine-3811-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"SLCO2B1;MYO1F"
"22","dimethadione-4607-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"SLCO2B1;LST1"
"23","clemizole-7371-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"LST1;MYO1F"
"24","ellipticine-5779-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"FGR;SLCO2B1"
"25","bicuculline-4397-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"FGR;SLCO2B1"
"26","CP-320650-01-3825-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"FGL2;MYO1F"
"27","ciclosporin-261-up","2/100",0.00249083430520832,0.0707013737401437,0,0,31.2197802197802,187.166877082159,"LST1;MYO1F"
