"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","STOCK1N-35215-6422-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"TKTL1"
"2","desoxycortone-3099-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"OLIG2"
"3","phenanthridinone-1115-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"4","pioglitazone-5977-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"5","simvastatin-3340-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"TKTL1"
"6","daunorubicin-7511-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"7","piromidic acid-4575-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"8","6-bromoindirubin-3'-oxime-7048-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"9","phenazopyridine-6100-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"OLIG2"
"10","loperamide-1949-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"11","lomustine-7050-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"12","fulvestrant-2665-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"OLIG2"
"13","glafenine-7418-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"14","iproniazid-1442-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"15","PHA-00816795-7076-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"16","cyproheptadine-2021-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"17","pentoxifylline-1444-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"18","nalidixic acid-2336-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"19","etamsylate-7335-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"OLIG2"
"20","methanthelinium bromide-6254-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"21","estradiol-4432-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"OLIG2"
"22","colforsin-7059-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"23","phentolamine-1138-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"24","lynestrenol-1953-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"25","triflusal-1717-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"MECP2"
"26","phthalylsulfathiazole-3371-up","1/100",0.0198518267597581,0.0198518267597581,0,0,66.993265993266,262.57737594325,"TKTL1"
