"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","vorinostat-6179-dn","4/100",1.8897870569801e-07,3.17484225572657e-05,0,0,118.410714285714,1833.19104380864,"ADORA3;C3AR1;FCGR1B;LAIR1"
"2","vorinostat-1161-dn","3/100",1.943756475353e-05,0.00108850362619768,0,0,76.9020618556701,834.256871154208,"C3AR1;FCGR1B;LAIR1"
"3","trichostatin A-6193-dn","3/100",1.943756475353e-05,0.00108850362619768,0,0,76.9020618556701,834.256871154208,"C3AR1;FCGR1B;LAIR1"
"4","raloxifene-2738-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"ADORA3;CD37"
"5","spectinomycin-2987-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"ADORA3;CD37"
"6","lasalocid-3021-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"ADORA3;CD37"
"7","fulvestrant-367-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"ADORA3;FCGR1B"
"8","propranolol-3059-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"ADORA3;CD37"
"9","vorinostat-2680-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"FCGR1B;LAIR1"
"10","scopolamine-3018-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"ADORA3;CD37"
"11","gelsemine-4177-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"ADORA3;C3AR1"
"12","Prestwick-692-2165-dn","2/100",0.0013218400851343,0.0185057611918803,0,0,45.1043083900227,298.984305122014,"CD37;TREM2"
"13","mexiletine-3973-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"SLCO2B1;LAIR1"
"14","doxazosin-6642-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"ADORA3;LAIR1"
"15","dexamethasone-2242-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"C3AR1;TREM2"
"16","moroxydine-6705-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"FCGR1B;LAIR1"
"17","ketoprofen-2316-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"SLCO2B1;C3AR1"
"18","azathioprine-5627-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"ADORA3;TREM2"
"19","letrozole-2916-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"CCL8;ADORA3"
"20","phenylpropanolamine-3217-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"FCGR1B;LAIR1"
"21","prasterone-6474-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"FPR3;LAIR1"
"22","benzamil-6056-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"FCGR1B;LAIR1"
"23","halcinonide-6040-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"SLCO2B1;SLAMF8"
"24","propidium iodide-6104-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"SLAMF8;TREM2"
"25","clofazimine-5277-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"TREM2;LAIR1"
"26","hexamethonium bromide-1982-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"CD37;LAIR1"
"27","vitexin-2810-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"C3AR1;TREM2"
"28","propranolol-3396-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"SLCO2B1;C3AR1"
"29","spiramycin-3938-up","2/100",0.0013218400851343,0.030402321958089,0,0,45.1043083900227,298.984305122014,"SLCO2B1;TREM2"
