"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","naringenin-1342-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LTB;GIMAP6"
"2","fulvestrant-367-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"CD2;RASGRP1"
"3","PF-00562151-00-6907-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"IL7R;CD3D"
"4","brompheniramine-4131-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"5","vorinostat-6179-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LCP2;LTB"
"6","fulvestrant-5598-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;RASGRP1"
"7","cefoxitin-6796-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"8","valproic acid-2669-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;LTB"
"9","haloperidol-2663-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"10","citalopram-3820-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"ITK;PRF1"
"11","nordihydroguaiaretic acid-6182-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LTB;CD3D"
"12","heliotrine-3615-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"13","carbachol-3042-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"LTB;CD3D"
"14","PHA-00745360-4384-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"PRF1;CD3D"
"15","zaprinast-6749-dn","2/100",0.00400404563880334,0.0908825145361798,0,0,23.8691476590636,131.768436654952,"ITK;CD3D"
