"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"valproic acid mus musculus gpl6885 gse35291 chdir up","16/498",3.06130818458624e-11,2.13679311284119e-08,0,0,8.68338217735808,210.221154342989,"CD86;CD52;VWF;IL10RA;PLEK;RNASE6;RASGRP1;MARCH1;EVI2A;PTPRC;RGS1;CLEC7A;CCL5;GPR183;GPR171;TLR2"
"prednisolone homo sapiens gpl570 gse32962 chdir down","17/845",8.84348434861846e-09,3.08637603766784e-06,0,0,5.43739005277467,100.828703974041,"CD86;CD93;TIE1;GZMA;PLEK;FGL2;RNASE6;NKG7;SAMSN1;CLEC7A;CCL5;GPR183;TFEC;C3AR1;IRF8;LCP2;TLR2"
"dexamethasone homo sapiens gpl570 gse37474 chdir up","10/240",1.88246792537874e-08,4.37987537304786e-06,0,0,11.2612612612613,200.31640880312,"CD2;CD52;HPGDS;VCAM1;EVI2A;PTPRC;CCL5;GZMA;TRAC;CD3D"
"hydrocortisone homo sapiens gpl201 gse21909 chdir up","20/1270",2.12820665943965e-08,3.71372062072218e-06,0,0,4.25622472866567,75.1879168452434,"VWF;KLRB1;TIE1;GZMA;PRF1;SLA;GZMB;NKG7;RASGRP1;SAMSN1;CD2;RGS1;ADORA3;CCL5;GPR183;CCL4;C3AR1;IRF8;CD69;CD247"
"bleomycin mus musculus gpl1261 gse25640 chdir up","16/802",2.93591212081379e-08,4.09853332065605e-06,0,0,5.39192559142684,93.5157380346485,"CD86;GPR65;PLEK;LY86;SLA;AIF1;MARCH1;CCL8;EVI2A;RGS1;CLEC7A;CLEC5A;TFEC;C3AR1;LAIR1;TLR2"
"doxorubicin mus musculus gpl8321 gse17115 chdir down","8/133",3.22450872320565e-08,3.75117848132924e-06,0,0,16.2568583621215,280.429183323688,"CD86;PLVAP;GPR65;FGL2;LY86;CD38;LYVE1;TLR2"
"sirolimus rattus norvegicus gpl6247 gse35048 chdir up","13/525",5.87395959812093e-08,5.85717685641202e-06,0,0,6.69240669240669,111.429587264204,"CD86;CCL21;GPR65;PLEK;PRF1;LY86;NKG7;CD3D;AIF1;GPR183;C3AR1;LCP2;CYTIP"
"celecoxib homo sapiens gpl8300 gds3384 chdir up","6/89",9.5125773285898e-07,8.2997237191946e-05,0,0,18.2204676586699,252.635544463679,"CD52;TRAF3IP3;VCAM1;CCL5;CD37;CD3D"
"sirolimus homo sapiens gpl8300 gds3603 chdir up","16/1225",8.18123166327853e-06,0.000634499966774269,0,0,3.53006067291782,41.349958207969,"CD52;KLRB1;GPR65;IL10RA;PLEK;SLA;GZMB;NKG7;CD3D;AIF1;PTPRC;RGS1;GPR183;CD37;LCP2;CD247"
"arsenic trioxide homo sapiens gpl201 gse48441 chdir up","31/3998",1.37589037955072e-05,0.000960371484926404,0,0,2.0956424158025,23.4582531964874,"GMFG;GPR65;ICAM2;PRF1;WFDC1;IKZF1;RASGRP1;AIF1;CCL8;RGS1;ADORA3;CCL5;GPR171;C3AR1;KDR;CD38;CD37;CYTIP;VCAM1;TIE1;IL10RA;GZMA;LY86;GZMB;LYVE1;FCGR2A;EVI2A;TFEC;CD69;CD247;TLR2"
"dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","12/820",4.40262627459316e-05,0.00279366649060548,0,0,3.955174686882,39.6732665320462,"EVI2A;PTPRC;CD93;CCL5;PLEK;FGL2;ICAM2;PRF1;LY86;CD38;CD37;AIF1"
"dexamethasone homo sapiens gpl570 gse33135 chdir up","7/257",4.60782666041477e-05,0.00268021917414126,0,0,7.361447050163,73.5052940537088,"ITK;MARCH1;CD93;RGS1;GPR171;FGL2;RNASE6"
"mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","6/178",5.12524822045228e-05,0.00275186404451976,0,0,9.11023382933495,89.9976906273273,"C3AR1;LY86;WFDC1;CD37;FPR3;AIF1"
"valproic acid homo sapiens gpl570 gse14973 chdir down","9/473",6.06876076473561e-05,0.00302571072413247,0,0,5.14256328209817,49.9331120181979,"DENND2D;MARCH1;TRAF3IP3;PTPRC;ICAM2;RNASE6;SLA;GZMB;RASGRP1"
"irinotecan rattus norvegicus gpl1355 jejunum gds3466 chdir up","6/197",8.98665144529755e-05,0.00418178847254513,0,0,8.23158183564275,76.6951721336386,"VCAM1;PTPRC;CCL21;RGS1;GZMB;LYVE1"
"valproic acid mus musculus gpl6885 gse41020 chdir down","6/207",0.000117930321195384,0.00514471026214861,0,0,7.83392087739914,70.8610779965188,"MEF2C;EVI2A;SELL;GPR171;LY86;IRF8"
"celecoxib homo sapiens gpl8300 gse11237 chdir down","4/85",0.000278722164746443,0.0114440041760598,0,0,12.7186009538951,104.105502036094,"TRAF3IP3;VCAM1;CD37;CD3D"
"rosiglitazone homo sapiens gpl570 gds2453 chdir up","7/366",0.000407719685223034,0.0158104633492043,0,0,5.16910352975927,40.3444946536291,"RGS1;CLEC7A;PLEK;FGL2;FPR3;CYTIP;SAMSN1"
"tocilizumab homo sapiens gpl6244 gse25160 chdir down","5/176",0.000491706054703056,0.018063727693828,0,0,7.67813267813268,58.4891697620297,"RGS1;GZMA;PRF1;CD38;FPR3"
"imatinib homo sapiens gpl571 gds3518 chdir up","7/379",0.000502117748322586,0.0175239094164583,0,0,4.99179918704985,37.9210806186685,"CD52;PTPRC;SELL;GMFG;CD37;EVI2B;AIF1"
"enzalutamide homo sapiens gpl570 gse44905 chdir down","9/640",0.000575321406373487,0.0191225876975569,0,0,3.80067567567568,28.3552514153402,"CD86;TRAF3IP3;PTPRC;ITGA4;ADORA3;LCP2;GIMAP5;IKZF1;RASGRP1"
"rosiglitazone homo sapiens gpl570 gds2453 chdir down","7/403",0.000721791123655197,0.0229004638323331,0,0,4.69452082355308,33.9591062594116,"CD86;CD52;CCL5;SLA;IRF8;AIF1;LAIR1"
"vitamin e mus musculus gpl1261 gse42813 chdir up","9/666",0.000764234000923816,0.0231928405497749,0,0,3.65230094959825,26.2112364198737,"CD52;MEF2C;PTPRC;GMFG;SLA;GIMAP4;CYTIP;CD3D;RASGRP1"
"decitabine homo sapiens gpl96 gse19610 chdir up","3/56",0.00117083137882735,0.034051679267562,0,0,14.4787644787645,97.7322567903581,"RGS1;GZMA;GPR171"
"calcitriol homo sapiens gpl570 gse35925 chdir up","5/223",0.00142131966066667,0.0396832449258134,0,0,6.05987153072355,39.7295449063082,"CD52;KLRB1;RGS1;GPR183;CD69"
"bleomycin mus musculus gpl6885 gse37635 chdir up","4/132",0.00145948090598012,0.0391814489374663,0,0,8.19000819000819,53.4780872263049,"CCL8;CLEC7A;GPR65;LY86"
"folic acid homo sapiens gpl2700 gds3656 chdir up","8/605",0.00174453784220368,0.0450995338465989,0,0,3.57382175563994,22.6982911959993,"CD52;FCGR2A;ICAM2;LY86;SLA;IKZF1;CD247;LYVE1"
"sorafenib homo sapiens gpl6244 gse35907 chdir up","4/144",0.00200710794343135,0.0500343337326815,0,0,7.50750750750751,46.6295827863416,"CCL5;TIE1;GPR171;CD69"
"titanium dioxide mus musculus gpl1261 pregnant gds2878 chdir up","3/71",0.00232025153865281,0.0558460542751607,0,0,11.4198705748002,69.27384481174,"PTPRC;CD93;APLNR"
"pioglitazone mus musculus gpl6246 gse37534 chdir up","3/75",0.00271243745472347,0.0631093781132328,0,0,10.8108108108108,63.8908931734904,"PRF1;GIMAP4;CYTIP"
"imatinib homo sapiens gpl201 gds838 chdir up","5/275",0.0035259748479582,0.0793913046411234,0,0,4.91400491400491,27.7523259377851,"CD52;HPGDS;CLEC5A;CD38;IRF8"
