"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"prednisolone homo sapiens gpl570 gse32962 chdir down","32/845",8.76183820949708e-17,6.11576307022896e-14,0,0,6.05917159763314,224.029028622829,"FCN1;FLT1;ITGAM;SELPLG;NCF2;LST1;PLEK;FGL2;CFP;CST7;SAMSN1;CLEC7A;CCL5;C3AR1;CASP1;CCR1;TIE1;GZMA;RNASE6;NKG7;TNFRSF1B;LILRB3;IL17RA;FGR;MS4A6A;SLC7A7;BIN2;APOC2;LCP2;MNDA;FCGR2C;TLR2"
"sirolimus homo sapiens gpl8300 gds3603 chdir up","34/1225",7.7297201977969e-14,2.69767234903112e-11,0,0,4.44081632653061,134.073212558941,"FCN1;SASH3;RGS19;KLRB1;GPR65;PLEK;SLA;LSP1;ARRB2;CFP;CST7;CORO1A;CD3D;AIF1;STK10;FCGR3B;GNLY;CD37;GPSM3;MPP1;BTN3A1;PRKCB;NKG7;GZMB;FGR;PTPRE;HCK;SLC7A7;THEMIS2;LCP2;LTB;CD247;DOCK2;MYO1F"
"bleomycin mus musculus gpl1261 gse25640 chdir up","24/802",1.47393202376512e-10,3.42934850862685e-08,0,0,4.78802992518703,108.391025256469,"CCR1;MSR1;NCF2;GPR65;C5AR1;PLEK;LY86;SLA;CYBB;PILRA;ARRB2;CFP;TNFRSF1B;LILRB3;AIF1;LAT2;GLIPR1;SLC7A7;CCL8;CLEC7A;C3AR1;CD48;MYO1F;TLR2"
"dexamethasone rattus norvegicus gpl1355 gse29912 chdir up","24/820",2.31175975521606e-10,4.03402077285203e-08,0,0,4.68292682926829,103.904040101307,"FCN1;PRKCB;PLEK;FGL2;PRF1;LY86;CYBB;PILRA;LSP1;CFP;TNFRSF1B;CORO1A;LYST;AIF1;C2;CLEC4A;FGR;STK10;EMCN;BIN2;CCL5;CD37;CD48;LTB"
"ethanol homo sapiens gpl96 gds2767 chdir down","15/312",1.09173498599817e-09,1.52406204045345e-07,0,0,7.69230769230769,158.73459750686,"CCR1;P2RY13;ITGAM;SP110;FPR1;NCF1C;NKG7;GZMB;LYST;CLEC4A;PTPRE;FCGR2A;VNN2;SLAMF8;LCP2"
"mycophenolate mofetil homo sapiens gpl6255 gse13922 chdir up","12/178",1.25220687284584e-09,1.45673399541065e-07,0,0,10.7865168539326,221.105887755675,"CLEC4A;MS4A6A;GNLY;C3AR1;LY86;CYBB;FPR3;MYH11;CD37;CD48;MNDA;AIF1"
"tretinoin homo sapiens gpl96 gse5007 chdir up","10/128",7.69564607487669e-09,7.67365851466276e-07,0,0,12.5,233.532638910402,"CCR1;NCF4;LST1;SLA;CYBB;NCF1C;PTPN6;LSP1;CFP;AIF1"
"hydrocortisone homo sapiens gpl201 gse21909 chdir up","26/1270",6.52384567763965e-08,5.6920553537406e-06,0,0,3.2755905511811,54.1953555357368,"FLT1;RGS19;KLRB1;C5AR1;PRF1;SLA;ARRB2;CST7;CORO1A;SAMSN1;KLRK1;FCGR3B;GNLY;CCL5;C3AR1;GPSM3;MPP1;TIE1;GZMA;NKG7;GZMB;LILRB2;BIN2;VNN2;THEMIS2;CD247"
"rosiglitazone homo sapiens gpl570 gds2453 chdir up","14/366",7.20283430935087e-08,5.58619816436323e-06,0,0,6.12021857923497,100.654376384006,"SELPLG;NCF2;PLEK;FGL2;FPR3;LSP1;SAMSN1;CLEC4A;LAT2;HCK;CLEC7A;APOC2;SLAMF8;CYTIP"
"sirolimus rattus norvegicus gpl6247 gse35048 chdir up","16/525",1.80851337260223e-07,1.26234233407635e-05,0,0,4.87619047619048,75.7057364566296,"CCL21;GPR65;MX2;PLEK;PRF1;LY86;NKG7;CD3D;AIF1;GLIPR1;KLRK1;SLC7A7;C3AR1;CASP1;LCP2;CYTIP"
"rosiglitazone homo sapiens gpl570 gds2453 chdir down","14/403",2.33913205668086e-07,1.4842856141484e-05,0,0,5.55831265508685,84.8660724124298,"SASH3;MPP1;MSR1;CCL13;C5AR1;SLA;AIF1;FGR;MS4A6A;GLIPR1;SLC7A7;THEMIS2;CCL5;FCGR2C"
"valproic acid mus musculus gpl6885 gse35291 chdir up","15/498",5.22962453612366e-07,3.04189827184526e-05,0,0,4.81927710843373,69.7048489921671,"MPP1;P2RY13;ITGAM;LST1;PLEK;RNASE6;FPR1;PILRA;CFP;FGR;CLEC7A;CCL5;CXCR2;MYO1F;TLR2"
"arsenic trioxide homo sapiens gpl201 gse48441 chdir up","48/3998",1.49710109802018e-06,8.03828128013912e-05,0,0,1.92096048024012,25.7638833901292,"FLT1;ITGAM;RAMP3;SELPLG;NCF2;GPR65;C5AR1;PRF1;NCF1C;ARRB2;CST7;CORO1A;LYST;AIF1;ADCY7;STK10;GLIPR1;RASSF2;KLRK1;FCGR3B;CCL8;CCL5;C3AR1;CD37;CYTIP;GPSM3;CCR1;GCA;SP110;TIE1;GZMA;LY86;FMO1;GZMB;TNFRSF1B;LYVE1;IL17RA;CLEC4A;LAT2;PTPRE;EMCN;FCGR2A;BIN2;VNN2;THEMIS2;CD48;CD247;TLR2"
"doxorubicin mus musculus gpl8321 gse17115 chdir down","8/133",1.89532207761651e-06,9.44953435840232e-05,0,0,9.62406015037594,126.807788483069,"GLIPR1;GPR65;FGL2;LY86;CYBB;LILRB3;LYVE1;TLR2"
