"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","CPC015 ASC 24H-ouabain-10.0-dn","9/170",6.01960273024327e-08,0.000637114752968948,0,0,13.9758628823021,232.357937198846,"CD52;P2RY13;CD84;CD4;CLEC7A;ADORA3;ARHGAP15;CORO1A;CSF2RA"
"2","CPC006 THP1 6H-teniposide-1.25-dn","6/81",1.52083436470382e-06,0.00804825545801264,0,0,19.3531707317073,259.259941468266,"GPR65;FPR3;CXCR6;ARHGAP15;CD68;CORO1A"
"3","CPC013 MCF7 24H-s1216-10.0-dn","7/146",3.70472171856718e-06,0.013070258223105,0,0,12.2933653077538,153.739626850585,"CD86;P2RY13;CD84;CD4;CALCRL;CD180;CD33"
"4","CPC009 A549 24H-BRD-A85712510-10.0-dn","6/115",1.1702066531099e-05,0.0309636680412878,0,0,13.2935779816514,150.958483095301,"CALCRL;FPR2;AOAH;LILRB3;CORO1A;CD33"
"5","CPC018 A549 6H-ski ii-10.0-dn","4/35",1.65063217515528e-05,0.034940581883687,0,0,30.5391705069124,336.290233476186,"CD86;ALOX5;AOAH;ARHGAP15"
"6","LJP008 HCC515 24H-IOX2-10-dn","4/37",2.06812581019403e-05,0.0364817392918227,0,0,28.6854256854257,309.409110053357,"FCN1;CD52;C5AR1;CST7"
"7","CPC006 MCF7 6H-cot-10b-44.4-dn","6/134",2.79282063426036e-05,0.039952717027545,0,0,11.3094512195122,118.589473709148,"CCL13;CD84;CD4;FPR3;AOAH;CMKLR1"
"8","CPC012 VCAP 6H-vu0418946-2-10.0-dn","3/15",3.6044587266521e-05,0.039952717027545,0,0,58.5294117647059,598.800004789743,"CALCRL;LILRB3;CORO1A"
"9","CPC004 VCAP 6H-bibx 1382 dihydrochloride-10.0-dn","3/16",4.42215235401176e-05,0.039952717027545,0,0,54.0244343891403,541.665128681867,"CD4;LILRB3;ARHGAP15"
"10","CPC013 MCF7 24H-hy-10181-10.0-dn","3/16",4.42215235401176e-05,0.039952717027545,0,0,54.0244343891403,541.665128681867,"P2RY13;AOAH;CMKLR1"
"11","CPC014 MCF7 24H-p8624-10.0-dn","6/148",4.87973048910457e-05,0.039952717027545,0,0,10.1872208862934,101.137052899196,"CD86;CD84;CD4;GPR65;CD33;CMKLR1"
"12","CPC006 HA1E 6H-BRD-K92317137-10.0-dn","6/148",4.87973048910457e-05,0.039952717027545,0,0,10.1872208862934,101.137052899196,"CD86;CD52;CALCRL;CLEC7A;LILRB3;C2"
"13","CPC009 PC3 24H-daunorubicin hydrochloride-10.0-dn","6/150",5.25934106784075e-05,0.039952717027545,0,0,10.0447154471545,98.9697748943973,"CD86;CD84;GPR65;CORO1A;CMKLR1;C2"
"14","CPC006 PC3 24H-piplartine-10.0-dn","7/221",5.43797384078026e-05,0.039952717027545,0,0,7.95465559016961,78.1108911430975,"CD52;CD84;ALOX5;CLEC5A;CXCR6;FCGR2C;C2"
"15","CPC006 A375 24H-mst- 312-11.1-dn","6/152",5.66223313882441e-05,0.039952717027545,0,0,9.90611426662212,96.8729523885777,"CD86;CD84;APLNR;AOAH;ARHGAP15;CSF2RA"
"16","CPC012 NEU 24H-BRD-K10554164-10.0-dn","5/95",6.23937624062401e-05,0.0407300270827418,0,0,13.2677376171352,128.458835961279,"CALCRL;CCL8;APLNR;CD68;C2"
"17","CPC008 A375 24H-ncgc00182371-01-10.0-dn","6/156",6.54204894564069e-05,0.0407300270827418,0,0,9.64,92.8782675217853,"CD86;CD84;CLEC5A;APLNR;AOAH;C2"
"18","CPC006 NCIH1836 6H-arachidonyl trifluoro-methyl ketone-80.0-dn","4/52",8.06176915978355e-05,0.044340629124348,0,0,19.7063492063492,185.747957247137,"ALOX5;LST1;APLNR;CD68"
"19","CPC001 HA1E 24H-jak3 inhibitor vi-10.0-dn","7/240",9.12664116656428e-05,0.044340629124348,0,0,7.298945583638,67.8928045190537,"CD86;LILRA6;CD84;CLEC7A;AOAH;ARHGAP15;LILRB3"
"20","CPC006 TYKNU 6H-narciclasine-10.0-dn","5/103",9.17068714516881e-05,0.044340629124348,0,0,12.1797393656258,113.23398025898,"CD86;CD4;ALOX5;CORO1A;C2"
