"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP007 A375 24H-KIN001-266-10-dn","7/75",1.24461685422501e-07,0.00132949972368315,0,0,21.0424499696786,334.559549677285,"FCN1;GNLY;LCK;GZMA;TRAC;PLCL2;GZMB"
"2","LJP009 A375 24H-saracatinib-1.11-dn","5/30",4.43402591212423e-07,0.00236821323966555,0,0,40.1434343434343,587.249778391191,"CX3CR1;SELPLG;RNASE6;CORO1A;AIF1"
"3","LJP008 HCC515 24H-IOX2-10-dn","5/37",1.31768956501896e-06,0.0046918533111775,0,0,31.3510101010101,424.481098354133,"FCN1;CD52;GZMA;GZMB;CST7"
"4","LJP006 HCC515 24H-WZ-4-145-0.37-dn","5/40",1.96466957240331e-06,0.00524665009310303,0,0,28.6594516594517,376.59053931491,"STK10;KLRK1;GZMA;NKG7;CST7"
"5","LJP005 MCF10A 24H-XMD16-144-1.11-dn","5/48",4.94677512866368e-06,0.0105682903848771,0,0,23.318064364576,284.871538382308,"CD69;CLIC2;SAMSN1;AIF1;ARHGEF6"
"6","LJP005 MCF7 3H-mitoxantrone-3.33-dn","5/74",4.181499794971e-05,0.0744446346831336,0,0,14.5125164690382,146.318898700919,"CX3CR1;ITGAM;NKG7;CORO1A;SAMSN1"
"7","LJP006 PC3 24H-sirolimus-3.33-dn","4/41",6.02551300406556e-05,0.0919493284420404,0,0,21.4691891891892,208.614454859889,"FGR;STK10;PRKCB;IRF8"
"8","LJP006 HME1 3H-KIN001-043-3.33-dn","5/83",7.26304682839704e-05,0.0969798327761715,0,0,12.8321678321678,122.292176946079,"GNLY;GZMA;GZMB;NKG7;CST7"
"9","LJP006 MCF7 3H-KIN001-043-1.11-dn","4/45",8.72483000834097e-05,0.100621817268357,0,0,19.3707317073171,181.053434631681,"GNLY;GZMA;NKG7;CST7"
"10","CPC006 EFO27 6H-cot-10b-44.4-dn","5/89",0.000101305165008106,0.100621817268357,0,0,11.9119769119769,109.55889674184,"ARRB2;DOCK2;ARHGAP25;ARHGEF6;C2"
