"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP008 HA1E 24H-(-)-JQ1-10-dn","10/58",3.45751664162277e-15,3.36208918231398e-11,0,0,73.9806547619048,2463.4245468844,"CD2;CXCL11;TNFAIP6;CCL5;GZMA;TRBC1;PRF1;GZMB;IL7R;RASGRP1"
"2","LJP007 A375 24H-KIN001-266-10-dn","9/75",2.78467081584423e-12,1.35390695066347e-08,0,0,47.5311004784689,1264.65483085904,"GNLY;LCK;CCL5;GZMA;TRAC;TRBC1;PRF1;GZMB;CCR7"
"3","LJP005 SKBR3 3H-PD-0325901-10-dn","8/55",9.76580498228567e-12,3.16542292159153e-08,0,0,58.3624358033749,1479.61230002995,"CD52;EVI2A;LCK;TRBC1;CCR7;CD48;IL7R;RUNX3"
"4","LJP008 HA1E 24H-(+)-JQ1-0.37-dn","8/99",1.22569958405212e-09,2.97967568883071e-06,0,0,30.0765441455097,617.163289049228,"CXCL11;TNFAIP6;GZMA;TRBC1;ADAM12;PRF1;GZMB;CST7"
"5","LJP008 HA1E 24H-PFI-1-10-dn","9/164",3.33544800953607e-09,6.48677928894574e-06,0,0,20.1483870967742,393.269493735006,"CXCL11;TNFAIP6;TRAC;TRBC1;ADAM12;GZMB;ITGBL1;IL7R;RASGRP1"
"6","LJP006 MCF7 3H-KIN001-043-1.11-dn","6/45",7.53446005651354e-09,1.11175947344351e-05,0,0,51.0128205128205,954.132503974474,"GNLY;CCL5;GZMA;PRF1;NKG7;CST7"
"7","LJP005 A549 24H-dasatinib-0.37-dn","7/80",8.07281080126264e-09,1.11175947344351e-05,0,0,32.2793127466914,601.517378757794,"CD52;ADAMDEC1;CCL5;GZMA;TRBC1;CXCL13;RASGRP1"
"8","LJP009 A375 24H-KIN001-265-10-dn","9/184",9.14651973215555e-09,1.11175947344351e-05,0,0,17.8276691729323,329.98823790477,"RGS4;CCL5;TRAC;TRBC1;FGL2;PRF1;GZMB;CST7;IL7R"
"9","LJP006 HME1 3H-KIN001-043-3.33-dn","7/83",1.04695478338439e-08,1.1311764792922e-05,0,0,31.0004460303301,569.626840710638,"GNLY;GZMA;PRF1;NKG7;GZMB;CXCL13;CST7"
"10","LJP006 HS578T 24H-CHIR-99021-3.33-dn","7/94",2.50874372280229e-08,2.43950239605294e-05,0,0,27.0658484317163,473.676669601696,"GNLY;LCK;CCL5;TRBC1;GIMAP4;GIMAP6;CD3D"
"11","LJP006 MDAMB231 24H-XMD-1150-3.33-dn","8/177",1.19092417829779e-07,0.000105277697361525,0,0,16.1314017547439,257.18884266947,"CXCL11;TNFAIP6;CCL5;GZMA;TRBC1;FGL2;GZMB;TPSAB1"
"12","LJP008 HCC515 24H-IOX2-10-dn","5/37",1.347126629161e-07,0.000109162161183013,0,0,50.9784836065574,806.485817268926,"CD52;GZMA;GZMB;CST7;IL7R"
"13","LJP007 HA1E 24H-amuvatinib-3.33-dn","6/74",1.59045261132687e-07,0.00011896585532725,0,0,29.2147058823529,457.329255824373,"CXCL11;LCK;CCR7;LTB;CXCL13;IL7R"
"14","LJP006 MDAMB231 24H-saracatinib-3.33-dn","5/44",3.29710639947494e-07,0.000229007590203531,0,0,41.8137873055906,624.072883610913,"LCK;GZMA;TRBC1;GZMB;CXCL13"
"15","LJP005 BT20 24H-YM-201636-10-dn","7/139",3.72239575680802e-07,0.000241310508928008,0,0,17.7984078068824,263.482791019759,"ITGA4;GNLY;CCL5;GZMA;PRF1;GZMB;IL7R"
"16","LJP005 HA1E 24H-pelitinib-3.33-dn","6/87",4.19288808029997e-07,0.000243806948387761,0,0,24.5098765432099,359.920328073527,"ITGA4;GZMA;ADAM12;CCR7;TPSAB1;RASGRP1"
"17","LJP006 HME1 3H-selumetinib-10-dn","6/88",4.48812555634133e-07,0.000243806948387761,0,0,24.209756097561,353.865785838163,"APOBEC3G;GNLY;CCL5;GZMA;ITGBL1;CST7"
"18","LJP008 HA1E 24H-I-BET151-3.33-dn","7/143",4.51308625152169e-07,0.000243806948387761,0,0,17.2714356929212,252.354923081091,"CXCL11;TNFAIP6;TRBC1;ADAM12;ITGBL1;CD3D;RASGRP1"
"19","LJP006 HA1E 24H-nintedanib-3.33-dn","5/48",5.14596684179024e-07,0.000263365166155623,0,0,37.9165078154785,549.026573451665,"RGS4;TRBC1;ADAM12;CCR7;IL7R"
"20","LJP006 SKBR3 24H-QL-X-138-10-dn","7/153",7.12898471204596e-07,0.000346611236699674,0,0,16.0803343394474,227.59987553472,"RGS4;CD2;CD52;ADAMDEC1;ITGA4;GZMA;CXCL13"
"21","LJP005 A375 24H-roscovitine-1.11-dn","5/55",1.02703959559918e-06,0.000475568239409832,0,0,32.5967213114754,449.470651105329,"RGS4;DENND2D;CD2;CCL5;PRF1"
"22","LJP005 HS578T 3H-NVP-BEZ235-0.37-dn","5/56",1.12486851819963e-06,0.000497191885044235,0,0,31.955962712954,437.727804953348,"CD2;LCK;CCL5;GZMB;CD3D"
"23","LJP005 MCF7 3H-tozasertib-3.33-dn","5/57",1.22990062270946e-06,0.000519980593705512,0,0,31.3398486759143,426.490749715935,"DENND2D;CD52;PTPRC;TRBC1;CXCL13"
"24","LJP005 HS578T 24H-LDN-193189-0.12-dn","5/58",1.34251428651953e-06,0.000543942038421496,0,0,30.7469842251779,415.72893965349,"RGS4;STK10;TNFAIP6;ICAM2;ITGBL1"
"25","LJP005 BT20 3H-CYT387-0.04-dn","4/26",1.53065750452816e-06,0.00059424505295593,0,0,58.3929618768328,781.870850169381,"PTPRC;GNLY;LCK;IL7R"
"26","LJP008 HA1E 24H-I-BET151-0.37-dn","6/109",1.58889051592495e-06,0.00059424505295593,0,0,19.2533980582524,257.080508036426,"ITK;CXCL11;TNFAIP6;TRBC1;GZMB;CYTIP"
"27","LJP005 MCF7 3H-SAR-245408-3.33-dn","5/63",2.03339219307142e-06,0.000708832176988893,0,0,28.0893159977388,368.133101658097,"GNLY;CCL5;PRF1;NKG7;CST7"
"28","LJP006 SKBR3 24H-BI-2536-10-dn","7/179",2.04106344669776e-06,0.000708832176988893,0,0,13.631651556957,178.602438356374,"DENND2D;TNFAIP6;GZMA;NKG7;GIMAP4;CXCL13;TPSAB1"
"29","LJP005 HS578T 3H-torin-2-0.12-dn","4/29",2.41373755307565e-06,0.000809351171245089,0,0,51.378064516129,664.541054940103,"CXCL11;NCF2;CCL5;FGL2"
"30","LJP009 HA1E 24H-JWE-035-10-dn","6/118",2.52631154630256e-06,0.000818861782541536,0,0,17.6982142857143,228.107863017519,"RGS4;CD2;ADAMDEC1;CCL5;TRBC1;LCP2"
"31","LJP005 HS578T 3H-NU-7441-10-dn","4/31",3.18187842359898e-06,0.000998083412615369,0,0,47.5675029868578,602.111300154478,"CD52;TNFAIP6;GZMA;CXCL13"
"32","LJP008 HEPG2 24H-I-BET-10-dn","6/124",3.37116219288967e-06,0.00102441191136435,0,0,16.7932203389831,211.598825101917,"EVI2A;TNFAIP6;SLC43A3;CD48;TPSAB1;EVI2B"
"33","LJP007 HA1E 24H-A66-10-dn","5/72",3.95617972732475e-06,0.00116575429298503,0,0,24.3051137753854,302.361247192596,"CCL5;FGL2;CASP1;GIMAP4;CXCL13"
"34","LJP006 HS578T 24H-KIN001-043-0.37-dn","5/73",4.23630420969769e-06,0.00121158300397354,0,0,23.9464802314368,296.26152671302,"LCK;CCL5;TRBC1;CCR7;IL7R"
"35","LJP007 HT29 24H-TPCA-1-3.33-dn","4/36",5.88339419268854e-06,0.00163457500370581,0,0,40.125,483.240490847478,"CD52;CXCL11;TPSAB1;IL7R"
"36","LJP009 HCC515 24H-AZD7762-10-dn","4/39",8.15435272249397e-06,0.00214305205063598,0,0,36.6801843317972,429.780204810343,"GNLY;CCL5;PRF1;GZMB"
"37","LJP005 MCF7 24H-dasatinib-3.33-dn","4/39",8.15435272249397e-06,0.00214305205063598,0,0,36.6801843317972,429.780204810343,"CD52;TNFAIP6;CXCL13;RASGRP1"
