"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP006 MDAMB231 3H-KIN001-043-10-dn","6/54",2.0986033165537e-11,1.07385531708053e-07,0,0,155.703125,3828.29826763677,"MS4A3;CEACAM6;TCN1;CRISP3;LCN2;BPI"
"2","LJP006 LNCAP 3H-ZSTK-474-0.37-dn","6/77",1.89639734008639e-10,4.85193259461102e-07,0,0,105.142605633803,2353.71132769525,"ARG1;CEACAM6;CRISP3;LCN2;BPI;CD24"
"3","LJP006 HCC515 24H-Y-39983-10-dn","5/38",4.84352783920427e-10,8.26144398440274e-07,0,0,177.762923351159,3812.696080477,"MS4A3;ARG1;TCN1;HP;CD24"
"4","LJP009 A375 24H-SB-203580-1.11-dn","5/45",1.17312702876817e-09,1.50072275155168e-06,0,0,146.602941176471,3014.68321190924,"CEACAM6;TCN1;HP;LCN2;CD24"
"5","LJP006 HS578T 3H-dasatinib-3.33-dn","5/66",8.45458618552072e-09,8.6524235022619e-06,0,0,96.0318225650916,1785.09298825894,"MGAM;MS4A3;TCN1;BPI;CD24"
"6","LJP005 MCF10A 3H-PD-0325901-0.12-dn","5/85",3.06161022814732e-08,2.61104325623831e-05,0,0,73.1544117647059,1265.69859377416,"CEACAM6;TCN1;CRISP3;LCN2;CD24"
"7","LJP006 SKBR3 3H-GDC-0941-10-dn","4/33",4.39781752763878e-08,3.18572431604525e-05,0,0,152.865900383142,2589.48297824633,"CEACAM6;TCN1;CRISP3;LCN2"
"8","LJP006 LNCAP 3H-MK-2206-0.37-dn","4/34",4.98061257149931e-08,3.18572431604525e-05,0,0,147.762962962963,2484.65311433104,"MS4A3;ARG1;CEACAM6;CD24"
"9","LJP005 BT20 3H-dovitinib-3.33-dn","4/45",1.58754476221156e-07,9.02607394248503e-05,0,0,108.059620596206,1691.77137082312,"MS4A3;CEACAM6;TCN1;CRISP3"
"10","LJP006 SKBR3 3H-GDC-0941-0.37-dn","4/47",1.89775013755379e-07,9.71078745386276e-05,0,0,103.023255813953,1594.53488042338,"MS4A3;CEACAM6;CRISP3;LCN2"
"11","LJP005 A549 24H-foretinib-0.37-dn","4/54",3.34790877322934e-07,0.000141909999676858,0,0,88.5688888888889,1320.54085437805,"CEACAM6;CRISP3;HP;BPI"
"12","LJP005 BT20 3H-mitoxantrone-1.11-dn","4/55",3.60789208348964e-07,0.000141909999676858,0,0,86.8278867102397,1288.08926465307,"MS4A3;TCN1;CRISP3;CD24"
"13","LJP006 HT29 24H-AZD-5438-1.11-dn","5/139",3.61174134952736e-07,0.000141909999676858,0,0,43.5557506584723,646.101894764614,"MS4A3;VNN1;CEACAM6;TCN1;CRISP3"
"14","LJP006 PC3 24H-Y-39983-1.11-dn","4/56",3.88262653014659e-07,0.000141909999676858,0,0,85.1538461538462,1257.00563466479,"ARG1;CEACAM6;CRISP3;CD24"
"15","LJP005 HT29 24H-mitoxantrone-0.12-dn","4/57",4.17265026607081e-07,0.000142343009409895,0,0,83.5429769392034,1227.20825749549,"MS4A3;TCN1;CRISP3;LCN2"
"16","LJP006 MDAMB231 3H-WZ-4-145-10-dn","4/63",6.2651287096525e-07,0.000200366647545574,0,0,75.0244821092279,1071.58191922281,"MS4A3;ARG1;CRISP3;CD24"
"17","LJP006 MCF10A 24H-AT-7519-0.37-dn","4/66",7.56408394102074e-07,0.000227678926624724,0,0,71.3835125448029,1006.12808088129,"CEACAM6;TCN1;LCN2;CD24"
"18","LJP007 HT29 24H-PHA-767491-3.33-dn","4/68",8.53481369228024e-07,0.000242625787018878,0,0,69.1458333333333,966.239873089659,"MS4A3;ARG1;CEACAM6;TCN1"
