"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP006 HS578T 24H-saracatinib-1.11-dn","4/67",1.16183910134849e-06,0.00318692465499891,0,0,63.215873015873,863.876915770396,"LYN;BCL2A1;LAMP3;TNFAIP3"
"2","LJP006 HME1 3H-saracatinib-10-dn","4/97",5.12743835151685e-06,0.00496916859934352,0,0,42.7591397849462,520.84499267157,"CD83;BCL2A1;CCL4;PLA2G7"
"3","LJP006 LNCAP 3H-saracatinib-10-dn","3/29",5.43474509589157e-06,0.00496916859934352,0,0,109.615384615385,1328.83419715643,"LAMP3;CCL4;TNFAIP3"
"4","LJP006 HME1 3H-AZD-7762-10-dn","4/139",2.13084625261613e-05,0.0146122781773151,0,0,29.3940740740741,316.174602449425,"CD83;BCL2A1;CCL4;CD69"
"5","LJP006 BT20 3H-geldanamycin-0.12-dn","2/10",6.17369532258749e-05,0.033868892539715,0,0,226.909090909091,2199.3453827158,"LAMP3;CCL4"
"6","LJP006 HME1 24H-canertinib-0.04-dn","3/72",8.57541277901624e-05,0.0392039287547359,0,0,41.2153209109731,385.941350439823,"BCL2A1;GPR183;PLEK"
"7","LJP006 MCF10A 3H-HG-5-88-01-0.04-dn","3/85",0.000140572434409173,0.0499016203816514,0,0,34.6585365853659,307.413859932875,"BCL2A1;CD69;SAMSN1"
"8","LJP006 HME1 3H-linifanib-1.11-dn","3/86",0.000145538812633325,0.0499016203816514,0,0,34.2392426850258,302.506028948386,"CCL4;TNFAIP3;CD69"
"9","LJP006 HME1 3H-HG-6-64-01-3.33-dn","3/103",0.000248160437794501,0.0756337867633685,0,0,28.3942857142857,235.713319908292,"BCL2A1;CCL4;SAMSN1"
"10","LJP006 HME1 3H-CGP-60474-10-dn","3/121",0.00039841750368044,0.102040623414373,0,0,24.0411622276029,188.194460692017,"BCL2A1;CCL4;TNFAIP3"
"11","LJP009 PC3 24H-JNK-IN-5A-10-dn","3/134",0.000536926831239473,0.102040623414373,0,0,21.6412213740458,162.950794978769,"CCR1;RAB20;PLEK"
"12","CPC016 NPC 24H-chloroxine-10.0-dn","2/29",0.000549310620169256,0.102040623414373,0,0,67.1683501683502,504.222493283727,"CR2;PLXDC1"
"13","LJP006 MCF10A 24H-AZD-5438-1.11-dn","3/136",0.000560633679381202,0.102040623414373,0,0,21.3136412459721,159.56335697813,"CD83;LAMP3;CCL4"
"14","LJP006 HME1 3H-canertinib-10-dn","3/139",0.00059743636456581,0.102040623414373,0,0,20.8403361344538,154.694955470336,"CCL4;TNFAIP3;RHOH"
"15","CPC006 SW948 6H-peitc-10.0-dn","2/31",0.000628216029972281,0.102040623414373,0,0,62.5297805642633,461.00871434329,"CCR1;PLXDC1"
