"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP009 A375 24H-saracatinib-1.11-dn","6/30",1.59478911248706e-08,0.000147897730623513,0,0,45.9768518518519,825.465604334105,"CX3CR1;ITGB2;RNASE6;CSF2RB;CORO1A;AIF1"
"2","LJP006 PC3 24H-MK-2206-1.11-dn","7/54",2.3037029692136e-08,0.000147897730623513,0,0,27.6144362696361,485.63197543146,"GLIPR1;TYROBP;LST1;FGL2;RNASE6;CYBB;MNDA"
"3","LJP008 HCC515 24H-IOX2-10-dn","6/37",6.04485883783691e-08,0.00025871995825942,0,0,35.5824372759857,591.432506652651,"CD52;TYROBP;GZMA;C5AR1;MNDA;CST7"
"4","LJP005 SKBR3 3H-PD-0325901-10-dn","6/55",6.93527541684581e-07,0.0022262234088075,0,0,22.4909297052154,318.954554731045,"CD52;EVI2A;CXCR4;CD48;CSF2RB;SAMSN1"
"5","LJP008 HA1E 24H-(-)-JQ1-10-dn","6/58",9.54956245686956e-07,0.00236269105267799,0,0,21.1901709401709,293.729680148449,"CD2;CXCL11;CCL8;CCL5;GZMA;CTSS"
"6","LJP006 HS578T 24H-CHIR-99021-3.33-dn","7/94",1.10406123956915e-06,0.00236269105267799,0,0,14.8880653131378,204.212373288203,"GLIPR1;CCL5;CYBB;GIMAP4;CSF2RB;GIMAP6;CD3D"
"7","LJP006 MCF10A 3H-A443654-0.37-dn","6/62",1.42381173318338e-06,0.00261167752201066,0,0,19.672619047619,264.836200265236,"MS4A6A;TYROBP;FCGR2A;FGL2;FPR1;MNDA"
"8","LJP008 A375 24H-I-BET-3.33-dn","7/101",1.79540928574527e-06,0.00288163190362116,0,0,13.7745078544442,182.240561996893,"GLIPR1;EVI2A;CYBB;CYTIP;EVI2B;CTSS;MS4A4A"
"9","LJP005 HEPG2 24H-XMD16-144-0.12-dn","6/68",2.4656795541473e-06,0.00351770283058348,0,0,17.7634408602151,229.380077561346,"MS4A6A;VCAM1;IL10RA;IRF8;TPSAB1;ASPA"
"10","LJP005 MCF7 3H-mitoxantrone-3.33-dn","6/74",4.05902554817484e-06,0.0052117888038565,0,0,16.1911764705882,201.006455237373,"CX3CR1;ITGAM;TYROBP;NKG7;CORO1A;SAMSN1"
"11","LJP009 HEPG2 24H-KIN001-055-0.12-dn","6/86",9.745933237926e-06,0.0108337403738154,0,0,13.7541666666667,158.704659128756,"EVI2A;FGL2;CASP1;CYBB;CXCR4;CTSS"
"12","LJP008 HEPG2 24H-GSK-1070916-10-dn","7/131",1.01249910035658e-05,0.0108337403738154,0,0,10.4261380765752,119.905840918345,"GLIPR1;PTPRC;RNASE6;PECAM1;GIMAP6;TPSAB1;SAMSN1"
"13","LJP005 PC3 24H-dasatinib-0.37-dn","5/55",1.52661705109376e-05,0.0150782791815722,0,0,18.1981651376147,201.815308459271,"GLIPR1;TYROBP;LST1;CASP1;NKG7"
"14","LJP005 HS578T 3H-torin-2-0.12-dn","4/29",2.13003883219835e-05,0.0184685488490098,0,0,28.8887272727273,310.749835543808,"CXCL11;NCF2;CCL5;FGL2"
"15","LJP009 HA1E 24H-JWE-035-3.33-dn","5/59",2.15754075338899e-05,0.0184685488490098,0,0,16.8467550118926,181.000801868369,"CCL8;CD93;PECAM1;CD69;GIMAP6"
"16","LJP009 HA1E 24H-PF-3758309-0.12-dn","6/102",2.59253780365525e-05,0.0208051158743334,0,0,11.4525462962963,120.942189764966,"CCL8;EVI2A;RNASE6;CYBB;MNDA;CD69"
"17","LJP005 SKBR3 3H-radicicol-0.12-dn","5/69",4.6289137065959e-05,0.0314253343737815,0,0,14.2072821100917,141.797245930689,"CXCL11;CCL8;CD48;TPSAB1;CORO1A"
"18","LJP006 PC3 24H-GDC-0941-0.12-dn","4/36",5.12280350499276e-05,0.0314253343737815,0,0,22.5613636363636,222.888756450174,"CX3CR1;GLIPR1;CCL5;GZMA"
"19","LJP007 HT29 24H-TPCA-1-3.33-dn","4/36",5.12280350499276e-05,0.0314253343737815,0,0,22.5613636363636,222.888756450174,"CD52;CXCL11;PECAM1;TPSAB1"
"20","CPC015 ASC 24H-ouabain-10.0-dn","7/170",5.43258196547277e-05,0.0314253343737815,0,0,7.91588785046729,77.738063266608,"CD52;CD4;CLEC7A;CCL5;GJA4;ARHGAP15;CORO1A"
"21","LJP007 HA1E 24H-A66-10-dn","5/72",5.68512652803606e-05,0.0314253343737815,0,0,13.5690811995071,132.638746805514,"CDH5;CCL5;FGL2;CASP1;GIMAP4"
"22","LJP007 HA1E 24H-BMS509744-10-dn","5/72",5.68512652803606e-05,0.0314253343737815,0,0,13.5690811995071,132.638746805514,"GLIPR1;FCGR2A;CCL5;CST7;AIF1"
"23","CPC014 A375 6H-erlotinib-10.0-dn","4/37",5.71859555725892e-05,0.0314253343737815,0,0,21.8765840220386,213.716773230741,"CCL8;CASP1;CD69;ARHGAP15"
"24","CPC006 A673 6H-BRD-K43620258-80.0-dn","5/73",6.07560049836973e-05,0.0314253343737815,0,0,13.3688613059903,129.793523569869,"PTPRC;CCL5;CASP1;CYBB;CORO1A"
"25","CPC017 A549 6H-ag-879-10.0-dn","4/38",6.36338546509594e-05,0.0314253343737815,0,0,21.2320855614973,205.152158780252,"CCL8;CCL5;CORO1A;MYO1F"
"26","LJP005 MDAMB231 3H-PIK-93-10-dn","4/38",6.36338546509594e-05,0.0314253343737815,0,0,21.2320855614973,205.152158780252,"CX3CR1;VCAM1;SELL;ITGB2"
"27","LJP006 SKBR3 3H-GSK-2126458-10-dn","5/76",7.37219499290926e-05,0.0335919095243337,0,0,12.8020416074428,121.814114003971,"CX3CR1;FGL2;MNDA;LSP1;CORO1A"
"28","LJP006 SKBR3 24H-BI-2536-10-dn","7/179",7.52261615063984e-05,0.0335919095243337,0,0,7.49826124755488,71.1960767390715,"CX3CR1;CCL21;GZMA;NKG7;GIMAP4;MNDA;TPSAB1"
"29","CPC014 NPC 24H-BRD-K19540840-10.0-dn","4/40",7.80964760655732e-05,0.0335919095243337,0,0,20.0505050505051,189.62896728816,"CCL5;COL5A3;CASP1;CXCR4"
"30","CPC016 HEPG2 6H-trichostatin a-10.0-dn","5/77",7.84857699166675e-05,0.0335919095243337,0,0,12.6235983690112,119.32574041242,"CCL5;CASP1;CXCR4;EVI2B;MYO1F"
"31","LJP006 MCF7 3H-KIN001-043-1.11-dn","4/45",0.000124561016610577,0.0515923694606388,0,0,17.6008869179601,158.244555718398,"CCL5;GZMA;NKG7;CST7"
"32","LJP008 HA1E 24H-(+)-JQ1-10-dn","6/138",0.000140132554424708,0.0558707390723057,0,0,8.31397306397306,73.7692325611348,"CXCL11;VCAM1;CCL8;CD69;CST7;CTSS"
"33","LJP009 PC3 24H-XMD-1499-3.33-dn","4/47",0.000147813162898843,0.0558707390723057,0,0,16.7805496828753,147.997089840641,"CASP1;RNASE6;IRF8;CD48"
"34","LJP006 MDAMB231 24H-A443654-0.04-dn","4/48",0.00016054567235302,0.0558707390723057,0,0,16.398347107438,143.271245113938,"CD52;VCAM1;CD69;TPSAB1"
"35","LJP006 SKBR3 3H-AZD-7762-3.33-dn","4/48",0.00016054567235302,0.0558707390723057,0,0,16.398347107438,143.271245113938,"CASP1;IRF8;MNDA;EVI2B"
"36","LJP006 SKBR3 3H-KIN001-043-3.33-dn","4/48",0.00016054567235302,0.0558707390723057,0,0,16.398347107438,143.271245113938,"FCGR2A;CD93;C5AR1;PECAM1"
"37","CPC017 MCF7 6H-lawsone-10.0-dn","3/19",0.000163511253149871,0.0558707390723057,0,0,33.5641891891892,292.633704613468,"CALCRL;PTPRC;CLEC7A"
"38","LJP008 HA1E 24H-I-BET151-3.33-dn","6/143",0.000170208331120148,0.0558707390723057,0,0,8.00851581508516,69.5018035460337,"CXCL11;VCAM1;CCL8;SLAMF8;CD69;CD3D"
"39","LJP009 HT29 24H-ON-01910-3.33-dn","4/49",0.000174052146642697,0.0558707390723057,0,0,16.0331313131313,138.785279566838,"CX3CR1;CXCL11;VCAM1;CD93"
"40","LJP007 HEPG2 24H-sirolimus-10-dn","4/49",0.000174052146642697,0.0558707390723057,0,0,16.0331313131313,138.785279566838,"MS4A6A;CLEC7A;IRF8;CORO1A"
