"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","CPC015 MCF7 6H-mitotane-10.0-dn","2/5",6.59694458890925e-05,0.196087552242787,0,0,265.933333333333,2559.95906328692,"ALDH3B1;AOAH"
"2","CPD002 MCF7 6H-n-acetyl-dl-homocysteine thiolactone-10.0-dn","3/37",0.000121003598214279,0.196087552242787,0,0,35.859543817527,323.441978654871,"HHEX;LILRB3;CD33"
"3","CPC006 NCIH2073 6H-BRD-K02113016-44.4-dn","4/99",0.000127428701331914,0.196087552242787,0,0,17.4149122807018,156.176124498068,"FFAR2;FPR2;LILRB3;ASGR2"
"4","CPC018 A549 6H-imd 0354-10.0-dn","3/39",0.000141802343924656,0.196087552242787,0,0,33.8639455782313,300.07100945535,"CXCR1;ALDH3B1;ASGR2"
"5","CPC003 PC3 6H-cefixime-10.0-dn","3/41",0.00016479712693432,0.196087552242787,0,0,32.078410311493,279.428468155989,"HHEX;IL18RAP;ASGR2"
"6","CPC007 A375 24H-ncgc00183388-01-10.0-dn","3/42",0.000177148817500508,0.196087552242787,0,0,31.25431711146,269.99105601187,"ALDH3B1;TLR5;ASGR2"
"7","CPC017 A549 24H-ub 165 fumarate-10.0-dn","3/43",0.000190086257540439,0.196087552242787,0,0,30.4714285714286,261.080193422499,"HHEX;AOAH;CD33"
"8","CPC009 A549 24H-BRD-A85712510-10.0-dn","4/115",0.000226967285703364,0.202678141606587,0,0,14.8926426426426,124.959766121307,"AOAH;FPR2;LILRB3;CD33"
"9","CPC006 COV644 6H-b675700.cdx-0.04-dn","4/120",0.00026711981111682,0.202678141606587,0,0,14.2471264367816,117.222695947926,"ALDH3B1;AOAH;CD33;ASGR2"
"10","CPC004 HA1E 6H-dephostatin-10.0-dn","3/49",0.000280678772478309,0.202678141606587,0,0,26.488908606921,216.634233339129,"HHEX;LILRB3;ASGR2"
"11","CPC006 SW620 6H-BRD-K52075040-44.4-dn","3/52",0.000334835424917652,0.21616470872084,0,0,24.8633902540608,198.953651772702,"ALDH3B1;AOAH;LILRA2"
"12","CPC006 MCF7 6H-BRD-K45399554-10.0-dn","2/11",0.000359226769789514,0.21616470872084,0,0,88.6177777777778,702.876928910548,"AOAH;LILRB3"
"13","LJP006 HME1 3H-afatinib-0.12-dn","3/55",0.000395306768719297,0.21957770591708,0,0,23.425431711146,183.558133111408,"VNN1;TLR4;CXCL5"
"14","CPC001 VCAP 6H-dictamnine-10.0-dn","2/13",0.000507755993497822,0.242070716733113,0,0,72.4981818181818,549.935650796121,"FFAR2;ASGR2"
"15","CPC002 HA1E 24H-cp 94253 hydrochloride-10.0-dn","3/61",0.000536370512080018,0.242070716733113,0,0,20.9957776213934,158.112595613345,"HHEX;AOAH;ASGR2"
"16","CPC005 A375 24H-gsk-3 inhibitor ii-10.0-dn","3/61",0.000536370512080018,0.242070716733113,0,0,20.9957776213934,158.112595613345,"LILRA6;ALDH3B1;ASGR2"
"17","CPC014 VCAP 6H-s1080-10.0-dn","2/14",0.000591397086546329,0.244936901893293,0,0,66.4533333333333,493.949146914617,"CXCR1;LILRB3"
"18","CPC006 WSUDLCL2 6H-piplartine-10.0-dn","3/66",0.000675765104996713,0.244936901893293,0,0,19.3245869776482,141.063011589029,"ALDH3B1;LILRB3;ASGR2"
"19","CPC014 PHH 24H-BRD-K72703948-10.0-dn","3/68",0.000737390084041597,0.244936901893293,0,0,18.7281004709576,135.074430468256,"HHEX;CXCR1;ASGR2"
"20","CPC006 HCT116 6H-15-deoxy-?12,14-prostaglandin j2-10.0-dn","3/69",0.000769499110594397,0.244936901893293,0,0,18.443413729128,132.235048479068,"ALDH3B1;AOAH;ASGR2"
"21","CPC019 PC3 24H-BRD-K33116223-10.0-dn","2/16",0.000777273665131305,0.244936901893293,0,0,56.9542857142857,407.77662815003,"LILRB3;CD33"
"22","CPD003 PC3 24H-verteporfin-10.0-dn","3/70",0.000802485327670018,0.244936901893293,0,0,18.1672250989948,129.492292311947,"ALDH3B1;TLR4;ASGR2"
"23","CPD003 PC3 24H-rifabutin-10.0-dn","3/71",0.000836358250238225,0.244936901893293,0,0,17.8991596638655,126.841562784503,"HHEX;TLR4;ASGR2"
"24","CPC006 NCIH1694 6H-penfluridol-30.0-dn","3/71",0.000836358250238225,0.244936901893293,0,0,17.8991596638655,126.841562784503,"HHEX;ALDH3B1;CD33"
"25","CPC006 COV644 6H-px12-30.0-dn","3/74",0.00094339109874792,0.244936901893293,0,0,17.1402701925841,119.399629898305,"CXCR1;FFAR2;ASGR2"
"26","CPC006 WSUDLCL2 6H-chemistry 2804-10.0-dn","3/75",0.000980904260816373,0.244936901893293,0,0,16.9013605442177,117.076327811255,"HK3;FFAR2;TLR4"
"27","CPC006 MDST8 6H-15-deoxy-?12,14-prostaglandin j2-10.0-dn","3/77",0.00105873854072087,0.244936901893293,0,0,16.4429123000552,112.645083334374,"FFAR2;ATP11B;LILRB3"
"28","CPC020 VCAP 24H-hydroflumethiazide-10.0-dn","2/19",0.00110210230277378,0.244936901893293,0,0,46.8964705882353,319.390088966034,"FFAR2;ASGR2"
"29","CPC017 HEPG2 6H-ikk 16-10.0-dn","3/81",0.00122588798622625,0.244936901893293,0,0,15.596546310832,104.560647207268,"ALDH3B1;CD33;ASGR2"
"30","CPC006 COV644 6H-valproic acid-10.0-dn","3/83",0.00131534246991178,0.244936901893293,0,0,15.2051020408163,100.865450045737,"ALDH3B1;CD33;ASGR2"
"31","CPC006 RMUGS 6H-ku 0060648 trihydrochloride-10.0-dn","3/83",0.00131534246991178,0.244936901893293,0,0,15.2051020408163,100.865450045737,"ALDH3B1;FFAR2;CD33"
"32","CPC020 MCF7 24H-BRD-K35573744-10.0-dn","2/21",0.0013489660052642,0.244936901893293,0,0,41.9557894736842,277.261348295758,"ALDH3B1;ASGR2"
"33","CPC010 A549 6H-BRD-A37735495-10.0-dn","3/84",0.00136156947791629,0.244936901893293,0,0,15.0166288737717,99.0964941381949,"ALDH3B1;AOAH;ASGR2"
"34","CPC006 COV644 6H-16-hydroxytriptolide-0.08-dn","3/85",0.00140880747442196,0.244936901893293,0,0,14.8327526132404,97.3771943790075,"AOAH;CD33;ASGR2"
"35","CPC006 PC3 6H-mln2238-10.0-dn","3/86",0.00145706471662657,0.244936901893293,0,0,14.6533071059749,95.7056038630667,"FFAR2;CD33;ASGR2"
"36","CPC005 A375 6H-cgp 54626 hydrochloride-10.0-dn","2/22",0.00148139818566458,0.244936901893293,0,0,39.856,259.652629961117,"HHEX;ASGR2"
"37","CPC005 VCAP 24H-hydrocortisone acetate-10.0-dn","2/22",0.00148139818566458,0.244936901893293,0,0,39.856,259.652629961117,"LILRB3;ASGR2"
"38","CPC017 A375 6H-cinobufagin-10.0-dn","3/87",0.00150634938100854,0.244936901893293,0,0,14.4781341107872,94.0798736699581,"HHEX;CD33;ASGR2"
"39","CPC001 VCAP 6H-cilnidipine-10.0-dn","2/23",0.00161978949586945,0.244936901893293,0,0,37.9561904761905,243.885948699575,"HHEX;ASGR2"
"40","CPC014 VCAP 6H-hy-50767-10.0-dn","2/23",0.00161978949586945,0.244936901893293,0,0,37.9561904761905,243.885948699575,"CXCR1;ASGR2"
"41","CPC003 VCAP 6H-testosterone propionate-10.0-dn","2/23",0.00161978949586945,0.244936901893293,0,0,37.9561904761905,243.885948699575,"CXCR1;ASGR2"
"42","CPC006 NCIH596 6H-16-hydroxytriptolide-0.08-dn","3/91",0.00171392300500368,0.244936901893293,0,0,13.817254174397,88.0016825841778,"HHEX;AOAH;ASGR2"
"43","CPC015 ASC 24H-clobetasol propionate-10.0-dn","2/24",0.00176410926152346,0.244936901893293,0,0,36.2290909090909,229.696399234799,"CD33;ASGR2"
"44","LJP005 A375 24H-PLX-4720-0.12-dn","3/92",0.00176846464633042,0.244936901893293,0,0,13.661316211878,86.5805524419927,"HHEX;UPP1;TLR4"
"45","CPC013 MCF7 6H-BRD-K83336168-10.0-dn","3/92",0.00176846464633042,0.244936901893293,0,0,13.661316211878,86.5805524419927,"CXCR1;FFAR2;ASGR2"
"46","CPC004 HEPG2 6H-teniposide-10.0-dn","3/94",0.0018807800060241,0.244936901893293,0,0,13.3597219107423,83.8465324093507,"HHEX;TLR5;ASGR2"
"47","CPC006 MCF7 6H-BRD-A13195221-10.0-dn","2/25",0.00191432692187302,0.244936901893293,0,0,34.6521739130435,216.86679079929,"HHEX;ASGR2"
"48","CPC009 HA1E 6H-BRD-K59705555-10.0-dn","2/25",0.00191432692187302,0.244936901893293,0,0,34.6521739130435,216.86679079929,"AOAH;ASGR2"
"49","CPC006 TYKNU 6H-piplartine-10.0-dn","3/96",0.00199745525261446,0.244936901893293,0,0,13.0710994075049,81.2484021457959,"HK3;FFAR2;ASGR2"
"50","CPC014 MCF7 6H-BRD-A59145032-10.0-dn","2/26",0.00207041202937367,0.244936901893293,0,0,33.2066666666667,205.217453815345,"LILRA6;AOAH"
"51","CPC015 ASC 24H-paclitaxel-10.0-dn","2/26",0.00207041202937367,0.244936901893293,0,0,33.2066666666667,205.217453815345,"CD33;ASGR2"
"52","CPC006 SW620 6H-pf3845-10.0-dn","2/27",0.00223233425038119,0.244936901893293,0,0,31.8768,194.598539778437,"AOAH;ASGR2"
"53","CPC006 SKM1 6H-akt inhibitor x-24.0-dn","3/100",0.0022441220665619,0.244936901893293,0,0,12.5295602777193,76.423312366036,"IL18RAP;ALDH3B1;AOAH"
"54","CPC008 PC3 24H-ncgc00182357-01-10.0-dn","3/102",0.00237422894093204,0.244936901893293,0,0,12.2752009894867,74.180052905381,"HHEX;AOAH;CD33"
"55","CPC017 ASC 24H-ag 494-10.0-dn","2/28",0.00240006336342234,0.244936901893293,0,0,30.6492307692308,184.884133107773,"CD33;ASGR2"
"56","CPC006 A375 24H-phorbol-12-myristate-13-acetate (pma)-10.0-dn","2/28",0.00240006336342234,0.244936901893293,0,0,30.6492307692308,184.884133107773,"FPR2;AOAH"
"57","CPC020 HA1E 6H-BRD-K45878950-10.0-dn","2/28",0.00240006336342234,0.244936901893293,0,0,30.6492307692308,184.884133107773,"ALDH3B1;ASGR2"
"58","CPC006 SW948 6H-BRD-K35716340-12.0-dn","2/28",0.00240006336342234,0.244936901893293,0,0,30.6492307692308,184.884133107773,"HHEX;ASGR2"
"59","CPC014 A375 6H-p5172-10.0-dn","2/28",0.00240006336342234,0.244936901893293,0,0,30.6492307692308,184.884133107773,"CD33;ASGR2"
"60","CPC003 VCAP 24H-ritodrine hydrochloride-10.0-dn","3/103",0.00244100037975404,0.244936901893293,0,0,12.1518367346939,73.0975186809184,"HHEX;LILRB3;CD33"
"61","CPC006 HEC108 6H-ku 0060648 trihydrochloride-10.0-dn","2/29",0.0025735692590397,0.244936901893293,0,0,29.5125925925926,175.967697890696,"FFAR2;ASGR2"
"62","CPC006 HEC108 6H-piplartine-10.0-dn","2/29",0.0025735692590397,0.244936901893293,0,0,29.5125925925926,175.967697890696,"CD33;ASGR2"
"63","LJP007 MCF7 24H-PHA-767491-0.12-dn","2/29",0.0025735692590397,0.244936901893293,0,0,29.5125925925926,175.967697890696,"VNN1;CXCL5"
"64","CPC006 NCIH2073 6H-salermide-120.0-dn","3/107",0.00271969898725484,0.244936901893293,0,0,11.682103610675,69.0089204728364,"HHEX;CXCR1;ASGR2"
"65","CPC002 VCAP 6H-alprostadil-10.0-dn","2/30",0.00275282194025758,0.244936901893293,0,0,28.4571428571429,167.758520526256,"LILRB3;ASGR2"
"66","LJP006 MCF10A 24H-WZ-4-145-1.11-dn","2/30",0.00275282194025758,0.244936901893293,0,0,28.4571428571429,167.758520526256,"HHEX;TLR4"
"67","CPC012 ASC 24H-BRD-K13794505-10.0-dn","2/30",0.00275282194025758,0.244936901893293,0,0,28.4571428571429,167.758520526256,"CD33;ASGR2"
"68","LJP007 A549 24H-OTSSP167-10-dn","2/30",0.00275282194025758,0.244936901893293,0,0,28.4571428571429,167.758520526256,"TLR4;CXCL5"
"69","CPC006 NCIH596 6H-BRD-A62809825-10.0-dn","3/108",0.00279231030499606,0.244936901893293,0,0,11.5702623906706,68.0433936410229,"KLRC3;CD33;ASGR2"
"70","LJP008 HEPG2 24H-pracinostat-3.33-dn","3/108",0.00279231030499606,0.244936901893293,0,0,11.5702623906706,68.0433936410229,"ATP11B;ASGR2;F5"
"71","CPC004 HCC515 24H-digoxin-10.0-dn","4/226",0.00281129953847694,0.244936901893293,0,0,7.40465465465465,43.4957443528293,"HK3;ALDH3B1;AOAH;ASGR2"
