"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP006 LNCAP 24H-sirolimus-0.04-dn","6/54",4.91635874459429e-13,2.10911790143095e-09,0,0,356.053571428571,10090.9278139096,"SLC7A5;PSAT1;EIF4EBP1;SLC3A2;PHGDH;TRIB3"
"2","LJP006 LNCAP 24H-AZD-8055-1.11-dn","6/134",1.33403144967927e-10,1.94954426427367e-07,0,0,132.984375,3023.75156345519,"SLC7A5;SDF2L1;PSAT1;EIF4EBP1;PHGDH;TRIB3"
"3","LJP006 LNCAP 24H-sirolimus-0.37-dn","5/53",1.36331766732424e-10,1.94954426427367e-07,0,0,259.622395833333,5897.56410257145,"SLC7A5;PSAT1;EIF4EBP1;SLC3A2;PHGDH"
"4","LJP006 HS578T 24H-torin-1-0.37-dn","6/151",2.7529426000171e-10,2.95253093851834e-07,0,0,117.292610837438,2581.98342001142,"SLC7A5;SDF2L1;PSAT1;EIF4EBP1;PHGDH;AARS"
"5","LJP006 HS578T 24H-AZD-8055-0.12-dn","5/72",6.60519801781129e-10,5.66725989928209e-07,0,0,185.820895522388,3927.88097693643,"SDF2L1;PSAT1;EIF4EBP1;PHGDH;AARS"
"6","LJP006 HS578T 24H-GSK-2126458-0.12-dn","5/91",2.18155539585971e-09,1.55981210803969e-06,0,0,144.629360465116,2884.37627223117,"SDF2L1;PSAT1;EIF4EBP1;PHGDH;AARS"
"7","LJP006 LNCAP 24H-sirolimus-1.11-dn","5/97",3.01716396191843e-09,1.67008006832815e-06,0,0,135.15625,2651.62351255977,"SLC7A5;PSAT1;EIF4EBP1;SLC3A2;PHGDH"
"8","LJP006 HS578T 24H-WYE-125132-0.04-dn","5/98",3.17831683913225e-09,1.67008006832815e-06,0,0,133.69623655914,2616.02277305747,"SDF2L1;PSAT1;EIF4EBP1;PHGDH;AARS"
"9","LJP006 HS578T 24H-WYE-125132-0.37-dn","5/102",3.89296053223345e-09,1.67008006832815e-06,0,0,128.157216494845,2481.64863131707,"SDF2L1;PSAT1;EIF4EBP1;PHGDH;AARS"
"10","LJP006 HS578T 24H-OSI-027-3.33-dn","5/102",3.89296053223345e-09,1.67008006832815e-06,0,0,128.157216494845,2481.64863131707,"SLC7A5;SDF2L1;PSAT1;EIF4EBP1;PHGDH"
"11","LJP006 HS578T 24H-PI-103-3.33-dn","5/113",6.53644163435629e-09,2.54921223739895e-06,0,0,115.040509259259,2168.03881724964,"SDF2L1;PSAT1;EIF4EBP1;PHGDH;AARS"
"12","LJP006 LNCAP 24H-QL-X-138-3.33-dn","5/121",9.23259841494109e-09,3.30065393334144e-06,0,0,107.063577586207,1980.73242687409,"SLC7A5;PSAT1;EIF4EBP1;PHGDH;TRIB3"
"13","LJP006 HS578T 24H-PI-103-1.11-dn","5/124",1.04462521996519e-08,3.44726322588512e-06,0,0,104.348739495798,1917.61914024387,"SLC7A5;SDF2L1;PSAT1;EIF4EBP1;PHGDH"
