"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","CPC001 VCAP 24H-trichostatin a-10.0-dn","4/145",5.86151951465327e-06,0.0139476985759905,0,0,43.2995090016367,521.63358785964,"CTNND1;CD24;CLINT1;ACTB"
"2","CPC012 MCF7 24H-vorinostat-10.0-dn","4/180",1.37798906217642e-05,0.0139476985759905,0,0,34.6276223776224,387.562745897017,"CTNND1;CD24;CLINT1;ACTB"
"3","CPC014 VCAP 24H-vorinostat-10.0-dn","4/190",1.70480768655492e-05,0.0139476985759905,0,0,32.7493796526055,359.570934719228,"CTNND1;CD24;CLINT1;ACTB"
"4","CPC014 VCAP 24H-km 00927-10.0-dn","4/192",1.77646717756268e-05,0.0139476985759905,0,0,32.3977086743044,354.375818062708,"CTNND1;CD24;CLINT1;ACTB"
"5","CPC012 VCAP 24H-trichostatin a-10.0-dn","4/193",1.81311775790823e-05,0.0139476985759905,0,0,32.2246642246642,351.824939169255,"CTNND1;CD24;CLINT1;ACTB"
"6","CPC006 RMGI 6H-hdac6 inhibitor isox-10.0-dn","3/63",1.96260832711364e-05,0.0139476985759905,0,0,71.1535714285714,771.208735040384,"CTNND1;CD24;ACTB"
"7","CPC014 VCAP 24H-trichostatin a-10.0-dn","4/201",2.12672431297717e-05,0.0139476985759905,0,0,30.9035532994924,332.471012415335,"CTNND1;CD24;CLINT1;ACTB"
"8","LJP006 A549 24H-KIN001-043-1.11-dn","3/65",2.15650033597625e-05,0.0139476985759905,0,0,68.8513824884793,739.769463519664,"RTN2;CTNND1;CD24"
"9","CPC007 MCF7 24H-vorinostat-10.0-dn","4/202",2.1685560370805e-05,0.0139476985759905,0,0,30.7459207459207,330.176259588435,"CTNND1;CD24;CLINT1;ACTB"
"10","LJP006 MCF10A 3H-selumetinib-0.04-dn","3/66",2.25800527375594e-05,0.0139476985759905,0,0,67.7551020408163,724.874142109091,"GOLM1;CD24;SEL1L3"
"11","CPC003 HA1E 6H-s(-)-timolol-10.0-dn","3/72",2.93365260153246e-05,0.0157398961516078,0,0,61.8447204968944,645.45338414285,"RTN2;CTNND1;CD24"
"12","CPC004 HCC515 24H-triciribine-10.0-dn","3/73",3.0577748716091e-05,0.0157398961516078,0,0,60.9581632653061,633.674613945843,"GOLM1;CD24;SEL1L3"
"13","LJP006 BT20 3H-radicicol-1.11-dn","2/11",3.72320441440079e-05,0.0176909489751952,0,0,295.911111111111,3017.80234748521,"RTN2;CD24"
"14","LJP005 BT20 3H-BX-912-3.33-dn","2/12",4.46561941726062e-05,0.0185043964767087,0,0,266.306666666667,2667.46539581972,"CD24;SEL1L3"
"15","CPC014 A375 6H-BRD-A06929388-10.0-dn","3/83",4.4935396980837e-05,0.0185043964767087,0,0,53.3116071428571,533.664366505298,"RTN2;TRIO;CD24"
"16","CPC010 MCF7 24H-vorinostat-10.0-dn","4/250",4.99044865572558e-05,0.0191665772977637,0,0,24.6866791744841,244.531423212173,"CTNND1;CD24;CLINT1;ACTB"
"17","CPC016 NPC 24H-ag 82-10.0-dn","2/13",5.27492009166233e-05,0.0191665772977637,0,0,242.084848484848,2384.52654242787,"CLINT1;ACTB"
"18","CPC006 SKM1 6H-BRD-K71726959-122.55-dn","3/92",6.11266918299256e-05,0.0209766430796361,0,0,47.8988764044944,464.741814804732,"CD24;CLINT1;ACTB"
"19","CPC006 SKM1 6H-dorsomorphin dihydrochloride-10.0-dn","3/95",6.7268131675887e-05,0.0218692236506291,0,0,46.3299689440994,445.08385571007,"CD24;CLINT1;ACTB"
"20","CPC014 MCF7 24H-BRD-K01436366-10.0-dn","3/102",8.3138068750525e-05,0.0256771925335997,0,0,43.038961038961,404.351376958666,"CD24;CLINT1;ACTB"
"21","CPC008 MCF7 24H-ncgc00167107-01-10.0-dn","3/109",0.000101278142061761,0.0297902420721667,0,0,40.1826145552561,369.585220700177,"CTNND1;CLINT1;ACTB"
"22","LJP006 BT20 24H-A443654-0.04-dn","3/112",0.000109781977833247,0.0308237853216348,0,0,39.0707732634338,356.208793814323,"GOLM1;CD24;PDLIM7"
"23","LJP005 HCC515 24H-mitoxantrone-0.12-dn","3/120",0.000134704655534954,0.0339227279737137,0,0,36.3846153846154,324.275188984605,"CD24;ACTB;SEL1L3"
"24","CPC012 MCF7 24H-vu0410183-2-10.0-dn","3/123",0.000144923330346164,0.0339227279737137,0,0,35.4696428571429,313.527016696191,"CTNND1;CLINT1;ACTB"
"25","CPC006 SKM1 6H-BRD-A36630025-0.35-dn","3/124",0.000148438475027203,0.0339227279737137,0,0,35.1747343565525,310.077242592185,"CTNND1;CD24;ACTB"
"26","CPC008 MCF7 24H-ncgc00181799-01-10.0-dn","3/125",0.000152008729140511,0.0339227279737137,0,0,34.8846604215457,306.691025078571,"CTNND1;CD24;ACTB"
"27","CPC014 VCAP 24H-hts 10859-10.0-dn","3/128",0.000163054026701919,0.0339227279737137,0,0,34.0422857142857,296.897376490328,"CTNND1;CD24;CLINT1"
