"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP007 HA1E 24H-amuvatinib-3.33-dn","4/74",2.09521178798123e-05,0.0937287690391224,0,0,28.4085714285714,306.053233739722,"LCK;CCR7;LTB;CYTH1"
"2","CPC012 ASC 24H-BRD-K81795824-10.0-dn","4/87",3.96987585934445e-05,0.0937287690391224,0,0,23.9433734939759,242.646711563367,"DENND2D;CD27;ST3GAL6;ARHGAP15"
"3","CPC015 A375 6H-crotamiton-10.0-dn","3/45",0.000132153034105389,0.177723598160858,0,0,34.6933797909408,309.865654801508,"ARHGEF3;ARHGEF18;RASGRP2"
"4","CPC006 A673 6H-ct-200783-10.0-dn","3/47",0.000150549426650452,0.177723598160858,0,0,33.1130820399113,291.435490487358,"SYNRG;ARHGEF18;CD27"
"5","LJP005 SKBR3 3H-PD-0325901-10-dn","3/55",0.000240610377138648,0.227232440169739,0,0,28.0075046904315,233.367817072267,"LCK;CCR7;RUNX3"
"6","CPC013 NPC 24H-mls-0435534.0001-10.0-dn","3/65",0.000394510303881226,0.276640084996565,0,0,23.4783634933124,184.020250505823,"CD27;ST3GAL6;ARHGAP15"
"7","LJP006 HS578T 24H-KIN001-043-0.37-dn","3/73",0.000554900427457725,0.276640084996565,0,0,20.7867595818815,155.832555170156,"LBH;LCK;CCR7"
"8","CPC014 HCC515 6H-ei-215-10.0-dn","3/74",0.000577461757510872,0.276640084996565,0,0,20.4929577464789,152.813287782375,"SYNRG;CD27;PTPRCAP"
"9","LJP007 A375 24H-KIN001-266-10-dn","3/75",0.000600602084649411,0.276640084996565,0,0,20.2073170731707,149.889349176296,"LCK;TRAC;CCR7"
"10","CPC006 HT29 6H-dl-pdmp-64.0-dn","2/18",0.000707680558377877,0.276640084996565,0,0,59.3452380952381,430.461738187748,"SYNRG;ARHGAP15"
"11","CPC018 SKB 24H-fluspirilen-10.0-dn","3/80",0.000725199519461835,0.276640084996565,0,0,18.8904022806462,136.559922193378,"PRKCB;ST3GAL6;CYTH1"
"12","CPC006 A673 6H-BRD-K00317371-10.0-dn","3/82",0.000779300431665736,0.276640084996565,0,0,18.4103118246372,131.764699090568,"DENND2D;KAT6A;EVL"
"13","LJP006 SKBR3 3H-AT-7519-3.33-dn","3/84",0.000835906481355928,0.276640084996565,0,0,17.9539295392954,127.239387609693,"ARHGEF3;CCR7;CYTH1"
"14","LJP009 MCF7 24H-XMD-1499-3.33-dn","2/21",0.000967263553336865,0.276640084996565,0,0,49.9674185463659,346.825828453865,"PRKCB;ZNF266"
"15","LJP006 MCF7 3H-BMS-345541-10-dn","3/90",0.00102120726315883,0.276640084996565,0,0,16.7106812447435,115.082614269406,"INSR;ARHGEF3;RUNX3"
