"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP005 BT20 24H-YM-201636-10-dn","10/139",2.44987638964551e-11,2.37515515976132e-07,0,0,27.9154334038055,682.040991905959,"CX3CR1;GZMK;ITGA4;GNLY;CCL5;GZMA;PRF1;GZMB;TARP;HLA-DQB1"
"2","LJP006 MCF7 3H-KIN001-043-1.11-dn","7/45",1.13033852843938e-10,3.66053944707786e-07,0,0,63.1937386569873,1447.3472879648,"GNLY;CCL5;GZMA;PRF1;NKG7;CST7;TARP"
"3","LJP007 A375 24H-KIN001-266-10-dn","8/75",1.13270947305143e-10,3.66053944707786e-07,0,0,41.6192720607489,953.132871643442,"GNLY;CCL5;GZMA;TRAC;TRBC1;PRF1;GZMB;CCR7"
"4","LJP006 HCC515 24H-WZ-4-145-0.37-dn","6/40",3.27439508058695e-09,7.93631507657263e-06,0,0,59.5244267198405,1162.93662330847,"GZMK;KLRK1;CD8A;GZMA;NKG7;CST7"
"5","LJP005 MDAMB231 3H-SB590885-10-dn","8/128",8.39039461958307e-09,1.51732241279503e-05,0,0,23.1754385964912,430.974587928417,"ISG20;GZMK;CCL5;GZMA;LRMP;CST7;TARP;RUNX1"
"6","LJP006 HME1 3H-KIN001-043-3.33-dn","7/83",9.39033984194962e-09,1.51732241279503e-05,0,0,31.5365245009074,582.908010796582,"GNLY;GZMA;PRF1;GZMB;NKG7;CST7;TARP"
"7","LJP006 HS578T 24H-CHIR-99021-3.33-dn","7/94",2.25122374692367e-08,3.11794488948928e-05,0,0,27.5338882282996,484.849931491669,"GNLY;CCL5;TRBC1;GIMAP4;GIMAP6;CD3D;HLA-DQB1"
"8","LJP008 HA1E 24H-(+)-JQ1-0.37-dn","7/99",3.23283958781306e-08,3.55391632845864e-05,0,0,26.0309220389805,448.963638749997,"GZMA;TRBC1;PRF1;GZMB;CST7;TARP;HLA-DQB1"
"9","LJP008 HA1E 24H-(-)-JQ1-10-dn","6/58",3.29914873193685e-08,3.55391632845864e-05,0,0,38.8846153846154,669.865901835885,"CD2;CCL5;GZMA;TRBC1;PRF1;GZMB"
"10","LJP005 MCF7 3H-SAR-245408-3.33-dn","6/63",5.46863806000328e-08,5.30184459917318e-05,0,0,35.4647636039251,593.029404820676,"GNLY;CCL5;PRF1;NKG7;TARP;CST7"
"11","LJP009 HT29 24H-dabrafenib-10-dn","6/86",3.57019793012175e-07,0.000309704102361888,0,0,25.239406779661,374.690972622212,"GZMK;GNLY;GZMA;PRF1;GZMB;HLA-DQB1"
"12","LJP006 HME1 3H-WZ-4-145-3.33-dn","5/46",3.83336691938386e-07,0.000309704102361888,0,0,40.4349593495935,597.40032830735,"GZMK;CD8A;CCL5;GZMA;CST7"
"13","LJP005 SKBR3 3H-PD-0325901-10-dn","5/55",9.51212685304566e-07,0.00070938515261752,0,0,33.1416666666667,459.526712288592,"CD52;TRBC1;CCR7;CD48;RUNX3"
"14","LJP005 MDAMB231 3H-XMD16-144-3.33-dn","5/60",1.47482345529718e-06,0.0010213152427933,0,0,30.1212121212121,404.436679789699,"CX3CR1;CCL5;NKG7;TARP;CST7"
"15","LJP009 HT29 24H-RAF 265-0.37-dn","5/61",1.60249517958326e-06,0.00103574605107064,0,0,29.5818452380952,394.738624013285,"GZMA;TRBC1;PRF1;CORO1A;HLA-DQB1"
