"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP009 HA1E 24H-JWE-035-10","59/118",1.16664639155516e-16,3.86404951346985e-12,0,0,2.9585798816568,108.542095227501,"ADAMDEC1;TGFB1I1;SERPINE1;PLOD2;AQP3;PRSS23;LOXL1;CTGF;CDH6;RGS4;RGS5;GLIPR1;PEA15;SOSTDC1;PTRF;KRT6B;KRT6A;TNS1;DACT1;MSMB;FGFBP1;S100A2;TPM4;IGFBP4;IGFBP3;TPM1;F2R;BGN;KRT5;C1ORF116;LOX;LCP2;MYL9;THBS1;RAB25;CALD1;CHN2;CCL5;PDGFC;SERPINH1;TSPAN4;PDLIM7;CA12;RBPMS;CRIM1;MICAL2;SORBS3;HOPX;DLK1;CD2;MEIS1;COL5A1;KRT17;FXYD3;KRT14;SNAI2;F2RL1;FGFR3;CD200"
"LJP006 HA1E 24H-BI-2536-10","69/154",4.74468223446276e-16,7.85743101438206e-12,0,0,2.65119495888727,93.545656452565,"FKBP11;FKBP10;TGFB1I1;SERPINE1;PLOD2;AQP3;SLC4A4;PRSS23;LOXL1;CX3CL1;RGS5;MRPL3;GLIPR1;EFEMP1;CALB1;RGS1;NBN;TNS1;EDN1;S100A2;IGFBP5;IGFBP4;IGFBP3;MMP2;PGAM1;TPM1;BGN;PCOLCE;EMP3;SLC39A14;VCAN;LOX;CLDN8;MAL;CDC42EP1;KDELR3;MYL9;TLR3;FAM129A;RASGRP1;THBS1;PDLIM2;RAB25;CALD1;OLFML3;SERPINH1;TSPAN4;SPOCK1;CCL2;PDLIM7;CA12;VCAM1;SMURF2;GPR56;HOMER2;EGF;TMEM176B;TPBG;CRIM1;CFLAR;SORBS3;MAPK13;COL1A1;KRT18;COL5A1;KRT17;KRT14;CALR;FBN1"
"LJP006 SKBR3 24H-BI-2536-10","74/179",8.15483581150202e-15,9.00321056375861e-11,0,0,2.44620012561568,79.3551364135474,"DDR1;COL14A1;SLC35F2;WFDC1;GIMAP4;MYL6B;CXCL13;RGS5;MRPL3;EFEMP2;EFEMP1;MECOM;GPR171;TMEM109;TSPO;TPSAB1;DENND2D;PRKCH;ANXA1;S100A2;KRT4;IGFBP4;PCOLCE;ANK3;PDGFRL;ASPN;EML3;ANO1;VCAN;LOX;COL6A2;SPARCL1;PLBD1;PADI2;GAS1;TAGLN2;ERG;KDELR3;CX3CR1;NNMT;RTN1;CRABP2;CFH;FAM129A;FBLN1;LYPD3;VTCN1;NDRG2;EFS;PERP;EPB41L3;TSPAN4;CCL2;SFN;SPDEF;CA12;TFAP2B;CCL21;TGFB3;RARRES2;NKG7;IGF1;GNG11;KRT18;FAP;KRT17;NFIB;POLE2;MGP;KRT14;CPE;SERHL2;MNDA;CD24"
"LJP009 PC3 24H-XMD-892-10","67/157",2.37649260952323e-14,1.96779529300047e-10,0,0,2.52515735122301,79.2156143233922,"CALML3;DEFB1;MCM10;LOXL1;CX3CL1;RGS5;CHEK1;GPR171;PEA15;NEK2;IKBKE;NKX3-1;PRKCH;ANXA1;S100A2;IGFBP3;MYOF;PCOLCE;KIF23;KRT5;EREG;ALDH3A1;AZGP1;VCAN;AIM1;NPEPL1;COL4A2;COL6A2;MAL;TAGLN2;SLC27A2;RAI14;LTF;CSTA;CRABP2;CFH;HPGD;FAM129A;PPAP2C;VTCN1;EGFR;CNN3;C1ORF106;S100A12;MPZL2;CA12;GABRP;MUC16;SRD5A1;NR1H2;TPBG;IGF1;ESR1;ALOX15B;KLK10;SORBS3;KLK11;MAPK13;COL1A1;DARC;CENPE;POLE2;KRT15;FABP7;KRT14;TGFBI;SPC25"
"LJP006 A549 24H-BI-2536-10","81/208",2.43861561589913e-14,1.6153877562839e-10,0,0,2.30427856167501,72.2270603188148,"GALNT12;GUCY1B3;WIPF1;AKR1B1;DEFB1;AQP3;SLC4A4;PRSS23;CXCL5;MYLK;SYNE1;CDH6;GJA1;GLIPR1;UPK1B;PLXNC1;HOXA5;TGM2;ABCC3;EDN1;PRKCH;ANXA1;IGFBP4;IGFBP3;TPM1;F2R;HDGFRP3;EMP3;CLDN10;PIGB;ALDH3A1;VCAN;LOX;ELF3;CEACAM6;COL4A1;CEACAM5;FEZ2;PXDN;SPARCL1;PPARG;ANG;SLC27A2;PION;RBKS;PON3;NNMT;FAM114A1;HPGD;UGT2B28;EGFR;PAPSS2;NPAS2;RHOBTB1;RAP1GAP;OLFML3;CALD1;SLCO1B3;MAP7;CCL2;CA12;VCAM1;GPR56;MUC16;AHNAK2;CRIM1;CFLAR;GNG11;SORBS3;FMO5;HOPX;BICC1;COL1A1;AKR1B10;AMACR;MLPH;COL5A1;POLE2;COL5A2;F2RL1;CALR"
"LJP005 SKBR3 24H-PF-477736-10","57/124",4.22663723131661e-14,2.33317419564063e-10,0,0,2.71998472991029,83.7613438886509,"GALNT12;SRPX;EHF;COL14A1;TRIL;CRISP3;ARPC1B;SERPINE1;CXCL13;AQP3;CHRDL1;AQP1;EFEMP1;FAM174B;MB;TRIM2;BLNK;PITX1;KRT4;VWF;PRKCB;PRKCD;TOX3;LOX;ELF3;ESRP1;HOXB7;HOXB6;C1QB;CX3CR1;SMARCD2;RTN1;CRABP2;IGSF3;FAM129A;VTCN1;NDRG2;CORO1A;GNAI2;SLC9A3R1;ALDH3B2;EFS;RAB25;ERBB3;EPCAM;PROM1;MUC4;SPDEF;GABRP;TGFB3;KRT13;SORBS1;PBX1;HS3ST1;KRT18;MGP;FGFR3"
"LJP008 MCF7 24H-pracinostat-10","59/131",4.68803723014959e-14,2.21817830142549e-10,0,0,2.66498035141605,81.7913844878825,"FKBP11;IL1RN;RNH1;AQP9;FZD10;PRSS23;RGS5;CCND1;SOX17;MECOM;CDH1;TRIM29;BLNK;NBN;DENND2D;MBNL1;GPX2;ANXA1;MYOF;HDGFRP3;KRT5;ANK3;INPP4B;ALDH3A1;AZGP1;BDH1;PLBD1;PGR;TFF1;IRF6;GAS6;LTF;HPGD;ADH1C;ROD1;RAB25;ERBB3;S100A12;PDLIM4;SPDEF;CA12;HSPA8;GABRP;ST14;RBPMS;MUC16;JUP;TPBG;KRT13;MUC5B;ESR1;FA2H;MLPH;FXYD3;POLE2;KRT15;MYO5C;KRT14;SDC1"
"LJP007 MCF7 24H-vorinostat-10","65/152",5.12943410600368e-14,2.12364983781185e-10,0,0,2.53036437246964,77.4321760109797,"IL1RN;ITGB5;AQP9;MKI67;FOXM1;PRSS23;RGS5;CCND1;CDH1;ARHGDIA;NBN;CD34;MSMB;GPX2;IGFBP4;UGT2B15;MYOF;HDGFRP3;KRT5;ANK3;EREG;INPP4B;ALDH3A1;NPEPL1;BDH1;ESRP2;ESRP1;LY6D;GAS2;SPARCL1;BIRC5;TFF1;HIST1H2BG;SLC27A2;SLC35D1;ADH1C;KLK5;UGT2B28;THBS2;THBS1;ALDH3B2;RAB25;ERBB3;COBLL1;PDLIM4;SPDEF;CA12;HSPA8;GABRP;ST14;HNRNPA3;RBPMS;MCAM;NR1H2;TPBG;KRT13;FMO3;ESR1;MLPH;FXYD3;POLE2;MYO5C;KRT14;SDC1;SPC25"
"LJP008 HT29 24H-entinostat-10","49/99",7.3650152138227e-14,2.71040743218913e-10,0,0,2.92869523638754,88.5621337116305,"IL1RN;SLC35F2;MSLN;GJA1;EFEMP1;MECOM;RGS1;GPR171;BLNK;MSMB;DENND2D;ARAP2;TM4SF4;TMPRSS11E;CDC25A;EPN2;ALDH5A1;CEACAM5;LY6D;MAL;PLBD1;TFF1;CD48;CYP2E1;SLC27A2;LTF;HPGD;FAM129A;ATP10B;CYP3A5;C11ORF9;SCEL;PTPRZ1;S100A12;NR1H2;KRT13;KLK13;GZMB;NR2F2;KLK10;HOPX;KLK11;MAPK13;COL1A1;FA2H;POLE2;MYO5C;FGFR3;FBN1"
"LJP006 BT20 24H-QL-XII-47-10","69/169",1.35518328768245e-13,4.48850256713304e-10,0,0,2.41588179685585,71.5817791824262,"GALNT12;GLTP;EHF;CLIC3;PSCA;AKR1B1;FOXM1;TSPAN12;BICD2;UCHL1;UPK1B;EFEMP1;CCND1;CDH1;TRIM29;DPYSL2;TRIM2;NEK2;GPX2;KRT4;IGFBP5;APLP2;PRKCD;MYOF;KRT5;OLFM4;MID1;DKK3;ALDH3A1;AIM1;RAB31;ADCY9;PALLD;MALL;MAL;GPR126;TFF1;TKT;PTMA;VGLL1;S100A7;CSTA;CRABP2;IGSF3;FGL2;EGFR;PDLIM2;CALD1;EPB41L3;SFN;MPZL2;NQO1;TFAP2C;SMAD3;CAV1;RARRES1;CRIM1;NR2F1;NR2F2;PBX1;HOPX;AKR1B10;NFIB;KRT15;MGP;SDC1;CD24;KCNK1;FGFR3"
