"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"verteporfin-6133","53/100",2.60768134404627e-14,1.59068561986823e-10,0,0,2.78947368421053,87.2484043166041,"TFRC;FLT3;LY75;PLOD3;LIPA;ANPEP;QSOX1;CTSG;ITGAV;TMEM38B;ABCC4;SUN2;SLC38A1;ABCC1;ANXA3;ADAM10;ATP11B;SLC39A14;DKK2;SLC5A6;POR;SLC9A6;TMBIM1;ADAM9;TNFRSF21;CES1;PCYOX1;AGPAT5;GRN;NOTCH1;HMGCR;HSPA13;ZMPSTE24;TM9SF3;PTDSS2;NCSTN;GPNMB;GALNT7;FUCA1;ERLIN1;DHCR24;SORL1;IGF2R;TM9SF2;TSPAN14;OSTM1;CPD;FAT1;PPT1;HYOU1;SERINC1;ESYT1;CD320"
"laudanosine-1741","49/100",1.09926045484939e-11,3.35274438729063e-08,0,0,2.57894736842105,65.0766379351251,"POP5;ORM1;RPL34;TTF2;RCBTB2;MRPL4;UBL5;CCND3;RPL36AL;IMPA2;CCT3;UBE2E1;IMP4;REXO2;TPST2;PSME1;TMEM106B;HCLS1;ERH;NAA38;AGPAT5;GRAMD1B;SAR1B;NIP7;NDUFB1;RAP1A;DDT;EXOSC9;PPP1R8;BANP;MPST;DDHD2;UPF3B;DNAJC12;MEX3C;HNRNPAB;PSMB8;NFKBIA;EIF2S3;QARS;CHMP2A;SRPRB;DEGS1;CEBPZ;HIST1H4C;NIT2;NUCB2;RNF187;UBE2M"
"fisetin-579","48/100",4.51389035859132e-11,9.17824372913568e-08,0,0,2.52631578947368,60.1800672859586,"SRP19;CEBPB;BTG1;NXT1;CDCA4;C2CD2;PITPNB;CTR9;JMJD1C;BCL10;ADO;RNF4;KRCC1;RND3;HERPUD1;DNAJB1;RGS2;CLP1;MYC;NUP62;SOX9;MAPK6;ST3GAL1;SAC3D1;IER3;TGIF1;LRRC47;KLF10;HSPA8;YTHDF1;YTHDF2;IMP3;CKAP2;DNTTIP2;G0S2;NFKBIA;RNF103;MFAP1;PTRH2;ID1;FASTKD5;CKS2;ADNP;GCLM;RIN2;EIF1B;EPHA2;ARF6"
"verteporfin-6817","48/100",4.51389035859132e-11,6.88368279685176e-08,0,0,2.52631578947368,60.1800672859586,"TFRC;IGSF3;IGSF1;LAMA3;SLC38A10;PLOD2;PTPRK;HMGCR;LIPA;LTBP1;ZMPSTE24;TM9SF3;GJA1;MUC1;PODXL;MAN2A1;ARHGDIB;QSOX1;ITGAV;ACVR1;GALNT7;CISH;LAMB3;ATP13A1;LAMB2;GAA;ATP11B;DHCR24;SORL1;IGF2R;TPST2;TM9SF2;EXT2;POR;SLC9A6;SOAT1;CPD;FAT1;STT3A;ADAM9;COL4A5;SERINC1;DSG2;PCDHB3;ATP13A3;HLA-DRB1;SERINC5;PCYOX1"
"papaverine-1755","48/100",4.51389035859132e-11,5.50694623748141e-08,0,0,2.52631578947368,60.1800672859586,"AGPAT5;SPON2;IDI1;ZNF395;ALAS1;INSIG1;HSPB1;ADM;BCL10;PTGS2;TNF;NDRG1;HSPA13;CHST11;CHSY1;PSTPIP2;EIF4EBP1;CCL2;CHAC1;CD14;DCPS;RPL39L;MYLIP;BNIP3L;SUN2;SLC38A1;ENDOG;CISH;HMGCS1;GADD45A;BNIP3;DHCR24;SLC39A14;F3;NUP93;SQLE;EIF2S3;TMEM158;P4HA1;LACTB2;SLCO4A1;PSAT1;MRTO4;DDIT4;TXNIP;TRIB3;PFKP;TMEM45A"
"clonidine-1555","47/100",1.78203455923343e-10,1.81173513522065e-07,0,0,2.47368421052632,55.529498671359,"AGPAT5;SEH1L;FLT3;WDR3;NIP7;MRPS34;DDX21;AATF;ITGAL;PFAS;HDAC9;HSPH1;PSTPIP2;MYC;EIF4EBP1;PHGDH;CHAC1;PHLDA2;SLC19A2;ISOC2;CBR1;EIF2B3;ENDOG;PRMT1;WDR18;CAD;ALG3;AHSA1;NOC3L;PUS7;REXO2;SLC39A14;SLC5A6;RPIA;FAM189B;SUCLA2;LAS1L;PSAT1;SNX17;MRTO4;PRTN3;PFDN2;FAR2;GPD1L;FKBP4;FARSA;POLR3K"
"ellipticine-1765","47/100",1.78203455923343e-10,1.55291583018913e-07,0,0,2.47368421052632,55.529498671359,"EIF4A2;CD83;CDCA4;ADM;SLC3A2;HMGCR;TNF;ZDHHC4;HERPUD1;AP3M2;CYB5R1;LYL1;POLD4;PSTPIP2;MYC;BAG1;UCP2;CCL2;H1FX;CHAC1;CD14;CCNL1;TNS3;ZNF267;PCK2;UTP6;RRM2;STARD7;EAF2;IMP4;SLC30A1;GTPBP2;SLC39A14;TMEM158;MTHFD2;LPAR6;SNX17;CTH;DDIT4;EXOC3;TRIB3;ADNP;BCOR;FARSA;MT1E;RNF187;AARS"
"etacrynic acid-1565","47/100",1.78203455923343e-10,1.35880135141549e-07,0,0,2.47368421052632,55.529498671359,"AGPAT5;ZNF593;SEH1L;PCNA;TFRC;WDR3;NIP7;STK39;NOLC1;LPL;MRPL17;DDX21;NEDD8;TTF2;PWP2;IL2RG;PFAS;LMNB2;CA2;MYC;STC2;REV3L;CCL2;CSK;PHLDA2;IER3;SDF2L1;TESC;PYCR1;NETO2;TFB2M;NOC3L;PUS7;MAGOHB;SLC39A14;RCL1;MFHAS1;UCK2;TMEM158;LAS1L;CCDC86;GPD1L;FARSA;SLC29A1;POLR3K;PADI1;PFKP"
"dihydroergocristine-1745","46/100",6.76371797205296e-10,4.58429773661367e-07,0,0,2.42105263157895,51.1187787884081,"AGPAT5;ORM1;SEH1L;WDR3;NIP7;HSPB1;DDX21;PRDM13;MRPL12;TNF;PFAS;MRPL4;PSTPIP2;CA2;MYC;EIF4EBP1;CCL2;CHAC1;DCPS;YARS;RPL39L;ENDOG;GADD45A;IFRD2;SIGMAR1;ASNS;TFB2M;NOC3L;PUS7;SLC39A14;HOPX;RPIA;SCO2;PSAT1;CTH;MRTO4;HMBS;CCDC86;PIN1;TRIB3;PFDN2;CEBPZ;FAR2;IARS;ALDH18A1;XAF1"
"vorinostat-1058","46/100",6.76371797205296e-10,4.1258679629523e-07,0,0,2.42105263157895,51.1187787884081,"BCAR3;FOXC1;CDKN1B;IRS1;SLC35F2;POGK;AMIGO2;KEAP1;GATA3;CTCF;LMNB2;NUAK1;CCND1;MYC;STC2;NRIP1;ST3GAL1;TMPO;BANP;CBR3;FNBP4;TGIF1;ZHX2;EGR3;FOXD1;SFMBT1;PLK2;PLK1;NPY1R;WDR74;INHBB;MEX3C;CLK4;CBFA2T3;NFKB1;SMAD7;MSL1;BATF;EFNA1;KBTBD2;TRIB3;TRIM16;ADNP;HIST1H4C;MYD88;RBM22"
