"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","ampicillin-2030-up","3/100",1.943756475353e-05,0.00990343924192355,0,0,76.9020618556701,834.256871154208,"SYNJ2;TCF3;GALNT10"
"2","ethaverine-5337-up","3/100",1.943756475353e-05,0.00990343924192355,0,0,76.9020618556701,834.256871154208,"POFUT2;CHPF2;PDLIM7"
"3","naringenin-1342-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;PDLIM7"
"4","sodium phenylbutyrate-502-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;TCF3"
"5","rosiglitazone-1071-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"CHPF2;TCF3"
"6","benzonatate-6334-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"7","resveratrol-5084-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"POFUT2;FHL3"
"8","trimetazidine-2876-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"9","propranolol-5358-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"10","calcium folinate-3442-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"11","harpagoside-7355-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"12","N-acetylmuramic acid-1326-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;TCF3"
"13","trichostatin A-3791-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;FHL3"
"14","alpha-estradiol-1048-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;SYNJ2"
"15","fenoterol-2378-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"16","mesalazine-6162-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"POFUT2;SYNJ2"
"17","cefixime-1310-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"18","PHA-00745360-3910-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"19","cefalexin-1273-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"20","diphenylpyraline-4299-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"21","flavoxate-6326-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;SYNJ2"
"22","ivermectin-5853-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"23","monastrol-610-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;GALNT10"
"24","fulvestrant-1179-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;SYNJ2"
"25","pyridoxine-2751-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"26","raloxifene-388-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;TCF3"
"27","clemastine-2412-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;GALNT10"
"28","terconazole-2484-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"29","pheniramine-4130-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"30","sulfadiazine-1852-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"E2F3;PDLIM7"
"31","scoulerine-1742-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;TCF3"
"32","Prestwick-685-4705-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"33","wortmannin-1184-up","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;GALNT10"
