"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","vorinostat-1161-dn","13/100",4.03013334330369e-15,8.48746082099758e-12,0,0,32.8901660280971,1090.14379428537,"TRAC;SLA;FGR;EVI2A;CLEC5A;CCL4;C3AR1;PECAM1;LCP2;EVI2B;FCGR1B;LAIR1;TLR2"
"2","vorinostat-6179-dn","10/100",9.90036119121466e-11,1.0425080334349e-07,0,0,23.6642771804062,545.1270893034,"FGR;ADORA3;TRAC;CLEC5A;C3AR1;SLA;LCP2;PLA2G7;FCGR1B;LAIR1"
"3","trichostatin A-6193-dn","9/100",2.30390131883666e-09,1.2130040443675e-06,0,0,20.8386719663315,414.453301712596,"LAT2;FGR;CLEC5A;CCL4;C3AR1;SLA;PLA2G7;FCGR1B;LAIR1"
"4","trichostatin A-1175-dn","9/100",2.30390131883666e-09,1.2130040443675e-06,0,0,20.8386719663315,414.453301712596,"FGR;TRAC;CLEC5A;CCL4;PECAM1;SLA;LCP2;EVI2B;FCGR1B"
"5","piperlongumine-1764-dn","7/100",8.45395979284022e-07,0.000296733988728692,0,0,15.5273297491039,217.125805397338,"TRAC;CLEC5A;CCL4;C3AR1;MNDA;SAMSN1;TLR2"
"6","parthenolide-1736-dn","7/100",8.45395979284022e-07,0.000296733988728692,0,0,15.5273297491039,217.125805397338,"SLC7A7;RGS16;IL10RA;TRAC;CCL4;RNASE6;TLR2"
"7","apigenin-1321-dn","6/100",1.298023620019e-05,0.00390519677680001,0,0,13.0311471813994,146.627545104375,"HCK;NCF2;RNASE6;NCF1C;MNDA;TLR2"
"8","vorinostat-2680-dn","5/100",0.000167853772519015,0.0392777827694495,0,0,10.6348012889366,92.4421313361592,"FGR;TRAC;CLEC5A;FCGR1B;LAIR1"
"9","troglitazone-1173-dn","5/100",0.000167853772519015,0.0392777827694495,0,0,10.6348012889366,92.4421313361592,"RGS16;CCL4;NCF1C;LSP1;FCGR2B"
"10","foliosidine-3636-dn","4/100",0.00178131014156496,0.113679974488964,0,0,8.33375420875421,52.7560489026172,"ADAP2;SLC7A7;C5AR1;TLR2"
"11","hydrocotarnine-4489-dn","4/100",0.00178131014156496,0.113679974488964,0,0,8.33375420875421,52.7560489026172,"FCGR2A;LY86;LTC4S;CORO1A"
"12","sulfamethizole-2536-dn","4/100",0.00178131014156496,0.113679974488964,0,0,8.33375420875421,52.7560489026172,"ADORA3;CCL4;PCDH12;SLC15A3"
"13","LM-1685-253-dn","4/100",0.00178131014156496,0.113679974488964,0,0,8.33375420875421,52.7560489026172,"IL10RA;TRAC;NPL;SAMHD1"
"14","xylazine-4066-dn","4/100",0.00178131014156496,0.113679974488964,0,0,8.33375420875421,52.7560489026172,"TRAC;C3AR1;LTC4S;CCDC102B"
