"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","lycorine-2195-dn","5/100",3.66851861577197e-06,0.00499285383606565,0,0,24.8847117794486,311.450150217572,"DENND2D;SEMA4D;PTPRCAP;LTB;GIMAP6"
"2","CP-319743-7486-dn","4/100",8.8972206754983e-05,0.0605455866967659,0,0,19.2412790697674,179.46699877969,"SEMA4D;BCL11B;PTPRCAP;ARHGEF6"
"3","pheniramine-1992-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"SEMA4D;ARHGEF18;PTPRCAP"
"4","iloprost-488-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"KLRK1;RHOH;ARHGEF6"
"5","albendazole-1547-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"SEMA4D;PTPRCAP;GIMAP6"
"6","ciprofloxacin-2022-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"RHOH;ARHGEF18;PTPRCAP"
"7","valproic acid-345-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"DENND2D;RHOH;RASGRP1"
"8","trichostatin A-1284-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"DENND2D;RHOH;PTPRCAP"
"9","prochlorperazine-1156-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"SEMA4D;PTPRCAP;GIMAP6"
"10","genistein-382-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"IL10RA;RHOH;CD27"
"11","terfenadine-1381-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"SEMA4D;EVL;PTPRCAP"
"12","alpha-ergocryptine-3434-dn","3/100",0.00167651923807447,0.190145223584947,0,0,13.9568884723524,89.1989699333675,"SEMA4D;BCL11B;ARHGEF18"
"13","bephenium hydroxynaphthoate-3089-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"SEMA4D;PIK3IP1"
"14","chlortetracycline-2042-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RHOH;PTPRCAP"
