"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LY-294002-6186-dn","3/100",0.000174309995477304,0.0223552569199642,0,0,32.3619099294628,280.081821254999,"CACNA2D3;HP;ARRB1"
"2","3-acetamidocoumarin-2941-dn","3/100",0.000174309995477304,0.0223552569199642,0,0,32.3619099294628,280.081821254999,"CDA;VNN1;ARG1"
"3","trichostatin A-1306-dn","3/100",0.000174309995477304,0.0223552569199642,0,0,32.3619099294628,280.081821254999,"HP;RETN;FAR2"
"4","trichostatin A-2474-dn","3/100",0.000174309995477304,0.0223552569199642,0,0,32.3619099294628,280.081821254999,"HP;ARRB1;RETN"
"5","pivmecillinam-2973-dn","3/100",0.000174309995477304,0.0223552569199642,0,0,32.3619099294628,280.081821254999,"HP;ARRB1;RETN"
"6","pirenperone-2455-dn","3/100",0.000174309995477304,0.0223552569199642,0,0,32.3619099294628,280.081821254999,"VNN1;TCN1;BPI"
"7","retrorsine-2129-dn","3/100",0.000174309995477304,0.0223552569199642,0,0,32.3619099294628,280.081821254999,"HP;BPI;RETN"
"8","trifluoperazine-2684-dn","3/100",0.000174309995477304,0.0223552569199642,0,0,32.3619099294628,280.081821254999,"VNN1;CACNA2D3;ARRB1"
"9","LY-294002-6198-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"CACNA2D3;RETN"
"10","mephenytoin-6158-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"HP;ARRB1"
"11","sulfabenzamide-2159-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"ARG1;RETN"
"12","tetracycline-2080-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"CDA;CAMK1"
"13","isoxicam-1862-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"HP;RETN"
"14","benzamil-2200-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"VNN1;RETN"
"15","iodixanol-4848-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"ARRB1;CAMK1"
"16","oxprenolol-6145-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"ARG1;HP"
"17","promazine-2173-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"CDA;BPI"
"18","arachidonic acid-441-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"TCN1;ARRB1"
"19","Chicago Sky Blue 6B-1330-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"BST1;RETN"
"20","miconazole-1477-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"FAR2;CAMK1"
"21","trimethobenzamide-2002-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"CACNA2D3;BPI"
"22","bromperidol-1723-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"BST1;MGAM"
"23","salbutamol-2306-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"ARRB1;CAMK1"
"24","zardaverine-2926-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"ARRB1;FAR2"
"25","vorinostat-6179-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"CACNA2D3;ARRB1"
"26","cinoxacin-2722-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"CDA;ARRB1"
"27","lithocholic acid-2571-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"ARRB1;RETN"
"28","nortriptyline-2391-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"CDA;RETN"
"29","tetroquinone-4159-dn","2/100",0.00535649695773258,0.0432737470758554,0,0,20.2857142857143,106.083028567318,"TCN1;CAMK1"
