"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","dihydrostreptomycin-5751-dn","3/100",0.000174309995477304,0.0895466556629643,0,0,32.3619099294628,280.081821254999,"PTPRE;UGT8;SAMSN1"
"2","mephenytoin-5801-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"3","hydrocotarnine-6827-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;STXBP2"
"4","pyrimethamine-4194-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;MYO1F"
"5","semustine-7545-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;GCA"
"6","clotrimazole-3166-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"7","hydroquinine-5789-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"8","levopropoxyphene-5503-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"SAMSN1;MYO1F"
"9","ethambutol-1481-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;STXBP2"
"10","5230742-970-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;STXBP2"
"11","physostigmine-6226-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"GCA;STXBP2"
"12","nifenazone-7314-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;PTPRE"
"13","harmine-2750-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;GCA"
"14","galantamine-4186-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;MYO1F"
"15","ondansetron-5796-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;SAMSN1"
"16","PHA-00745360-4384-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"SAMSN1;MYO1F"
"17","loracarbef-5492-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"SAMSN1;MYO1F"
"18","fludroxycortide-7378-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;UGT8"
"19","zalcitabine-4215-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;SAMSN1"
"20","sulindac-5528-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"STXBP2;SAMSN1"
"21","methazolamide-5794-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;MYO1F"
"22","simvastatin-4244-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;MYO1F"
"23","gramine-2799-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;PTPRE"
"24","tetracycline-1397-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"GCA;SAMSN1"
"25","trimethylcolchicinic acid-4202-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;MYO1F"
"26","prazosin-6475-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"27","0173570-0000-7389-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;NCF2"
"28","Chicago Sky Blue 6B-6626-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"29","mianserin-5786-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;MYO1F"
"30","epivincamine-4500-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;MYO1F"
"31","sulfathiazole-4183-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;MYO1F"
"32","LY-294002-4440-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"NCF2;SAMSN1"
"33","theobromine-6613-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"34","mepenzolate bromide-6024-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;PTPRE"
"35","cefalexin-5250-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"36","trimethylcolchicinic acid-2802-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;PTPRE"
"37","cefuroxime-5787-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"SAMSN1;MYO1F"
"38","proxymetacaine-6492-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;STXBP2"
"39","methoxsalen-6661-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"40","cyclopentolate-3555-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"41","lynestrenol-1953-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;GCA"
"42","sulfabenzamide-2814-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"ZNF165;PTPRE"
"43","orlistat-6415-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"UGT8;MYO1F"
"44","dioxybenzone-4638-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
"45","azlocillin-5788-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;UGT8"
"46","halofantrine-7469-dn","2/100",0.00535649695773258,0.0895466556629643,0,0,20.2857142857143,106.083028567318,"PTPRE;MYO1F"
