"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","vorinostat-6179-dn","10/100",1.74568284864447e-10,1.55278489386926e-07,0,0,22.2233445566779,499.329775925411,"SPI1;ADORA3;TRAC;CLEC5A;SLA;LRMP;LCP2;CYTIP;FCGR1B;LAIR1"
"2","vorinostat-1161-dn","10/100",1.74568284864447e-10,1.55278489386926e-07,0,0,22.2233445566779,499.329775925411,"TRAC;CLEC5A;CCL4;SLA;LRMP;LCP2;CYTIP;EVI2B;FCGR1B;LAIR1"
"3","trichostatin A-1175-dn","9/100",3.81858849587041e-09,2.26442297805116e-06,0,0,19.5824175824176,379.573538962688,"TRAC;CLEC5A;CCL4;SLA;LRMP;LCP2;CYTIP;EVI2B;FCGR1B"
"4","trichostatin A-6193-dn","7/100",1.24070119762539e-06,0.00055180185764389,0,0,14.6095298334388,198.687178452199,"LAT2;SPI1;CLEC5A;CCL4;SLA;FCGR1B;LAIR1"
"5","diflorasone-2142-dn","6/100",1.79453290391035e-05,0.00638494807211301,0,0,12.2683329890518,134.070559762146,"CD86;HSPA6;TFEC;DYSF;CYTIP;FCGR2B"
"6","vorinostat-2680-dn","5/100",0.000218780856966239,0.038921114454294,0,0,10.0182186234818,84.4279361785275,"TRAC;CLEC5A;CYTIP;FCGR1B;LAIR1"
"7","acetohexamide-1870-dn","5/100",0.000218780856966239,0.038921114454294,0,0,10.0182186234818,84.4279361785275,"LILRA6;IGSF6;ADAP2;NKG7;LILRB4"
"8","dicloxacillin-2445-dn","5/100",0.000218780856966239,0.038921114454294,0,0,10.0182186234818,84.4279361785275,"CSF3R;HSPA6;CD37;CYTIP;CD3D"
"9","valproic acid-410-dn","5/100",0.000218780856966239,0.038921114454294,0,0,10.0182186234818,84.4279361785275,"SPI1;CLEC5A;CD180;MNDA;LAIR1"
"10","piperlongumine-1764-dn","5/100",0.000218780856966239,0.038921114454294,0,0,10.0182186234818,84.4279361785275,"TRAC;CLEC5A;CCL4;MNDA;CYTIP"
"11","Chicago Sky Blue 6B-1330-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"ADORA3;C5AR1;PILRA;CD3D"
"12","dantrolene-3786-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"ADAP2;TRAC;LY86;CD3D"
"13","carbachol-3042-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"SPI1;ADAP2;DYSF;CD3D"
"14","trichostatin A-2694-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"TRAC;CLEC5A;TFEC;LAIR1"
"15","alfaxalone-3135-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"ADORA3;CD180;CD48;CD3D"
"16","troglitazone-1173-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"CCL4;ITGAX;NCF1C;FCGR2B"
"17","prochlorperazine-1286-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"SASH3;C5AR1;ITGAX;CD3D"
"18","etiocholanolone-3639-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"FCN1;C5AR1;DYSF;CD3D"
"19","clotrimazole-1549-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"NCF1C;CYTIP;FCGR2B;TREM1"
"20","chlorpropamide-1594-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"SASH3;LILRA6;SPI1;BIN2"
"21","valproic acid-1150-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"IGSF6;CCL4;NCF1C;LILRB4"
"22","dequalinium chloride-1276-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"NCF1C;CYTIP;FCGR2B;TREM1"
"23","dextromethorphan-1281-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"TFEC;CCL4;CD3D;LILRB4"
"24","hemicholinium-1601-dn","4/100",0.00219090583353209,0.162400894910566,0,0,7.85515873015873,48.1005947303534,"SPI1;ADAP2;CCL4;TREM1"
"25","(+)-chelidonine-1786-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"CCL4;CYTIP;FCGR1B"
"26","monorden-484-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"HPGDS;CD180;FOLR2"
"27","ketoconazole-1285-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"NCF1C;CYTIP;FCGR2B"
"28","ribostamycin-2705-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"GPR65;CCL4;CD37"
"29","fludrocortisone-2368-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"IGSF6;C5AR1;LILRB4"
"30","hydrocotarnine-4489-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"FCGR2A;LY86;CORO1A"
"31","glibenclamide-1546-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"APOC2;NCF1C;CST7"
"32","felbinac-3398-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SELL;C5AR1;LY86"
"33","lasalocid-3021-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TLR1;ADORA3;CD37"
"34","felodipine-337-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"HPGDS;CCL4;FOLR2"
"35","valdecoxib-6403-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"LILRA6;DYSF;NCF1C"
"36","valproic acid-348-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"EVI2B;FOLR2;TREM1"
"37","scopolamine-3018-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADORA3;TLR8;CD37"
"38","chrysin-3106-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADAP2;ADORA3;TFEC"
"39","betulinic acid-1345-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"NCF1C;CYTIP;FCGR2B"
"40","metrizamide-1318-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"IGSF6;DYSF;CD3D"
"41","fludrocortisone-3785-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TRAC;LY86;CD3D"
"42","metoclopramide-3728-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADAP2;TRAC;CORO1A"
"43","terconazole-2484-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TFEC;ITGAX;CD3D"
"44","ethaverine-3037-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"DYSF;NCF1C;FCGR2B"
"45","debrisoquine-1591-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"CCL4;DYSF;TREM1"
"46","dexamethasone-374-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"HPGDS;CD180;CCR5"
"47","atovaquone-2480-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SLA;NCF1C;FCGR2B"
"48","butirosin-666-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SASH3;ADAP2;LY86"
"49","monorden-493-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"FCN1;ADAP2;PLEK"
"50","raloxifene-376-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TRAC;CCR5;FOLR2"
"51","amodiaquine-1570-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"BIN2;DYSF;FCGR2B"
"52","LY-294002-1168-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TRAC;CCL4;FCGR2B"
"53","3-hydroxy-DL-kynurenine-1300-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADAP2;EVI2B;LILRB4"
"54","loracarbef-2970-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"C5AR1;ITGAX;TLR8"
"55","gelsemine-4177-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"IGSF6;ADORA3;LY86"
"56","tamoxifen-375-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"CCR5;FOLR2;CD3D"
"57","yohimbic acid-2147-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TRAC;CCL4;CD3D"
"58","solasodine-3749-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADAP2;SELL;CORO1A"
"59","15-delta prostaglandin J2-2691-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TRAC;SLA;TLR8"
"60","oxyphenbutazone-4506-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"FCGR2A;SELL;LY86"
"61","piretanide-4490-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"FCGR2A;SELL;LY86"
"62","fusaric acid-4105-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"DYSF;CORO1A;CD3D"
"63","furazolidone-4178-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADORA3;C5AR1;CD3D"
"64","tretinoin-384-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"HPGDS;LY86;FCGR1B"
"65","tanespimycin-1159-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"CSF3R;ITGAX;NCF1C"
"66","colistin-4212-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SELL;CD68;CORO1A"
"67","monastrol-605-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SELL;TREM2;FOLR2"
"68","thioguanosine-1264-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TLR1;C5AR1;TFEC"
"69","heptaminol-1866-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"LILRA6;CD3D;LILRB4"
"70","rimexolone-2955-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SPI1;CYTIP;FCGR2B"
"71","Prestwick-692-2165-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"C5AR1;TREM2;CD37"
"72","cyproheptadine-2021-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TFEC;FCGR2B;FLI1"
"73","tacrolimus-169-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADORA3;LY86;C2"
"74","amiodarone-2434-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"IGSF6;TRAC;CCL4"
"75","N-acetyl-L-leucine-6462-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADAP2;DYSF;CD3D"
"76","7-aminocephalosporanic acid-1322-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"IGSF6;C5AR1;CD48"
"77","papaverine-1755-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"BIN2;CYTIP;FCGR2B"
"78","alprostadil-2938-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"BIN2;CCL4;FCGR1B"
"79","eldeline-2171-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"C5AR1;ITGAX;TLR8"
"80","pipenzolate bromide-2719-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"IGSF6;GPR65;CCL4"
"81","estradiol-373-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"HPGDS;CCR5;FOLR2"
"82","tetramisole-2489-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"CCL4;TLR8;CD48"
"83","flumetasone-2551-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"C5AR1;FCGR2B;CD3D"
"84","betamethasone-1590-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SASH3;FCGR2B;FCGR1B"
"85","parthenolide-1736-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TRAC;CCL4;FLI1"
"86","Prestwick-1103-2978-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"LILRA6;ADORA3;TLR8"
"87","indometacin-262-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"TRAC;CD180;DYSF"
"88","monastrol-668-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SASH3;ADORA3;DYSF"
"89","fluphenazine-2697-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"CSF3R;TLR8;CD3D"
"90","copper sulfate-500-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"LILRA6;TRAC;CD3D"
"91","benzonatate-1843-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SPI1;ITGAX;FCGR2B"
"92","nordihydroguaiaretic acid-1164-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"SASH3;ADAP2;LILRB4"
"93","pimozide-1562-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"NCF1C;CYTIP;FCGR2B"
"94","acacetin-2189-dn","3/100",0.0173780716412014,0.297265283170166,0,0,5.77533553783311,23.4048136142864,"ADAP2;NCF1C;LRMP"
