"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","suprofen-3005-dn","3/100",0.00167651923807447,0.210109494168341,0,0,13.9568884723524,89.1989699333675,"LTA;LTB;TMEM140"
"2","parthenolide-1736-dn","3/100",0.00167651923807447,0.210109494168341,0,0,13.9568884723524,89.1989699333675,"RGS13;RNASE6;LTB"
"3","lymecycline-2953-dn","3/100",0.00167651923807447,0.210109494168341,0,0,13.9568884723524,89.1989699333675,"VNN2;RGS13;PHACTR1"
"4","thioperamide-3055-dn","3/100",0.00167651923807447,0.210109494168341,0,0,13.9568884723524,89.1989699333675,"KL;TNFRSF13B;IL3RA"
"5","fluvastatin-3032-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"PHACTR1;LTB"
"6","atovaquone-2480-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;LTB"
"7","(+)-chelidonine-1786-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;LTB"
"8","bretylium tosilate-6674-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;PLA1A"
"9","mestranol-3008-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;TMEM140"
"10","clioquinol-3084-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;TMEM140"
"11","thioridazine-5921-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"KL;IL7"
"12","PHA-00745360-3824-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"IL7;DNASE1L3"
"13","PF-00562151-00-6863-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;KLK1"
"14","theophylline-2986-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"VNN2;LTA"
"15","equilin-3039-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"PHACTR1;LTB"
"16","nifuroxazide-2490-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;IL3RA"
"17","progesterone-2426-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;PHACTR1"
"18","valproic acid-1155-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;LTB"
"19","alexidine-2576-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"PHACTR1;IGKV3-20"
"20","copper sulfate-500-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;DNASE1L3"
"21","trichostatin A-3058-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;IL3RA"
"22","bezafibrate-6653-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;IL7"
"23","etynodiol-6678-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"IL7;TMEM140"
"24","propylthiouracil-2476-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"VNN2;IL3RA"
"25","SC-560-6865-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;KLK1"
"26","pivmecillinam-2973-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;TMEM140"
"27","hexetidine-2457-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"IL3RA;PHACTR1"
"28","(-)-MK-801-3081-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;TMEM140"
"29","lasalocid-3021-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"VNN2;TMEM140"
"30","lumicolchicine-1317-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"VNN2;PHACTR1"
"31","F0447-0125-6401-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"VNN2;PLA1A"
"32","rimexolone-2955-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;PHACTR1"
"33","trimethadione-2486-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"VNN2;PHACTR1"
"34","benserazide-641-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"KLK1;CD80"
"35","hymecromone-3045-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;IL3RA"
"36","pyrvinium-2957-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;PHACTR1"
"37","ciclopirox-6677-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;PLA1A"
"38","meglumine-3068-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;TMEM140"
"39","diflorasone-2142-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;LTB"
"40","atropine methonitrate-3116-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"VNN2;IL3RA"
"41","papaverine-1755-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;LTB"
"42","fasudil-436-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;TMEM140"
"43","idazoxan-3088-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;TMEM140"
"44","hydroxyzine-6660-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;PLA1A"
"45","eticlopride-3056-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;IL3RA"
"46","etynodiol-3102-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;PHACTR1"
"47","ethaverine-3037-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;PHACTR1"
"48","estradiol-5910-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"TNFRSF13B;CD80"
"49","xylazine-2132-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;PHACTR1"
"50","selegiline-2465-dn","2/100",0.0231205576171507,0.210109494168341,0,0,9.00453514739229,33.920382104137,"RGS13;IL3RA"
