"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","vorinostat-6179-dn","5/100",5.68311303240783e-05,0.0803592182782467,0,0,13.5495557074504,132.45268339595,"ADORA3;FGL2;LCP2;CYTIP;LAIR1"
"2","finasteride-4766-dn","4/100",0.000763307494582887,0.21586335946804,0,0,10.5886752136752,76.0039181528157,"SELL;CLEC7A;MMRN2;PRF1"
"3","diflorasone-2142-dn","4/100",0.000763307494582887,0.21586335946804,0,0,10.5886752136752,76.0039181528157,"CD86;HSPA6;CYTIP;FCGR2B"
"4","dicloxacillin-2445-dn","4/100",0.000763307494582887,0.21586335946804,0,0,10.5886752136752,76.0039181528157,"HSPA6;CD37;CYTIP;CD3D"
"5","papaverine-1755-dn","4/100",0.000763307494582887,0.21586335946804,0,0,10.5886752136752,76.0039181528157,"BIN2;CLEC7A;CYTIP;FCGR2B"
"6","estradiol-373-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"HPGDS;CCR5;FOLR2"
"7","monorden-484-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"HPGDS;LRRC32;FOLR2"
"8","benserazide-6482-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADAP2;CLIC2;CD3D"
"9","tretinoin-390-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"HPGDS;RAMP3;CCL21"
"10","ribostamycin-2705-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"GPR65;PRF1;CD37"
"11","gelsemine-4097-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"P2RY13;CCL21;MMRN2"
"12","sulindac sulfide-308-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADORA3;OLFML1;CD3D"
"13","dequalinium chloride-1276-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"CLEC7A;CYTIP;FCGR2B"
"14","betonicine-4767-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADAP2;CLEC7A;MMRN2"
"15","phenformin-4747-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"SELL;CLEC7A;MMRN2"
"16","cefoxitin-6796-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"PRF1;PCDH12;CD3D"
"17","valproic acid-348-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"CCL21;PRF1;FOLR2"
"18","netilmicin-2963-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"CLEC7A;FGL2;LILRB1"
"19","scopolamine-3018-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADORA3;PRF1;CD37"
"20","ciclacillin-3800-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADAP2;SELL;PRF1"
"21","glycopyrronium bromide-3687-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADAP2;PRF1;CORO1A"
"22","trichostatin A-6193-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"LAT2;FGL2;LAIR1"
"23","mercaptopurine-334-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADAP2;MMRN2;CORO1A"
"24","trichostatin A-1175-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"CLEC7A;LCP2;CYTIP"
"25","alfaxalone-3135-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADORA3;CD48;CD3D"
"26","tamoxifen-375-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"CCR5;FOLR2;CD3D"
"27","chlorpromazine-1158-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"CLEC7A;GPR65;FGL2"
"28","vorinostat-1161-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"LCP2;CYTIP;LAIR1"
"29","solasodine-3749-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADAP2;SELL;CORO1A"
"30","monastrol-605-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"SELL;TREM2;FOLR2"
"31","zidovudine-6733-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"PRF1;PCDH12;CORO1A"
"32","sitosterol-2912-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"GPR65;FGL2;CD37"
"33","monensin-3704-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADAP2;PCDH12;CD3D"
"34","lycorine-3891-dn","3/100",0.00807321977106542,0.335750963420191,0,0,7.7597546652747,37.3958321548795,"ADAP2;MMRN2;CD3D"
