"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","lycorine-2195-dn","4/100",0.000315262658745622,0.278438939213788,0,0,13.5512295081967,109.251427440495,"DENND2D;CX3CR1;PTPRCAP;GIMAP6"
"2","karakoline-3638-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"KLRB1;CD8A;IL2RB"
"3","lymecycline-2953-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"DENND2D;CX3CR1;CD3D"
"4","vorinostat-2680-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"DENND2D;TARP;GPR18"
"5","glycopyrronium bromide-4709-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"BCL11B;PRF1;PTPRCAP"
"6","selegiline-4146-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"CD8A;PRF1;PTPRCAP"
"7","trichostatin A-2694-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"DENND2D;TARP;GPR18"
"8","mometasone-1746-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"CX3CR1;PTPRCAP;GPR18"
"9","acetylsalicylic acid-2664-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"CX3CR1;GPR65;PRF1"
"10","fulvestrant-1630-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"BCL11B;SAMHD1;RASGRP1"
"11","harmine-1758-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"CX3CR1;RNASE6;PTPRCAP"
"12","alpha-ergocryptine-3817-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"DENND2D;PRF1;CD3D"
"13","valproic acid-1150-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"DENND2D;PTPRCAP;TARP"
"14","butoconazole-5388-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"CD8A;PTPRCAP;SAMHD1"
"15","carbimazole-5399-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"CD8A;PRF1;PTPRCAP"
"16","cefamandole-4718-dn","3/100",0.00423252222637027,0.278438939213788,0,0,9.89590954439641,54.0807220421003,"PRF1;PTPRCAP;CD3D"
"17","mianserin-1385-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"IL2RB;GIMAP6"
"18","thiethylperazine-5756-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"DENND2D;ITK"
"19","semustine-7492-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"DENND2D;PRF1"
"20","nialamide-3871-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"SAMHD1;CD3D"
"21","PHA-00767505E-6596-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"BCL11B;TARP"
"22","PHA-00767505E-6591-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"BCL11B;MEOX1"
"23","sirolimus-326-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"CD2;PVRIG"
"24","promazine-6028-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"CD8A;TARP"
"25","CP-319743-7486-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"BCL11B;PTPRCAP"
"26","etofenamate-7327-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"BCL11B;TARP"
"27","isoxicam-1862-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"GPR65;NKG7"
"28","famprofazone-2174-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"GPR65;GIMAP6"
"29","tropicamide-3619-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"TARP;CD3D"
"30","myosmine-6055-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"CD8A;IL2RB"
"31","trichostatin A-5441-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"BCL11B;RASGRP1"
"32","brompheniramine-4131-dn","2/100",0.041993132410768,0.278438939213788,0,0,6.42597991577583,20.3719576107223,"PRF1;CD3D"
