"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP005 A375 24H-WZ-3105-1.11","17/182",4.03782840076994e-18,5.00932991399518e-14,0,0,28.2560606060606,1131.67852866136,"CD86;CD52;PLVAP;MEF2C;FLT1;NCF2;IL10RA;FGL2;CYBB;SAMSN1;CTSS;TYROBP;CCL8;PTPRC;RGS1;CLEC7A;CCL4"
"LJP006 HA1E 24H-alvocidib-0.37","17/204",2.83816676205865e-17,1.76051484250498e-13,0,0,24.9040404040404,948.863569841213,"PLVAP;MEF2C;FLT1;IGSF6;NCF2;CYBB;TREM2;SAMSN1;CTSS;TYROBP;CCL8;PTPRC;RGS1;CLEC7A;CCL4;C3AR1;FCGR1B"
"LJP006 HA1E 24H-mitoxantrone-3.33","14/207",4.01302698649998e-13,1.65952042648396e-09,0,0,19.0709499136442,544.362346084858,"PLVAP;MEF2C;FLT1;IGSF6;NCF2;TREM2;AIF1;CTSS;TYROBP;CCL8;PTPRC;RGS1;CLEC7A;LAIR1"
"LJP006 HA1E 24H-BMS-345541-10","13/192",2.9040952301414e-12,9.00705135628354e-09,0,0,18.8559247280212,500.905740227165,"PLVAP;MEF2C;FLT1;IGSF6;NCF2;FGL2;TREM2;CTSS;TYROBP;CCL8;PTPRC;RGS1;CCL4"
"LJP006 HA1E 24H-A443654-1.11","13/200",4.8810298437573e-12,1.21108112483306e-08,0,0,18.0419363917816,469.9142291327,"CCR1;MEF2C;PLEK;LST1;RNASE6;NKG7;AIF1;CCL8;CCL4;CASP1;MNDA;PLXNC1;FCGR1B"
"LJP006 HA1E 24H-JNK-9L-10","13/209",8.52581314863833e-12,1.67998175028165e-08,0,0,17.2056256713212,438.53565734466,"PLVAP;MEF2C;FLT1;IGSF6;NCF2;TREM2;CTSS;TYROBP;CCL8;PTPRC;RGS1;CCL4;FCGR1B"
"LJP006 HA1E 24H-alvocidib-10","13/212",1.02083881762866e-11,1.67998175028165e-08,0,0,16.9436656969056,428.807095261379,"PLVAP;MEF2C;FLT1;IGSF6;NCF2;CYBB;TREM2;TYROBP;CCL8;PTPRC;RGS1;CCL4;FCGR1B"
"LJP006 HA1E 24H-PF-562271-10","13/213",1.08333499937556e-11,1.67998175028165e-08,0,0,16.8580921052632,425.639714092791,"PLVAP;FLT1;NCF2;CYBB;TREM2;TYROBP;CCL8;PTPRC;RGS1;CCL4;C3AR1;SLC15A3;FCGR1B"
"LJP006 HA1E 24H-alvocidib-1.11","13/218",1.45156590690858e-11,2.00090296012309e-08,0,0,16.4427471116816,410.341795135316,"PLVAP;FLT1;IGSF6;NCF2;CYBB;TREM2;CTSS;TYROBP;CCL8;PTPRC;CLEC7A;CCL4;FCGR1B"
"LJP006 HA1E 24H-CGP-60474-3.33","13/220",1.62846105523964e-11,2.02026878513029e-08,0,0,16.2822273073989,404.463561736462,"PLVAP;FLT1;IGSF6;NCF2;IL10RA;TREM2;SAMSN1;TYROBP;CCL8;PTPRC;RGS1;CCL4;FCGR1B"
