"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","CPC020 VCAP 6H-BRD-A50774520-10.0-dn","1/3",0.00164914273085112,0.0885943917642856,0,0,999.35,6403.33480835207,"FPR2"
"2","CPC011 PC3 24H-honokiol-10.0-dn","1/10",0.00548756766902295,0.0885943917642856,0,0,222,1155.5699775562,"LILRA5"
"3","CPC009 VCAP 6H-BRD-K23149109-10.0-dn","1/14",0.00767493078754114,0.0885943917642856,0,0,153.661538461538,748.300345885436,"LILRA5"
"4","CPC019 VCAP 6H-BRD-K35424586-10.0-dn","1/15",0.00822108812367145,0.0885943917642856,0,0,142.678571428571,685.007341093277,"LILRA5"
"5","CPC006 A549 6H-e933505-88.8-dn","1/17",0.00931258343412884,0.0885943917642856,0,0,124.83125,583.759451394191,"PSTPIP2"
"6","CPC019 A375 6H-BRD-K79131428-10.0-dn","1/17",0.00931258343412884,0.0885943917642856,0,0,124.83125,583.759451394191,"FPR2"
"7","CPC014 PC3 24H-s1003-10.0-dn","1/18",0.00985792163481649,0.0885943917642856,0,0,117.482352941176,542.707370381434,"FPR2"
"8","CPC006 HEC108 6H-geldanamycin-10.0-dn","1/19",0.0104029870187894,0.0885943917642856,0,0,110.95,506.560232265719,"FPR2"
"9","CPC006 HCC515 6H-BRD-K02113016-44.4-dn","1/21",0.011492299803034,0.0885943917642856,0,0,99.845,445.915562925032,"FPR2"
"10","CPC012 VCAP 6H-1483-0018-10.0-dn","1/22",0.0120365474388125,0.0885943917642856,0,0,95.0857142857143,420.260566245477,"LILRA5"
"11","CPC020 PC3 24H-westcort-10.0-dn","1/23",0.0125805227255512,0.0885943917642856,0,0,90.7590909090909,397.125975220578,"FPR2"
"12","CPC011 PC3 24H-orlistat-10.0-dn","1/23",0.0125805227255512,0.0885943917642856,0,0,90.7590909090909,397.125975220578,"LILRA5"
"13","LJP006 MDAMB231 3H-WYE-125132-3.33-dn","1/23",0.0125805227255512,0.0885943917642856,0,0,90.7590909090909,397.125975220578,"PSTPIP2"
"14","CPC002 PC3 24H-kenpaullone-10.0-dn","1/25",0.0136676567242549,0.0885943917642856,0,0,83.1875,357.10089958134,"FPR2"
"15","CPD003 MCF7 24H-halofantrine hydrochloride-10.0-dn","1/25",0.0136676567242549,0.0885943917642856,0,0,83.1875,357.10089958134,"FPR2"
"16","CPC006 PC3 24H-pf 750-80.0-dn","1/25",0.0136676567242549,0.0885943917642856,0,0,83.1875,357.10089958134,"FPR2"
"17","CPC012 MCF7 24H-BRD-A19248578-10.0-dn","1/25",0.0136676567242549,0.0885943917642856,0,0,83.1875,357.10089958134,"HK3"
"18","LJP005 MCF10A 3H-NVP-BEZ235-0.04-dn","1/26",0.0142108156769532,0.0885943917642856,0,0,79.856,339.687614673506,"PSTPIP2"
"19","CPC006 PC3 24H-tl hras26 brd-k01877528-10.0-dn","1/27",0.014753702756032,0.0885943917642856,0,0,76.7807692307692,323.727777706547,"FPR2"
"20","CPC008 VCAP 6H-tl hras26 brd-k01877528-10.0-dn","1/28",0.0152963180805092,0.0885943917642856,0,0,73.9333333333333,309.051915254368,"HK3"
"21","CPC012 PC3 24H-rjf 00360-10.0-dn","1/28",0.0152963180805092,0.0885943917642856,0,0,73.9333333333333,309.051915254368,"LILRA5"
