"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP006 LNCAP 24H-sirolimus-0.04-dn","5/54",7.10201661581311e-13,1.8962384364221e-09,0,0,2035.20408163265,56931.22665176,"SLC7A5;PSAT1;EIF4EBP1;TRIB3;SLC3A2"
"2","LJP006 LNCAP 24H-sirolimus-0.37-dn","4/53",6.56332471663287e-10,8.76203849670488e-07,0,0,814.081632653061,17213.2299316783,"SLC7A5;PSAT1;EIF4EBP1;SLC3A2"
"3","LJP006 LNCAP 24H-sirolimus-1.11-dn","4/97",7.73902055575524e-09,6.88772829462216e-06,0,0,427.978494623656,7993.35036411547,"SLC7A5;PSAT1;EIF4EBP1;SLC3A2"
"4","LJP006 LNCAP 24H-QL-X-138-3.33-dn","4/121",1.89389761107649e-08,1.26417665539355e-05,0,0,339.777777777778,6041.94333020112,"SLC7A5;PSAT1;EIF4EBP1;TRIB3"
"5","LJP006 LNCAP 24H-AZD-8055-1.11-dn","4/134",2.85964190251396e-08,1.52704877594245e-05,0,0,305.6,5308.26721304221,"SLC7A5;PSAT1;EIF4EBP1;TRIB3"
"6","LJP006 LNCAP 24H-sirolimus-3.33-dn","3/62",5.63571468745793e-07,0.00022568507808206,0,0,337.881355932203,4861.76526219382,"SLC7A5;PSAT1;EIF4EBP1"
"7","LJP005 A549 24H-nilotinib-3.33-dn","3/63",5.91683725308773e-07,0.00022568507808206,0,0,332.233333333333,4764.32354125241,"PSAT1;TRIB3;SLC3A2"
"8","LJP006 LNCAP 24H-fostamatinib-10-dn","3/71",8.50831177941322e-07,0.000283964905637916,0,0,293.029411764706,4095.68735766114,"SLC7A5;EIF4EBP1;TRIB3"
"9","LJP006 HS578T 24H-JW-7-24-1-3.33-dn","3/90",1.74512407849886e-06,0.000517720143287994,0,0,228.816091954023,3033.80046319478,"SLC7A5;PSAT1;EIF4EBP1"
"10","LJP006 HA1E 24H-WYE-125132-0.04-dn","3/96",2.12100067792281e-06,0.000566307181005391,0,0,213.989247311828,2795.47475937032,"SLC7A5;PSAT1;EIF4EBP1"
"11","LJP006 LNCAP 24H-WYE-125132-0.37-dn","3/100",2.39929677805722e-06,0.000566730429891461,0,0,205.123711340206,2654.36951507101,"SLC7A5;PSAT1;EIF4EBP1"
"12","LJP006 HS578T 24H-OSI-027-3.33-dn","3/102",2.54710305569196e-06,0.000566730429891461,0,0,200.959595959596,2588.47090771829,"SLC7A5;PSAT1;EIF4EBP1"
"13","LJP006 LNCAP 24H-QL-X-138-1.11-dn","3/105",2.77995786878001e-06,0.000570960577664817,0,0,195.019607843137,2494.90042777451,"SLC7A5;PSAT1;EIF4EBP1"
"14","LJP006 HEPG2 24H-mitoxantrone-1.11-dn","3/108",3.02653080492925e-06,0.000577202660654365,0,0,189.419047619048,2407.1549760192,"PSAT1;EIF4EBP1;TRIB3"
"15","LJP006 LNCAP 24H-QL-XII-47-0.37-dn","3/115",3.65738379350212e-06,0.000651014315243378,0,0,177.517857142857,2222.30388893858,"PSAT1;EIF4EBP1;SLC1A5"
"16","LJP006 LNCAP 24H-GDC-0941-0.37-dn","3/118",3.95246936892473e-06,0.000659568325939315,0,0,172.860869565217,2150.59146766669,"PSAT1;EIF4EBP1;SLC3A2"
"17","LJP006 HS578T 24H-PI-103-1.11-dn","3/124",4.58918651706704e-06,0.000709569934111221,0,0,164.239669421488,2018.80244621477,"SLC7A5;PSAT1;EIF4EBP1"
"18","LJP006 LNCAP 24H-PI-103-0.12-dn","3/126",4.81563369256482e-06,0.000709569934111221,0,0,161.552845528455,1977.99535228833,"SLC7A5;PSAT1;TRIB3"
"19","LJP006 LNCAP 24H-WYE-125132-10-dn","3/128",5.04937406296375e-06,0.000709569934111221,0,0,158.952,1938.61773715468,"SLC7A5;PSAT1;EIF4EBP1"
"20","LJP006 LNCAP 24H-A443654-0.37-dn","3/135",5.92653439645091e-06,0.000791192341926197,0,0,150.469696969697,1811.06394623577,"SLC7A5;PSAT1;EIF4EBP1"
"21","LJP006 LNCAP 24H-torin-1-0.04-dn","3/150",8.13420367714399e-06,0.000963306949557366,0,0,135.013605442177,1582.2828639915,"SLC7A5;PSAT1;EIF4EBP1"
"22","LJP006 LNCAP 24H-AZD-8055-0.04-dn","3/150",8.13420367714399e-06,0.000963306949557366,0,0,135.013605442177,1582.2828639915,"SLC7A5;PSAT1;EIF4EBP1"
"23","LJP006 HS578T 24H-torin-1-0.37-dn","3/151",8.29814975274136e-06,0.000963306949557366,0,0,134.094594594595,1568.8367579528,"SLC7A5;PSAT1;EIF4EBP1"
