"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","CPC017 HEPG2 6H-daunorubicin-10.0-dn","4/157",5.41486347095096e-08,0.000122096014942534,0,0,259.359477124183,4339.48167032063,"SPR;FNBP1;ICAM3;CORO1A"
"2","CPC014 HEPG2 6H-BRD-K19220233-10.0-dn","4/184",1.02515545711615e-07,0.000122096014942534,0,0,220.155555555556,3543.01869922533,"SPR;FNBP1;ICAM3;CORO1A"
"3","CPC014 HEPG2 6H-BRD-A60245366-10.0-dn","3/99",2.32757971848518e-06,0.00184809829647723,0,0,207.270833333333,2688.44397950911,"FNBP1;ICAM3;CORO1A"
"4","CPC006 SKLU1 6H-16-hydroxytriptolide-0.08-dn","3/112",3.37730129334588e-06,0.00201118292018747,0,0,182.43119266055,2298.34726754152,"SPR;FNBP1;CORO1A"
"5","CPC016 HEPG2 6H-ro 31-8220 mesylate-10.0-dn","3/130",5.29052094966455e-06,0.00235283415539101,0,0,156.433070866142,1900.59827397128,"SPR;ICAM3;CORO1A"
"6","CPC014 HEPG2 6H-hy-10518-10.0-dn","3/135",5.92653439645091e-06,0.00235283415539101,0,0,150.469696969697,1811.06394623577,"SPR;ICAM3;CORO1A"
"7","CPC014 HEPG2 6H-BRD-U51951544-10.0-dn","3/154",8.803097229066e-06,0.00299556822851932,0,0,131.41059602649,1529.67281404914,"FNBP1;ICAM3;CORO1A"
"8","CPC008 HEPG2 6H-BRD-K10846167-10.0-dn","3/189",1.62676233147137e-05,0.00484368484195601,0,0,106.494623655914,1174.24526036668,"SPR;FNBP1;ICAM3"
"9","CPC006 MCF7 6H-temsirolimus [ci779]-10.0-dn","2/28",2.82517784142385e-05,0.00667206807651072,0,0,384,4022.15199346055,"FNBP1;ICAM3"
"10","CPC016 HEPG2 6H-sb 218078-10.0-dn","2/29",3.0340475624809e-05,0.00667206807651072,0,0,369.759259259259,3846.61589319471,"ICAM3;CORO1A"
"11","CPC008 HEPG2 6H-BRD-K92158425-10.0-dn","3/234",3.08113974985802e-05,0.00667206807651072,0,0,85.5541125541125,888.7041143732,"SPR;FNBP1;ICAM3"
"12","CPC014 MCF7 6H-BRD-K52911425-10.0-dn","2/34",4.1895832017659e-05,0.00831632265550532,0,0,311.90625,3144.11612328219,"FNBP1;ICAM3"
"13","CPC014 HEPG2 6H-BRD-K39944607-10.0-dn","2/37",4.97174705176362e-05,0.00845907248378639,0,0,285.128571428571,2825.38297174799,"ICAM3;CORO1A"
"14","CPC006 MCF7 6H-mk-2206-10.0-dn","2/37",4.97174705176362e-05,0.00845907248378639,0,0,285.128571428571,2825.38297174799,"FNBP1;ICAM3"
"15","CPC006 NCIH596 6H-ku-0063794-10.0-dn","2/40",5.82044457808995e-05,0.00853589664959167,0,0,262.578947368421,2560.55142388326,"FNBP1;CORO1A"
"16","CPD003 PC3 6H-proscillaridin a-10.0-dn","2/42",6.42316644053445e-05,0.00853589664959167,0,0,249.425,2407.70308025965,"SPR;ICAM3"
"17","CPC014 VCAP 6H-hy-50878-10.0-dn","2/43",6.73559550972569e-05,0.00853589664959167,0,0,243.329268292683,2337.30396796417,"ICAM3;CORO1A"
"18","CPC014 HEPG2 6H-e3380-10.0-dn","2/44",7.05539937632524e-05,0.00853589664959167,0,0,237.52380952381,2270.52151305672,"ICAM3;CORO1A"
"19","CPC004 HCC515 24H-evista-10.0-dn","2/44",7.05539937632524e-05,0.00853589664959167,0,0,237.52380952381,2270.52151305672,"SPR;CORO1A"
"20","CPC017 HEPG2 6H-cinobufagin-10.0-dn","2/48",8.40830343007814e-05,0.00853589664959167,0,0,216.826086956522,2034.63219757703,"ICAM3;CORO1A"
"21","CPC006 AGS 6H-bx-795-10.0-dn","2/49",8.76493674780893e-05,0.00853589664959167,0,0,212.202127659574,1982.42753675355,"ICAM3;CORO1A"
"22","CPC006 SW948 6H-dorsomorphin dihydrochloride-10.0-dn","2/49",8.76493674780893e-05,0.00853589664959167,0,0,212.202127659574,1982.42753675355,"ICAM3;CORO1A"
"23","CPC006 MCF7 6H-bms-754807-10.0-dn","2/49",8.76493674780893e-05,0.00853589664959167,0,0,212.202127659574,1982.42753675355,"FNBP1;ICAM3"
"24","LJP006 A375 24H-nintedanib-1.11-dn","2/50",9.12892705139577e-05,0.00853589664959167,0,0,207.770833333333,1932.57568908,"FNBP1;ICAM3"
"25","CPC006 HEC108 6H-hli 373-10.0-dn","2/51",9.5002713767707e-05,0.00853589664959167,0,0,203.520408163265,1884.92565036096,"ICAM3;CORO1A"
"26","CPC006 MCF7 6H-ku-0063794-10.0-dn","2/51",9.5002713767707e-05,0.00853589664959167,0,0,203.520408163265,1884.92565036096,"FNBP1;ICAM3"
"27","CPC014 HEPG2 6H-stock1s-53863-10.0-dn","2/53",0.000102650102241131,0.00853589664959167,0,0,195.519607843137,1795.68813586084,"SPR;ICAM3"
"28","CPC009 HEPG2 6H-BRD-K00313977-10.0-dn","2/55",0.000110591295755437,0.00853589664959167,0,0,188.122641509434,1713.73502795041,"ICAM3;CORO1A"
"29","CPC014 HA1E 6H-a-1065-10.0-dn","2/55",0.000110591295755437,0.00853589664959167,0,0,188.122641509434,1713.73502795041,"FNBP1;CORO1A"
"30","CPC002 VCAP 6H-norethindrone-10.0-dn","2/55",0.000110591295755437,0.00853589664959167,0,0,188.122641509434,1713.73502795041,"ICAM3;CORO1A"
"31","CPC018 HEPG2 6H-doxorubicin-10.0-dn","2/56",0.000114671995292583,0.00853589664959167,0,0,184.62962962963,1675.22489177862,"ICAM3;CORO1A"
"32","CPC006 MCF7 6H-BRD-K12184916-0.63-dn","2/56",0.000114671995292583,0.00853589664959167,0,0,184.62962962963,1675.22489177862,"FNBP1;ICAM3"
"33","LJP006 MCF10A 24H-XMD11-85H-10-dn","2/60",0.000131728120879271,0.00855563526569339,0,0,171.862068965517,1535.54813522869,"SPR;ICAM3"
"34","CPC006 WSUDLCL2 6H-ku-0063794-10.0-dn","2/60",0.000131728120879271,0.00855563526569339,0,0,171.862068965517,1535.54813522869,"FNBP1;CORO1A"
