"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP005 PC3 24H-dasatinib-0.37-dn","2/55",0.000264017891942558,0.0419516869405887,0,0,107.482479784367,885.601213388943,"CCL4;NKG7"
"2","LJP005 MCF7 3H-SAR-245408-3.33-dn","2/63",0.00034657626098224,0.0419516869405887,0,0,93.3489461358314,743.749109815094,"CCL4;NKG7"
"3","CPC017 PHH 24H-digoxin-10.0-dn","2/73",0.000465273961644612,0.0419516869405887,0,0,80.1609657947686,615.065804780289,"CCL4;LAIR1"
"4","LJP006 HME1 3H-canertinib-3.33-dn","2/89",0.000690723943403932,0.0419516869405887,0,0,65.3661740558292,475.720001282807,"CCL4;NKG7"
"5","LJP007 HA1E 24H-GDC-0068-10-dn","2/90",0.000706257355902167,0.0419516869405887,0,0,64.6201298701299,468.853346457765,"SLA;LCP2"
"6","LJP006 MCF7 3H-AT-7519-0.37-dn","2/103",0.000923527819954645,0.0457146270877549,0,0,56.2659123055163,393.147351135101,"GPR183;CCL4"
"7","LJP006 HME1 3H-linifanib-10-dn","2/144",0.00179288804163934,0.0545723571112404,0,0,39.9376257545272,252.562650921108,"GPR183;CCL4"
"8","LJP006 HME1 3H-CGP-60474-0.12-dn","2/192",0.00315732287569323,0.0545723571112404,0,0,29.7759398496241,171.450778803373,"CCL4;NKG7"
"9","CPC012 HT29 6H-BRD-K63954456-10.0-dn","1/8",0.00359490866621763,0.0545723571112404,0,0,356.857142857143,2008.47646591344,"CCL4"
"10","CPC012 A375 6H-BRD-K48823327-10.0-dn","1/9",0.00404346603430146,0.0545723571112404,0,0,312.234375,1720.61530327056,"GPR183"
"11","LJP006 BT20 3H-geldanamycin-0.12-dn","1/10",0.00449184410751083,0.0545723571112404,0,0,277.527777777778,1500.17416789664,"CCL4"
"12","CPC004 MCF7 6H-bithionate sodium-10.0-dn","1/13",0.00583590295074904,0.0545723571112404,0,0,208.114583333333,1070.48445110011,"CCL4"
"13","LJP006 BT20 3H-AZD-5438-1.11-dn","1/13",0.00583590295074904,0.0545723571112404,0,0,208.114583333333,1070.48445110011,"CCL4"
"14","CPC009 VCAP 6H-mafenide hydrochloride-10.0-dn","1/14",0.00628356425809312,0.0545723571112404,0,0,192.096153846154,973.89251976686,"CCL4"
"15","CPC006 VCAP 24H-fluspirilen-4.21-dn","1/14",0.00628356425809312,0.0545723571112404,0,0,192.096153846154,973.89251976686,"CCL4"
"16","CPC016 MCF7 24H-mevastatin-10.0-dn","1/14",0.00628356425809312,0.0545723571112404,0,0,192.096153846154,973.89251976686,"CCL4"
"17","LJP006 SKBR3 3H-PD-173074-10-dn","1/15",0.00673104649386944,0.0545723571112404,0,0,178.366071428571,892.013120036697,"NKG7"
"18","LJP006 BT20 3H-OSI-027-3.33-dn","1/16",0.007178349711373,0.0545723571112404,0,0,166.466666666667,821.793624105346,"NKG7"
"19","CPC004 PC3 24H-oxibendazole-10.0-dn","1/17",0.00762547396542654,0.0545723571112404,0,0,156.0546875,760.963355159609,"CCL4"
"20","CPC009 PC3 24H-BRD-K29143967-10.0-dn","1/17",0.00762547396542654,0.0545723571112404,0,0,156.0546875,760.963355159609,"CCL4"
"21","CPC019 A375 6H-BRD-K79131428-10.0-dn","1/17",0.00762547396542654,0.0545723571112404,0,0,156.0546875,760.963355159609,"CCL4"
"22","CPC006 MCF7 24H-BRD-K61053657-80.0-dn","1/20",0.00896577349631742,0.0545723571112404,0,0,131.394736842105,619.439581424405,"CCL4"
"23","CPC015 MCF7 6H-harpagoside-10.0-dn","1/21",0.00941218245053198,0.0545723571112404,0,0,124.81875,582.373135663318,"CCL4"
"24","LJP006 BT20 3H-selumetinib-0.12-dn","1/21",0.00941218245053198,0.0545723571112404,0,0,124.81875,582.373135663318,"CCL4"
"25","CPC001 PC3 6H-ag 592-10.0-dn","1/22",0.00985841272611761,0.0545723571112404,0,0,118.869047619048,549.107257058779,"CCL4"
"26","LJP006 MCF7 24H-AZD-7762-0.04-dn","1/22",0.00985841272611761,0.0545723571112404,0,0,118.869047619048,549.107257058779,"CCL4"
"27","CPC015 A375 6H-reserpine-10.0-dn","1/23",0.0103044643785071,0.0545723571112404,0,0,113.460227272727,519.100740554472,"CCL4"
"28","LJP008 MCF7 24H-GSK-J4-0.04-dn","1/24",0.0107503374648081,0.0545723571112404,0,0,108.521739130435,491.909306936249,"CCL4"
"29","LJP005 MCF10A 3H-brivanib-3.33-dn","1/24",0.0107503374648081,0.0545723571112404,0,0,108.521739130435,491.909306936249,"CCL4"
"30","LJP006 BT20 3H-canertinib-0.12-dn","1/24",0.0107503374648081,0.0545723571112404,0,0,108.521739130435,491.909306936249,"CCL4"
"31","LJP006 BT20 3H-KIN001-043-10-dn","1/24",0.0107503374648081,0.0545723571112404,0,0,108.521739130435,491.909306936249,"NKG7"
"32","CPC004 MCF7 6H-mycophenolic acid-10.0-dn","1/26",0.0116415481869312,0.0545723571112404,0,0,99.83,444.560444254561,"LAIR1"
"33","CPC004 PC3 24H-ag 957-10.0-dn","1/26",0.0116415481869312,0.0545723571112404,0,0,99.83,444.560444254561,"CCL4"
"34","CPC011 VCAP 24H-formoterol-10.0-dn","1/26",0.0116415481869312,0.0545723571112404,0,0,99.83,444.560444254561,"LAIR1"
"35","LJP006 SKBR3 3H-selumetinib-1.11-dn","1/26",0.0116415481869312,0.0545723571112404,0,0,99.83,444.560444254561,"CCL4"
"36","LJP008 MCF7 24H-entinostat-3.33-dn","1/27",0.0120868859385031,0.0545723571112404,0,0,95.9855769230769,423.837198170331,"GPR183"
"37","LJP006 LNCAP 3H-BMS-345541-1.11-dn","1/27",0.0120868859385031,0.0545723571112404,0,0,95.9855769230769,423.837198170331,"CCL4"
