"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP006 HCC515 24H-Y-39983-10-dn","4/38",3.61962677517751e-09,5.51631120537053e-06,0,0,335.378151260504,6518.70988357646,"MS4A3;ARG1;TCN1;HP"
"2","LJP009 A375 24H-SB-203580-1.11-dn","4/45",7.29195410899448e-09,5.5564690310538e-06,0,0,278.020905923345,5209.13711174206,"TCN1;LCN2;HP;CEACAM8"
"3","LJP006 MDAMB231 3H-KIN001-043-10-dn","4/54",1.54388002140992e-08,7.34092603558245e-06,0,0,227.874285714286,4098.6339512239,"MS4A3;TCN1;LCN2;BPI"
"4","LJP005 HT29 24H-mitoxantrone-0.12-dn","4/57",1.92675224031035e-08,7.34092603558245e-06,0,0,214.943396226415,3818.43610387985,"MS4A3;TCN1;LCN2;CEACAM8"
"5","LJP006 HS578T 3H-dasatinib-3.33-dn","4/66",3.50664659388208e-08,1.06882588181526e-05,0,0,183.658986175115,3152.69393078336,"MS4A3;TCN1;BPI;CEACAM8"
"6","LJP006 LNCAP 3H-ZSTK-474-0.37-dn","4/77",6.56409809706911e-08,1.66728091665555e-05,0,0,155.898238747554,2578.41120164346,"ARG1;LCN2;BPI;CEACAM8"
"7","LJP009 MCF7 24H-SYK-inhibitor-1.11-dn","3/29",4.48688732438374e-07,9.76859468908688e-05,0,0,287.927884615385,4208.62358753187,"MS4A3;TCN1;HP"
"8","LJP008 A375 24H-AZ20-1.11-dn","3/32",6.08511681234574e-07,0.00011181603341753,0,0,258.103448275862,3694.04100736479,"MS4A3;BPI;CEACAM8"
"9","LJP006 SKBR3 3H-sirolimus-10-dn","3/33",6.69162754167718e-07,0.00011181603341753,0,0,249.4875,3547.02329691348,"LCN2;HP;CEACAM8"
"10","LJP006 LNCAP 3H-MK-2206-0.37-dn","3/34",7.33701006676709e-07,0.00011181603341753,0,0,241.427419354839,3410.20195022666,"MS4A3;ARG1;CEACAM8"
"11","LJP006 MDAMB231 3H-torin-1-10-dn","3/48",2.11180187361246e-06,0.000292580550489581,0,0,166.2,2171.89644885757,"LCN2;HP;MMP8"
"12","LJP005 A549 24H-foretinib-0.37-dn","3/54",3.02307144549348e-06,0.000383930073577672,0,0,146.602941176471,1863.21155487195,"HP;BPI;CEACAM8"
"13","LJP005 MDAMB231 3H-PD-184352-10-dn","3/59",3.95621023465326e-06,0.000463789569047043,0,0,133.479910714286,1660.51998910299,"LCN2;BPI;CEACAM8"
"14","LJP006 MDAMB231 3H-WZ-4-145-10-dn","3/63",4.82687081167595e-06,0.000525439365499582,0,0,124.55625,1524.7319383932,"MS4A3;ARG1;MMP8"
"15","LJP006 HA1E 24H-radicicol-0.37-dn","3/67",5.81586981213187e-06,0.000579355246580027,0,0,116.748046875,1407.38838886623,"ARG1;TCN1;LCN2"
"16","LJP007 HT29 24H-PHA-767491-3.33-dn","3/68",6.08246978036773e-06,0.000579355246580027,0,0,114.946153846154,1380.51477134033,"MS4A3;ARG1;TCN1"
"17","LJP005 A549 24H-withaferin-a-0.04-dn","3/116",3.03217051845472e-05,0.00271825168830882,0,0,65.9601769911504,686.226381588632,"ARG1;BPI;CEACAM8"
"18","LJP006 HME1 3H-canertinib-10-dn","3/139",5.20360963525632e-05,0.00426395831233105,0,0,54.7417279411765,539.949025291313,"BPI;CEACAM8;MMP8"
"19","LJP005 A549 24H-AZD-8330-3.33-dn","3/140",5.31595852587204e-05,0.00426395831233105,0,0,54.3394160583942,534.820059644489,"ARG1;HP;CEACAM8"
"20","LJP006 HA1E 24H-AZD-5438-1.11-dn","3/147",6.14728863054491e-05,0.00458253906732696,0,0,51.6796875,501.133503500408,"MS4A3;TCN1;CEACAM8"
"21","LJP006 BT20 3H-Y-39983-3.33-dn","2/22",6.31452233686786e-05,0.00458253906732696,0,0,221.877777777778,2145.57438617436,"TCN1;LCN2"
"22","LJP007 A549 24H-mitoxantrone-10-dn","2/25",8.19331846528248e-05,0.00567573515504113,0,0,192.908212560386,1815.19036389667,"TCN1;LCN2"
"23","LJP009 A375 24H-PF 573228-1.11-dn","2/29",0.000110750188807709,0.00703263698928954,0,0,164.296296296296,1496.44902068912,"TCN1;LCN2"
"24","LJP006 BT20 3H-QL-X-138-3.33-dn","2/29",0.000110750188807709,0.00703263698928954,0,0,164.296296296296,1496.44902068912,"LCN2;HP"
"25","LJP005 MDAMB231 3H-HG-5-113-01-0.04-dn","2/30",0.000118625384533208,0.00715537593821376,0,0,158.420634920635,1432.04967560903,"ARG1;LCN2"
"26","LJP005 A549 24H-tozasertib-1.11-dn","2/31",0.000126768471346307,0.00715537593821376,0,0,152.950191570881,1372.444735506,"LCN2;HP"
"27","LJP009 HCC515 24H-KIN001-055-0.12-dn","2/31",0.000126768471346307,0.00715537593821376,0,0,152.950191570881,1372.444735506,"MS4A3;TCN1"
"28","LJP005 BT20 3H-geldanamycin-10-dn","2/32",0.000135179206066121,0.00727722608169263,0,0,147.844444444444,1317.13273238442,"ARG1;CEACAM8"
"29","LJP006 SKBR3 3H-GDC-0941-10-dn","2/33",0.000143857345711197,0.00727722608169263,0,0,143.068100358423,1265.67890445098,"TCN1;LCN2"
"30","LJP005 BT20 3H-GSK-690693-0.37-dn","2/33",0.000143857345711197,0.00727722608169263,0,0,143.068100358423,1265.67890445098,"MS4A3;CEACAM8"
"31","LJP009 PC3 24H-PF-3758309-3.33-dn","3/199",0.000150950127835258,0.00727722608169263,0,0,37.8692602040816,333.194998011031,"ARG1;TCN1;HP"
"32","LJP005 HEPG2 24H-BX-912-3.33-dn","2/34",0.000152802647384622,0.00727722608169263,0,0,138.590277777778,1217.70453810443,"LCN2;HP"
"33","LJP008 HCC515 24H-GSK-1059615-0.37-dn","2/35",0.000162014868345003,0.00748214119266016,0,0,134.383838383838,1172.87828116532,"LCN2;HP"
"34","LJP005 SKBR3 3H-nilotinib-10-dn","2/36",0.000171493766046391,0.00768695586631471,0,0,130.424836601307,1130.9090161319,"ARG1;TCN1"
"35","LJP006 PC3 24H-BMS-387032-0.12-dn","2/39",0.000201528095808739,0.00853135605590329,0,0,119.831831831832,1019.71876958514,"TCN1;LCN2"
"36","LJP006 PC3 24H-radicicol-0.12-dn","2/39",0.000201528095808739,0.00853135605590329,0,0,119.831831831832,1019.71876958514,"TCN1;LCN2"
"37","LJP008 HT29 24H-azacitidine-3.33-dn","2/41",0.000222879924988546,0.00911770732713923,0,0,113.675213675214,955.880933450365,"ARG1;HP"
"38","LJP007 HA1E 24H-ibrutinib-3.33-dn","2/42",0.000233953796761913,0.00911770732713923,0,0,110.827777777778,926.563102801396,"MS4A3;ARG1"
"39","LJP009 A549 24H-PF-3758309-1.11-dn","2/42",0.000233953796761913,0.00911770732713923,0,0,110.827777777778,926.563102801396,"ARG1;TCN1"
"40","LJP005 MDAMB231 3H-CYT387-1.11-dn","2/43",0.000245292651189441,0.00911770732713923,0,0,108.119241192412,898.801584101823,"TCN1;LCN2"
"41","LJP005 HA1E 24H-foretinib-3.33-dn","2/43",0.000245292651189441,0.00911770732713923,0,0,108.119241192412,898.801584101823,"TCN1;LCN2"
"42","LJP009 MCF7 24H-PF 573228-10-dn","2/44",0.000256896246834387,0.00932166381370491,0,0,105.539682539683,872.479485925821,"MS4A3;MMP8"
"43","LJP005 BT20 3H-dovitinib-3.33-dn","2/45",0.00026876434233976,0.00932545407094496,0,0,103.080103359173,847.491171984018,"MS4A3;TCN1"
"44","LJP009 HCC515 24H-AZD-1480-10-dn","2/46",0.000280896696630035,0.00932545407094496,0,0,100.732323232323,823.740948890668,"MS4A3;LCN2"
"45","LJP005 MCF7 3H-LDN-193189-10-dn","2/47",0.000293293068647876,0.00932545407094496,0,0,98.4888888888889,801.141932597962,"TCN1;LCN2"
"46","LJP006 SKBR3 3H-GDC-0941-0.37-dn","2/47",0.000293293068647876,0.00932545407094496,0,0,98.4888888888889,801.141932597962,"MS4A3;LCN2"
"47","LJP006 SKBR3 3H-GSK-2126458-0.12-dn","2/47",0.000293293068647876,0.00932545407094496,0,0,98.4888888888889,801.141932597962,"MS4A3;HP"
"48","LJP005 A549 24H-YM-201636-0.37-dn","2/48",0.000305953217550688,0.00932545407094496,0,0,96.3429951690821,779.615065528431,"TCN1;HP"
"49","LJP006 HT29 24H-fostamatinib-1.11-dn","2/48",0.000305953217550688,0.00932545407094496,0,0,96.3429951690821,779.615065528431,"ARG1;TCN1"
"50","LJP009 HCC515 24H-KIN001-055-0.37-dn","2/48",0.000305953217550688,0.00932545407094496,0,0,96.3429951690821,779.615065528431,"TCN1;CEACAM8"
"51","LJP007 HEPG2 24H-KW-2449-3.33-dn","2/50",0.000332063883264561,0.00992285015872924,0,0,92.3194444444444,739.495661822372,"TCN1;HP"
"52","LJP005 SKBR3 3H-roscovitine-3.33-dn","2/52",0.000359226769789514,0.0103294640973438,0,0,88.6177777777778,702.876928910548,"TCN1;LCN2"
"53","LJP005 MCF7 3H-GDC-0980-0.37-dn","2/52",0.000359226769789514,0.0103294640973438,0,0,88.6177777777778,702.876928910548,"BPI;CEACAM8"
"54","LJP006 SKBR3 3H-torin-1-0.12-dn","2/53",0.000373202195192805,0.0105325952865525,0,0,86.8758169934641,685.744723074984,"LCN2;HP"
"55","LJP008 PC3 24H-GSK-461364-0.37-dn","2/54",0.000387439955308457,0.0107356089434561,0,0,85.2008547008547,669.333626815662,"MS4A3;TCN1"
"56","LJP005 BT20 3H-mitoxantrone-1.11-dn","2/55",0.00040193981025798,0.0109385048363065,0,0,83.5890985324948,653.600565200971,"MS4A3;TCN1"
"57","LJP005 A549 24H-PD-184352-1.11-dn","2/57",0.000431724846116951,0.0115429590435479,0,0,80.5414141414141,624.012494544775,"BPI;CEACAM8"
"58","LJP007 HCC515 24H-cabozantinib-10-dn","2/58",0.000447009547947063,0.0115464839164631,0,0,79.0992063492064,610.086689364802,"LCN2;HP"
"59","LJP008 HCC515 24H-(-)-JQ1-10-dn","2/58",0.000447009547947063,0.0115464839164631,0,0,79.0992063492064,610.086689364802,"MS4A3;TCN1"
"60","LJP005 MCF7 3H-NVP-AUY922-0.12-dn","2/59",0.000462555386629283,0.0117489068203838,0,0,77.7076023391813,596.696804900309,"LCN2;HP"
"61","LJP009 PC3 24H-GSK-2334470-3.33-dn","2/60",0.00047836212312948,0.0119512110762185,0,0,76.3639846743295,583.813547186631,"TCN1;HP"
"62","LJP005 SKBR3 24H-PD-0325901-10-dn","2/61",0.000494429518264185,0.0121533965457196,0,0,75.0659133709981,571.409685691665,"LCN2;MMP8"
"63","LJP008 HEPG2 24H-I-BET-1.11-dn","2/63",0.000527345329609426,0.0127567346400756,0,0,72.5974499089253,547.940502134909,"ARG1;TCN1"
"64","LJP005 A549 24H-tozasertib-0.37-dn","2/64",0.000544193268414431,0.0129586022041186,0,0,71.4229390681004,536.8295304023,"LCN2;HP"
"65","LJP006 HT29 24H-PHA-793887-3.33-dn","2/66",0.000578668020318264,0.0131625382532095,0,0,69.1840277777778,515.751818132609,"MS4A3;HP"
"66","LJP006 MCF10A 24H-AT-7519-0.37-dn","2/66",0.000578668020318264,0.0131625382532095,0,0,69.1840277777778,515.751818132609,"TCN1;LCN2"
"67","LJP007 MCF7 24H-SB-525334-0.37-dn","2/66",0.000578668020318264,0.0131625382532095,0,0,69.1840277777778,515.751818132609,"MS4A3;TCN1"
"68","LJP009 A549 24H-CGP-60474-0.04-dn","2/67",0.000596294357006242,0.0133640088246693,0,0,68.1162393162393,505.747827415455,"TCN1;LCN2"
"69","LJP005 SKBR3 3H-buparlisib-10-dn","2/68",0.000614179683482303,0.0135653599656091,0,0,67.0808080808081,496.077536690995,"TCN1;LCN2"
"70","LJP006 HME1 3H-THZ-2-98-01-10-dn","2/69",0.000632323761872464,0.0137665916156233,0,0,66.0762852404643,486.725120291354,"TCN1;HP"
"71","LJP005 A549 24H-SU-11274-10-dn","2/72",0.000688306132347803,0.0145691464680285,0,0,63.2349206349206,460.430964311659,"TCN1;LCN2"
"72","LJP006 LNCAP 24H-JNK-9L-0.37-dn","2/72",0.000688306132347803,0.0145691464680285,0,0,63.2349206349206,460.430964311659,"ARG1;TCN1"
"73","LJP005 A549 24H-pelitinib-3.33-dn","2/73",0.000707482842856286,0.014769915787849,0,0,62.3411580594679,452.210116474888,"ARG1;TCN1"
"74","LJP009 HEPG2 24H-SYK-inhibitor-3.33-dn","2/74",0.000726917118188532,0.0149705633529638,0,0,61.4722222222222,444.241191054942,"ARG1;TCN1"
"75","LJP005 HEPG2 24H-neratinib-1.11-dn","2/75",0.000746608721417386,0.0151710892192013,0,0,60.6270928462709,436.513207850055,"ARG1;TCN1"
"76","LJP006 HT29 24H-JNK-9L-0.37-dn","2/77",0.000786762964181551,0.0153776387346423,0,0,59.0044444444444,421.739196134521,"MS4A3;TCN1"
