"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP005 MCF10A 3H-NVP-AEW541-1.11-dn","2/31",2.31825359191183e-05,0.0162741402152211,0,0,458.988505747126,4898.37643016752,"PRKCB;CCR7"
"2","LJP005 HA1E 24H-nilotinib-3.33-dn","2/52",6.59694458890925e-05,0.019232153856245,0,0,265.933333333333,2559.95906328692,"LAMP3;CD69"
"3","LJP008 HCC515 24H-KU-55933-10-dn","2/58",8.21886916933549e-05,0.019232153856245,0,0,237.369047619048,2232.81024591821,"PRKCB;CD69"
"4","LJP006 HME1 24H-BI-2536-10-dn","2/119",0.000346966876043456,0.0343637970944446,0,0,113.264957264957,902.300504284195,"CCR7;CD69"
"5","LJP006 HCC515 24H-AZD-5438-1.11-dn","2/140",0.000479830511142959,0.0343637970944446,0,0,95.9275362318841,733.085677607034,"PRKCB;LAMP3"
"6","LJP006 HME1 24H-PI-103-3.33-dn","2/141",0.000486685750235631,0.0343637970944446,0,0,95.2326139088729,726.424086145102,"CCR7;CD69"
"7","CPC006 HCC515 24H-6-diazo-5-oxo-l-norleucine-40.0-dn","1/7",0.00174891651493262,0.0343637970944446,0,0,832.875,5287.7224998036,"CD69"
"8","CPC005 MCF7 6H-dipropyldopamine-10.0-dn","1/9",0.00224816055240216,0.0343637970944446,0,0,624.59375,3808.54966343072,"CD69"
"9","LJP006 BT20 3H-geldanamycin-0.12-dn","1/10",0.00249770786419674,0.0343637970944446,0,0,555.166666666667,3326.77064151216,"LAMP3"
"10","CPC006 A375 6H-BRD-K81473043-0.35-dn","1/12",0.00299665302989365,0.0343637970944446,0,0,454.181818181818,2638.91411927659,"CD69"
"11","CPC020 A375 6H-ganciclovir-10.0-dn","1/14",0.00349539889312047,0.0343637970944446,0,0,384.269230769231,2173.54503857692,"CD69"
"12","CPC006 A375 6H-px12-30.0-dn","1/15",0.00374469708393798,0.0343637970944446,0,0,356.803571428571,1993.60946675892,"CD69"
"13","LJP006 BT20 3H-MK-2206-10-dn","1/15",0.00374469708393798,0.0343637970944446,0,0,356.803571428571,1993.60946675892,"PRKCB"
"14","CPC005 MCF7 6H-i-ome-ag 538-10.0-dn","1/15",0.00374469708393798,0.0343637970944446,0,0,356.803571428571,1993.60946675892,"CD69"
"15","CPC004 PC3 6H-promazine hydrochloride-10.0-dn","1/15",0.00374469708393798,0.0343637970944446,0,0,356.803571428571,1993.60946675892,"CD69"
"16","CPC006 SW620 6H-BRD-K14696368-10.0-dn","1/15",0.00374469708393798,0.0343637970944446,0,0,356.803571428571,1993.60946675892,"CD69"
"17","LJP006 LNCAP 3H-A443654-0.04-dn","1/18",0.00449229270839297,0.0343637970944446,0,0,293.794117647059,1588.07239728978,"CD69"
"18","CPC009 PC3 6H-etodolac-10.0-dn","1/18",0.00449229270839297,0.0343637970944446,0,0,293.794117647059,1588.07239728978,"CD69"
"19","LJP006 BT20 3H-AZD-8055-0.37-dn","1/19",0.00474139160939957,0.0343637970944446,0,0,277.458333333333,1484.79734988759,"PRKCB"
"20","CPC006 HA1E 24H-imodium-10.0-dn","1/20",0.00499044069595166,0.0343637970944446,0,0,262.842105263158,1393.12388948095,"CD69"
"21","LJP006 BT20 3H-radicicol-10-dn","1/21",0.00523943997247116,0.0343637970944446,0,0,249.6875,1311.24405900402,"LAMP3"
"22","LJP009 MCF7 24H-XMD-1499-3.33-dn","1/21",0.00523943997247116,0.0343637970944446,0,0,249.6875,1311.24405900402,"PRKCB"
"23","LJP006 BT20 3H-WYE-125132-3.33-dn","1/22",0.00548838944332051,0.0343637970944446,0,0,237.785714285714,1237.70327900363,"LAMP3"
"24","LJP005 MCF7 24H-AS-601245-1.11-dn","1/22",0.00548838944332051,0.0343637970944446,0,0,237.785714285714,1237.70327900363,"CD69"
"25","LJP006 SKBR3 3H-AZD-8055-3.33-dn","1/22",0.00548838944332051,0.0343637970944446,0,0,237.785714285714,1237.70327900363,"LAMP3"
