"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","CPC006 SW620 6H-parthenolide-10.0-dn","3/51",5.42758226368411e-07,0.00181552626720233,0,0,311.640625,4495.91522385259,"ALDH3B1;ITGA2B;ASGR2"
"2","CPC015 MCF7 6H-brazilin-10.0-dn","2/9",3.77549933222847e-06,0.00631452263315211,0,0,1142.05714285714,14260.8423154688,"ITGA2B;ASGR2"
"3","CPC020 MCF7 24H-BRD-K35573744-10.0-dn","2/21",2.1980152270947e-05,0.0159781814995654,0,0,420.505263157895,4510.07482080947,"ALDH3B1;ASGR2"
"4","CPC013 PC3 24H-BRD-K09854848-10.0-dn","2/23",2.64720697795306e-05,0.0159781814995654,0,0,380.419047619048,4009.39625252629,"ITGA2B;ASGR2"
"5","CPC020 HA1E 6H-BRD-K45878950-10.0-dn","2/28",3.9518346527762e-05,0.0159781814995654,0,0,307.184615384615,3114.4666445281,"ALDH3B1;ASGR2"
"6","CPC007 A375 24H-ncgc00183260-01-10.0-dn","2/29",4.24385823601404e-05,0.0159781814995654,0,0,295.792592592593,2977.87791960422,"ALDH3B1;ITGA2B"
"7","CPC012 HA1E 6H-BRD-K87573634-10.0-dn","2/33",5.51543927422646e-05,0.0159781814995654,0,0,257.574193548387,2525.61134289348,"ALDH3B1;ASGR2"
"8","CPC008 MCF7 6H-ncgc00167098-01-10.0-dn","2/35",6.21324902344407e-05,0.0159781814995654,0,0,241.939393939394,2343.48340136577,"ALDH3B1;ITGA2B"
"9","CPC017 A549 6H-syrosingopine-10.0-dn","2/37",6.95234949604232e-05,0.0159781814995654,0,0,228.091428571429,2183.71216670761,"ALDH3B1;ASGR2"
"10","CPC018 A549 6H-imd 0354-10.0-dn","2/39",7.73269914875204e-05,0.0159781814995654,0,0,215.740540540541,2042.51655275433,"ALDH3B1;ASGR2"
"11","CPD002 MCF7 24H-dibenzepine hydrochloride-10.0-dn","2/40",8.13832944215404e-05,0.0159781814995654,0,0,210.052631578947,1977.92710906369,"ALDH3B1;ASGR2"
"12","CPC014 ASC 24H-hy-11066-10.0-dn","2/41",8.5542564627434e-05,0.0159781814995654,0,0,204.65641025641,1916.91354504795,"ALDH3B1;ITGA2B"
"13","CPC006 RMUGS 6H-bms 191011-10.0-dn","2/41",8.5542564627434e-05,0.0159781814995654,0,0,204.65641025641,1916.91354504795,"ALDH3B1;ASGR2"
"14","CPC007 A375 24H-ncgc00183388-01-10.0-dn","2/42",8.98047502411834e-05,0.0159781814995654,0,0,199.53,1859.19513704685,"ALDH3B1;ASGR2"
"15","CPC006 A549 6H-akt inhibitor x-24.0-dn","2/42",8.98047502411834e-05,0.0159781814995654,0,0,199.53,1859.19513704685,"ITGA2B;ASGR2"
"16","CPC004 HCC515 6H-amoxapine-10.0-dn","2/43",9.41697994043304e-05,0.0159781814995654,0,0,194.653658536585,1804.51942285269,"ALDH3B1;ASGR2"
"17","CPC006 AGS 6H-tpca-1-10.0-dn","2/43",9.41697994043304e-05,0.0159781814995654,0,0,194.653658536585,1804.51942285269,"ALDH3B1;ITGA2B"
"18","CPC006 SW620 6H-imodium-10.0-dn","2/44",9.86376602821516e-05,0.0159781814995654,0,0,190.009523809524,1752.65875780569,"ALDH3B1;ASGR2"
"19","CPC012 MCF7 24H-ossk 645683-10.0-dn","2/44",9.86376602821516e-05,0.0159781814995654,0,0,190.009523809524,1752.65875780569,"ALDH3B1;ASGR2"
"20","CPC012 HA1E 6H-BRD-K45842176-10.0-dn","2/45",0.000103208281060869,0.0159781814995654,0,0,185.581395348837,1703.40736030418,"ITGA2B;ASGR2"
"21","CPC006 SW620 6H-gw 843682x-10.0-dn","2/46",0.000107881609950921,0.0159781814995654,0,0,181.354545454545,1656.57876765853,"ALDH3B1;ASGR2"
"22","CPC013 HA1E 6H-nrb 04155-10.0-dn","2/46",0.000107881609950921,0.0159781814995654,0,0,181.354545454545,1656.57876765853,"ALDH3B1;ASGR2"
"23","CPC015 A375 6H-flumethasone-10.0-dn","2/48",0.000117536184812217,0.0159781814995654,0,0,173.452173913043,1569.52784182658,"ITGA2B;ASGR2"
"24","CPC006 VCAP 6H-15-deoxy-?12,14-prostaglandin j2-10.0-dn","2/50",0.000127600970784432,0.0159781814995654,0,0,166.208333333333,1490.32407032694,"ALDH3B1;ASGR2"
"25","CPC006 H1299 6H-chr 2797-80.0-dn","2/51",0.00013278706358199,0.0159781814995654,0,0,162.808163265306,1453.35000816089,"ALDH3B1;ASGR2"
"26","CPC006 HT115 6H-yk 4-279-10.0-dn","2/53",0.000143466390156004,0.0159781814995654,0,0,156.407843137255,1384.11709440299,"ALDH3B1;ASGR2"
"27","CPC006 HT115 6H-BRD-K60219430-10.0-dn","2/55",0.000154554893504192,0.0159781814995654,0,0,150.490566037736,1320.5488820056,"ALDH3B1;ASGR2"
"28","CPC006 HT115 6H-px12-30.0-dn","2/57",0.000166052160303006,0.0159781814995654,0,0,145.003636363636,1261.99689507061,"ITGA2B;ASGR2"
"29","CPC006 HCT116 6H-salermide-120.0-dn","2/59",0.000177957777481184,0.0159781814995654,0,0,139.901754385965,1207.90674461762,"ALDH3B1;ASGR2"
"30","CPC006 SKMEL28 6H-sid 26681509-88.8-dn","2/61",0.0001902713322118,0.0159781814995654,0,0,135.145762711864,1157.80178224981,"ALDH3B1;ASGR2"
"31","CPC005 A375 24H-gsk-3 inhibitor ii-10.0-dn","2/61",0.0001902713322118,0.0159781814995654,0,0,135.145762711864,1157.80178224981,"ALDH3B1;ASGR2"
"32","CPC018 MCF7 24H-baccatin iii-10.0-dn","2/61",0.0001902713322118,0.0159781814995654,0,0,135.145762711864,1157.80178224981,"ALDH3B1;ASGR2"
"33","CPC013 MCF7 24H-st001903-10.0-dn","2/62",0.000196580957231176,0.0159781814995654,0,0,132.886666666667,1134.11278054573,"ALDH3B1;ASGR2"
"34","CPC019 MCF7 6H-BRD-K67090983-10.0-dn","2/63",0.000202992411918888,0.0159781814995654,0,0,130.701639344262,1111.27003235007,"ITGA2B;ASGR2"
"35","CPC006 HT115 6H-BRD-K01868942-160.0-dn","2/63",0.000202992411918888,0.0159781814995654,0,0,130.701639344262,1111.27003235007,"ALDH3B1;ASGR2"
"36","CPC013 HA1E 6H-np-006304-10.0-dn","2/63",0.000202992411918888,0.0159781814995654,0,0,130.701639344262,1111.27003235007,"ALDH3B1;ASGR2"
"37","CPC006 A375 24H-pnu 74654-80.0-dn","2/64",0.00020950564474475,0.0159781814995654,0,0,128.587096774194,1089.23041980736,"ALDH3B1;ASGR2"
"38","CPC009 MCF7 6H-BRD-K28366633-10.0-dn","2/65",0.000216120604261985,0.0159781814995654,0,0,126.539682539683,1067.95366275566,"ALDH3B1;ITGA2B"
"39","CPC013 HA1E 6H-BRD-K09854848-10.0-dn","2/65",0.000216120604261985,0.0159781814995654,0,0,126.539682539683,1067.95366275566,"ALDH3B1;ASGR2"
"40","CPC006 SKMEL28 6H-BRD-K52075040-44.4-dn","2/66",0.000222837238839505,0.0159781814995654,0,0,124.55625,1047.40209112316,"ALDH3B1;ASGR2"
"41","CPC006 WSUDLCL2 6H-piplartine-10.0-dn","2/66",0.000222837238839505,0.0159781814995654,0,0,124.55625,1047.40209112316,"ALDH3B1;ASGR2"
"42","CPC013 HA1E 6H-BRD-K89558221-10.0-dn","2/66",0.000222837238839505,0.0159781814995654,0,0,124.55625,1047.40209112316,"ALDH3B1;ASGR2"
"43","CPC006 SKMEL28 6H-azd8055-10.0-dn","2/67",0.000229655497083996,0.0159781814995654,0,0,122.633846153846,1027.54043839135,"ALDH3B1;ASGR2"
"44","CPC006 SW620 6H-bml-259-80.0-dn","2/67",0.000229655497083996,0.0159781814995654,0,0,122.633846153846,1027.54043839135,"ALDH3B1;ITGA2B"
"45","CPC020 MCF7 24H-podofilox-10.0-dn","2/67",0.000229655497083996,0.0159781814995654,0,0,122.633846153846,1027.54043839135,"ALDH3B1;ASGR2"
"46","CPC007 HA1E 6H-fu jmbii227b-10.0-dn","2/68",0.000236575327494506,0.0159781814995654,0,0,120.769696969697,1008.33565467298,"ALDH3B1;ASGR2"
"47","CPC006 HCT116 6H-15-deoxy-?12,14-prostaglandin j2-10.0-dn","2/69",0.00024359667862016,0.0159781814995654,0,0,118.961194029851,989.756736615592,"ALDH3B1;ASGR2"
"48","CPC013 HA1E 6H-BRD-K05104363-10.0-dn","2/69",0.00024359667862016,0.0159781814995654,0,0,118.961194029851,989.756736615592,"ALDH3B1;ASGR2"
"49","CPC005 HA1E 6H-thioridazine hydrochloride-10.0-dn","2/70",0.000250719498984362,0.0159781814995654,0,0,117.205882352941,971.774572764675,"ITGA2B;ASGR2"
"50","CPD003 PC3 24H-verteporfin-10.0-dn","2/70",0.000250719498984362,0.0159781814995654,0,0,117.205882352941,971.774572764675,"ALDH3B1;ASGR2"
"51","CPC006 OV7 6H-curcumin-48.0-dn","2/70",0.000250719498984362,0.0159781814995654,0,0,117.205882352941,971.774572764675,"ALDH3B1;ASGR2"
"52","CPC006 VCAP 6H-pj 34 hydrochloride-10.0-dn","2/71",0.000257943737212716,0.0159781814995654,0,0,115.501449275362,954.361802571395,"ALDH3B1;ITGA2B"
"53","CPC019 MCF7 6H-BRD-K35424586-10.0-dn","2/71",0.000257943737212716,0.0159781814995654,0,0,115.501449275362,954.361802571395,"ITGA2B;ASGR2"
"54","CPC006 HCT116 6H-ingenol 3, 20-dibenzoate-10.0-dn","2/71",0.000257943737212716,0.0159781814995654,0,0,115.501449275362,954.361802571395,"ALDH3B1;ASGR2"
"55","CPC015 HT29 6H-harpagoside-10.0-dn","2/72",0.000265269341845958,0.0160478515962834,0,0,113.845714285714,937.492687896776,"ITGA2B;ASGR2"
"56","CPC006 NCIH1694 6H-BRD-K31342827-12.12-dn","2/73",0.000272696261462115,0.0160478515962834,0,0,112.23661971831,921.142995474641,"ALDH3B1;ASGR2"
"57","CPC005 A549 6H-bntx maleate-10.0-dn","2/74",0.000280224444748221,0.0160478515962834,0,0,110.672222222222,905.289889415916,"ALDH3B1;ASGR2"
"58","CPC006 RKO 6H-vorinostat-11.1000003815-dn","2/75",0.00028785384029208,0.0160478515962834,0,0,109.150684931507,889.911832856199,"ITGA2B;ASGR2"
"59","CPC002 HCC515 6H-bcl-2 inhibitor-10.0-dn","2/75",0.00028785384029208,0.0160478515962834,0,0,109.150684931507,889.911832856199,"ALDH3B1;ASGR2"
"60","CPC006 LOVO 6H-niclosamide-10.0-dn","2/75",0.00028785384029208,0.0160478515962834,0,0,109.150684931507,889.911832856199,"ALDH3B1;ITGA2B"
"61","CPC013 HA1E 6H-wortmannin-10.0-dn","2/76",0.000295584396770213,0.0161034760028175,0,0,107.67027027027,874.988497599987,"ALDH3B1;ASGR2"
"62","CPC006 A375 24H-yk 4-279-10.0-dn","2/77",0.000303416062850014,0.0161034760028175,0,0,106.229333333333,860.500681267514,"ALDH3B1;ASGR2"
"63","CPC006 EFO27 6H-gw 843682x-10.0-dn","2/77",0.000303416062850014,0.0161034760028175,0,0,106.229333333333,860.500681267514,"ITGA2B;ASGR2"
"64","CPC006 OV7 6H-ct-200783-10.0-dn","2/79",0.000319382518408457,0.0161034760028175,0,0,103.45974025974,832.759973801773,"ALDH3B1;ASGR2"
"65","CPC006 OV7 6H-piplartine-10.0-dn","2/79",0.000319382518408457,0.0161034760028175,0,0,103.45974025974,832.759973801773,"ALDH3B1;ASGR2"
"66","CPC012 HA1E 6H-BRD-K03736784-10.0-dn","2/80",0.000327517205344795,0.0161034760028175,0,0,102.128205128205,819.473650922797,"ALDH3B1;ASGR2"
"67","CPC006 OV7 6H-arachidonyl trifluoro-methyl ketone-80.0-dn","2/80",0.000327517205344795,0.0161034760028175,0,0,102.128205128205,819.473650922797,"ALDH3B1;ASGR2"
"68","CPC017 HEPG2 6H-ikk 16-10.0-dn","2/81",0.000335752796665793,0.0161034760028175,0,0,100.830379746835,806.555859321321,"ALDH3B1;ASGR2"
"69","CPC006 A375 6H-BRD-K45399554-10.0-dn","1/1",0.00034998943191536,0.0161034760028175,0,0,Inf,Inf,"ITGA2B"
"70","CPC014 HA1E 6H-BRD-U25771771-10.0-dn","2/83",0.000352526487414988,0.0161034760028175,0,0,98.3308641975309,781.768207785248,"ALDH3B1;ITGA2B"
"71","CPC006 COV644 6H-valproic acid-10.0-dn","2/83",0.000352526487414988,0.0161034760028175,0,0,98.3308641975309,781.768207785248,"ALDH3B1;ASGR2"
"72","CPC006 SNUC5 6H-hdac6 inhibitor isox-10.0-dn","2/84",0.000361064484368106,0.0161034760028175,0,0,97.1268292682927,769.87134324643,"ITGA2B;ASGR2"
"73","CPC006 SW620 6H-parthenolide-20.0-dn","2/84",0.000361064484368106,0.0161034760028175,0,0,97.1268292682927,769.87134324643,"ALDH3B1;ITGA2B"
"74","CPC007 MCF7 24H-BRD-K27484191-10.0-dn","2/84",0.000361064484368106,0.0161034760028175,0,0,97.1268292682927,769.87134324643,"ALDH3B1;ASGR2"
"75","CPC010 A549 6H-BRD-A37735495-10.0-dn","2/84",0.000361064484368106,0.0161034760028175,0,0,97.1268292682927,769.87134324643,"ALDH3B1;ASGR2"
"76","CPC020 HA1E 6H-BRD-K06750613-10.0-dn","2/85",0.000369703180709368,0.0162718044667479,0,0,95.9518072289157,758.288910185303,"ALDH3B1;ASGR2"
"77","CPC001 HCC515 6H-jak3 inhibitor i-10.0-dn","2/87",0.000387282467008463,0.0167767820633943,0,0,93.6847058823529,736.020423863406,"ALDH3B1;ITGA2B"
"78","CPC006 RKO 6H-trichostatin a-10.0-dn","2/88",0.000396222954561481,0.0167767820633943,0,0,92.5906976744186,725.312330963059,"ITGA2B;ASGR2"
"79","CPC014 PHH 24H-h7270-10.0-dn","2/88",0.000396222954561481,0.0167767820633943,0,0,92.5906976744186,725.312330963059,"ITGA2B;ASGR2"
"80","CPC006 HEC108 6H-vorinostat-10.0-dn","2/90",0.000414405362737979,0.016904706565348,0,0,90.4772727272727,704.697251180325,"ITGA2B;ASGR2"
"81","CPD003 MCF7 6H-telmisartan-10.0-dn","2/90",0.000414405362737979,0.016904706565348,0,0,90.4772727272727,704.697251180325,"ITGA2B;ASGR2"
"82","CPC013 HA1E 6H-s1367-10.0-dn","2/90",0.000414405362737979,0.016904706565348,0,0,90.4772727272727,704.697251180325,"ALDH3B1;ASGR2"
"83","CPC006 COV644 6H-curcubitacin i-10.0-dn","2/91",0.000423647181054536,0.0170734918147882,0,0,89.4561797752809,694.771221874901,"ALDH3B1;ASGR2"
"84","CPC014 MCF7 24H-mls-0435526.0001-10.0-dn","2/92",0.00043298934074385,0.0172422541046212,0,0,88.4577777777778,685.087571543488,"ALDH3B1;ASGR2"
"85","CPC018 MCF7 24H-mebendazole-10.0-dn","2/94",0.000451974479806014,0.017786525117072,0,0,86.5260869565217,666.413957423698,"ALDH3B1;ASGR2"
"86","CPC005 A549 24H-fludrocortisone acetate-10.0-dn","2/95",0.000461617357104636,0.0179547681338954,0,0,85.5913978494624,657.408203890213,"ALDH3B1;ASGR2"
"87","CPC014 ASC 24H-ei-215-10.0-dn","2/98",0.000491146607257352,0.0186691522872255,0,0,82.9041666666667,631.627602584069,"ITGA2B;ASGR2"
"88","CPC008 MCF7 24H-ncgc00182364-01-10.0-dn","2/98",0.000491146607257352,0.0186691522872255,0,0,82.9041666666667,631.627602584069,"ALDH3B1;ASGR2"
"89","CPC012 MCF7 24H-BRD-K11362964-10.0-dn","2/100",0.00051133277923463,0.0190968171564547,0,0,81.2040816326531,615.404316417306,"ALDH3B1;ASGR2"
"90","CPC014 MCF7 24H-s1266-10.0-dn","2/101",0.000521575713835671,0.0190968171564547,0,0,80.379797979798,607.563251067008,"ALDH3B1;ASGR2"
"91","CPC017 MCF7 24H-kf 38789-10.0-dn","2/101",0.000521575713835671,0.0190968171564547,0,0,80.379797979798,607.563251067008,"ALDH3B1;ASGR2"
"92","CPC012 MCF7 24H-BRD-A15010982-10.0-dn","2/102",0.000531918479501263,0.0190968171564547,0,0,79.572,599.894924456191,"ALDH3B1;ASGR2"
"93","CPC006 U937 6H-BRD-K15563106-177.6-dn","2/103",0.000542361025370162,0.0190968171564547,0,0,78.780198019802,592.393897420189,"ALDH3B1;ASGR2"
"94","CPC006 COV644 6H-nsc 23766-160.0-dn","2/103",0.000542361025370162,0.0190968171564547,0,0,78.780198019802,592.393897420189,"ALDH3B1;ASGR2"
"95","CPC006 NCIH596 6H-emetine dihydrochloride hydrate (74)-0.63-dn","2/103",0.000542361025370162,0.0190968171564547,0,0,78.780198019802,592.393897420189,"ITGA2B;ASGR2"
"96","CPC006 U937 6H-tyrphostin ag 1478-56.78-dn","2/106",0.000574286834965629,0.0200103069058336,0,0,76.4961538461538,570.843488941552,"ITGA2B;ASGR2"
"97","CPC006 U937 6H-le 135-20.0-dn","2/108",0.000596068675736952,0.0205551517560835,0,0,75.0452830188679,557.222833653302,"ITGA2B;ASGR2"
"98","CPC014 ASC 24H-hy-10044-10.0-dn","2/109",0.000607108833817942,0.0207222351951124,0,0,74.3401869158879,550.623081190567,"ALDH3B1;ASGR2"
"99","CPC008 MCF7 24H-BRD-U88878891-10.0-dn","2/110",0.000618248416001664,0.0208893025406623,0,0,73.6481481481482,544.158196104097,"ALDH3B1;ASGR2"
"100","CPC005 A549 6H-cercosporin-10.0-dn","2/111",0.000629487371300591,0.0210563525700048,0,0,72.9688073394495,537.824239156977,"ITGA2B;ASGR2"
"101","CPC002 VCAP 24H-parthenolide-10.0-dn","2/114",0.000663799968821819,0.0219842662941484,0,0,71.0035714285714,519.570743135646,"ALDH3B1;ASGR2"
"102","CPC006 COV644 6H-tg101348-11.1-dn","2/115",0.000675435909192625,0.0221503246691111,0,0,70.3716814159292,513.723990826479,"ALDH3B1;ITGA2B"
"103","CPC012 MCF7 24H-BRD-K82857306-10.0-dn","2/116",0.000687170968942631,0.0222960933975905,0,0,69.7508771929825,507.990577027378,"ALDH3B1;ASGR2"
"104","CPC009 PC3 6H-gatifloxacin-10.0-dn","1/2",0.000699877371224814,0.0222960933975905,0,0,3332,24205.6652668768,"ASGR2"
"105","CPC020 MCF7 24H-deprenalin-10.0-dn","1/2",0.000699877371224814,0.0222960933975905,0,0,3332,24205.6652668768,"ASGR2"
"106","CPC006 A549 24H-trichostatin a-10.0-dn","2/118",0.000710938243579317,0.0224347964601209,0,0,68.5413793103448,496.851317364158,"ITGA2B;ASGR2"
"107","CPC015 MCF7 24H-nocodazole-10.0-dn","2/120",0.000735101387253076,0.0227677235218661,0,0,67.3728813559322,486.129168687015,"ALDH3B1;ASGR2"
"108","CPC006 COV644 6H-b675700.cdx-0.04-dn","2/120",0.000735101387253076,0.0227677235218661,0,0,67.3728813559322,486.129168687015,"ALDH3B1;ASGR2"
"109","CPC012 MCF7 24H-BRD-K56653679-10.0-dn","2/124",0.000784613660254309,0.0240782815922079,0,0,65.1508196721311,465.849151186,"ALDH3B1;ASGR2"
"110","CPC006 SNGM 6H-chemistry 2804-10.0-dn","2/126",0.000809961979589226,0.024630207470236,0,0,64.0935483870968,456.251414379969,"ALDH3B1;ASGR2"
"111","CPC015 MCF7 24H-podofilox-10.0-dn","2/127",0.000822784007785416,0.0247947072616416,0,0,63.5776,451.58004771743,"ALDH3B1;ASGR2"
"112","CPD003 PC3 24H-azacytidine-5-10.0-dn","2/128",0.000835704547741178,0.02495921171602,0,0,63.0698412698413,446.990812926973,"ALDH3B1;ASGR2"
"113","CPC004 PC3 24H-trichostatin a-10.0-dn","2/138",0.000970316977914782,0.0287230999214597,0,0,58.4029411764706,405.19305064821,"ALDH3B1;ASGR2"
"114","CPC004 HA1E 24H-ag 957-10.0-dn","2/140",0.000998416556093053,0.0292956436853619,0,0,57.5507246376812,397.63752249402,"ALDH3B1;ASGR2"
"115","CPC006 HT29 24H-bo2 (inhibits rad51)-40.0-dn","2/142",0.00102690755767291,0.0298696154818773,0,0,56.7228571428571,390.321515392228,"ALDH3B1;ITGA2B"
"116","CPC006 SNGM 6H-chaetocin-0.08-dn","2/147",0.00109984489667705,0.0317153549946961,0,0,54.7531034482759,373.010232148318,"ALDH3B1;ASGR2"
"117","CPC008 MCF7 24H-kuc104488 kuc104488n-10.0-dn","2/148",0.00111472507674362,0.0318697041171574,0,0,54.3753424657534,369.705972287775,"ALDH3B1;ASGR2"
"118","CPC004 HEPG2 6H-amsacrine-10.0-dn","2/149",0.00112970271039651,0.0320241997142061,0,0,54.0027210884354,366.451706290879,"ALDH3B1;ASGR2"
"119","CPC006 A549 6H-auranofin-10.0-dn","2/150",0.00114477774720711,0.0321788366756956,0,0,53.6351351351351,363.246353843644,"ITGA2B;ASGR2"
"120","CPD002 MCF7 24H-lanatoside c-10.0-dn","2/151",0.00115995013717531,0.0323336100737617,0,0,53.2724832214765,360.088864942475,"ALDH3B1;ASGR2"
"121","CPC003 HCC515 24H-bufalin-10.0-dn","2/155",0.00122161222453237,0.0337710156286014,0,0,51.8692810457516,347.917549111024,"ALDH3B1;ASGR2"
"122","CPC017 SKB 24H-pdgf receptor tyrosine kinase inhibitor i-10.0-dn","2/156",0.00123727062735003,0.0339235266269332,0,0,51.5298701298701,344.984618727646,"ITGA2B;ASGR2"
"123","CPC006 SNGM 6H-curcumin-48.0-dn","2/158",0.00126887853971689,0.0345073066288861,0,0,50.8641025641026,339.24432771676,"ALDH3B1;ASGR2"
"124","CPC014 MCF7 24H-BRD-A20697603-10.0-dn","2/159",0.00128482794874414,0.0346592700689448,0,0,50.5375796178344,336.435260730795,"ALDH3B1;ASGR2"
"125","CPC006 A375 24H-mw-a1-12-10.0-dn","2/160",0.00130087425986009,0.034811395193856,0,0,50.2151898734177,333.665812831135,"ALDH3B1;ASGR2"
