"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP005 A549 24H-foretinib-0.37-dn","5/54",2.95883040475387e-11,7.37340536864664e-08,0,0,406.959183673469,9866.17274384209,"CEACAM6;CRISP3;HP;CEACAM8;ELANE"
"2","LJP006 LNCAP 3H-ZSTK-474-0.37-dn","5/77",1.83974799962207e-10,2.2923260075291e-07,0,0,276.638888888889,6201.19883691555,"CEACAM6;ARG1;CRISP3;CEACAM8;ELANE"
"3","LJP006 LNCAP 3H-MK-2206-0.37-dn","4/34",1.45050383741957e-09,1.20488518761652e-06,0,0,443.555555555556,9026.95651424579,"CEACAM6;ARG1;CEACAM8;ELANE"
"4","LJP009 A375 24H-SB-203580-1.11-dn","4/45",4.64791971634125e-09,2.8956539832806e-06,0,0,324.373983739837,6223.71370170662,"CEACAM6;HP;CEACAM8;OLFM4"
"5","LJP006 MDAMB231 3H-torin-1-10-dn","4/48",6.06560335485413e-09,3.0230967120593e-06,0,0,302.212121212121,5718.04427641293,"CEACAM6;HP;MMP8;OLFM4"
"6","LJP006 MDAMB231 3H-WZ-4-145-10-dn","4/63",1.8502049972434e-08,7.68451808855091e-06,0,0,225.209039548023,4009.93349736485,"ARG1;CRISP3;MMP8;OLFM4"
"7","LJP008 HEPG2 24H-PFI-1-3.33-dn","4/88",7.19984168369691e-08,2.5631436393961e-05,0,0,157.984126984127,2598.3051721471,"CEACAM6;ARG1;HP;OLFM4"
"8","LJP005 A549 24H-AZD-8330-3.33-dn","4/140",4.67430994341864e-07,0.000121412676180953,0,0,97.3235294117647,1418.58913743464,"ARG1;HP;CEACAM8;ELANE"
"9","LJP006 SKBR3 3H-sirolimus-10-dn","3/33",4.87209776007033e-07,0.000121412676180953,0,0,285.142857142857,4144.42911798458,"CEACAM6;HP;CEACAM8"
"10","LJP005 BT20 3H-GSK-690693-0.37-dn","3/33",4.87209776007033e-07,0.000121412676180953,0,0,285.142857142857,4144.42911798458,"CEACAM6;CRISP3;CEACAM8"
"11","LJP005 A549 24H-AZD-8330-1.11-dn","4/148",5.84034420006531e-07,0.00013231034315057,0,0,91.8796296296296,1318.77643165954,"CEACAM6;CRISP3;HP;ELANE"
"12","LJP006 MDAMB231 3H-BI-2536-1.11-dn","3/47",1.44267015760341e-06,0.000276548771749823,0,0,194.279220779221,2612.86413216628,"CRISP3;OLFM4;ELANE"
"13","LJP006 SKBR3 3H-GSK-2126458-0.12-dn","3/47",1.44267015760341e-06,0.000276548771749823,0,0,194.279220779221,2612.86413216628,"HP;OLFM4;ELANE"
"14","LJP006 HME1 3H-gefitinib-10-dn","3/52",1.96369165116619e-06,0.000349537113907582,0,0,174.411078717201,2291.88093444631,"CEACAM6;CRISP3;OLFM4"
"15","LJP006 PC3 24H-Y-39983-1.11-dn","3/56",2.4604741050432e-06,0.000401269855990247,0,0,161.215633423181,2082.12513606208,"CEACAM6;ARG1;CRISP3"
"16","LJP006 SKBR3 3H-PHA-793887-1.11-dn","3/57",2.59648614443283e-06,0.000401269855990247,0,0,158.222222222222,2034.95161668131,"ORM1;ARG1;CRISP3"
"17","LJP005 A549 24H-radicicol-1.11-dn","3/58",2.73739468372159e-06,0.000401269855990247,0,0,155.337662337662,1989.64305934628,"CEACAM6;CRISP3;ELANE"
"18","LJP005 HT29 24H-mitoxantrone-0.37-dn","3/60",3.03424039167711e-06,0.000420073725336631,0,0,149.872180451128,1904.20839953948,"CEACAM6;CRISP3;OLFM4"
"19","LJP006 HT29 24H-PHA-793887-3.33-dn","3/66",4.05109442774249e-06,0.000531333016522857,0,0,135.557823129252,1683.15689436208,"ORM1;HP;ELANE"
"20","LJP009 HEPG2 24H-SB-203580-3.33-dn","3/77",6.457236876782e-06,0.000804571714847037,0,0,115.343629343629,1378.3920187266,"ORM1;ARG1;HP"
"21","LJP006 BT20 24H-BI-2536-0.37-dn","3/81",7.52362374078726e-06,0.000892803350573421,0,0,109.406593406593,1290.72019999571,"CEACAM6;CRISP3;OLFM4"
"22","LJP006 MCF10A 3H-selumetinib-0.12-dn","3/84",8.39564409511335e-06,0.000942682020534248,0,0,105.338624338624,1231.17651511976,"CEACAM6;CRISP3;CEACAM8"
"23","LJP005 MCF10A 3H-PD-0325901-0.12-dn","3/85",8.70051624088592e-06,0.000942682020534248,0,0,104.048780487805,1212.38972888462,"CEACAM6;CRISP3;OLFM4"
"24","LJP006 HEPG2 24H-AZD-5438-3.33-dn","3/88",9.65888177095937e-06,0.00100291389055128,0,0,100.361344537815,1158.93594150588,"CEACAM6;ARG1;ELANE"
