"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP007 A375 24H-KIN001-266-10-dn","7/75",2.40846991071551e-13,3.74517071116262e-10,0,0,186.360962566845,5414.64593545395,"LCK;GNLY;GZMA;IL2RB;PRF1;GZMB;CCR7"
"2","LJP008 HA1E 24H-(-)-JQ1-10-dn","5/58",1.43095016595872e-09,1.1125637540329e-06,0,0,144.622641509434,2945.22956025861,"CD2;GZMA;PRF1;GZMB;RASGRP1"
"3","LJP006 HME1 3H-KIN001-043-3.33-dn","5/83",8.94522586445215e-09,4.63660873974103e-06,0,0,98.1459566074951,1818.85518439554,"GNLY;GZMA;PRF1;GZMB;NKG7"
"4","LJP006 MCF7 3H-KIN001-043-1.11-dn","4/45",6.6846403034017e-08,2.59865391794741e-05,0,0,138.961672473868,2295.76749543705,"GNLY;GZMA;PRF1;NKG7"
"5","LJP009 HT29 24H-dabrafenib-10-dn","4/86",9.3110583741319e-07,0.000289573915435502,0,0,69.3379790940767,962.889088520913,"GNLY;GZMA;PRF1;GZMB"
"6","LJP006 MDAMB231 3H-mitoxantrone-10-dn","4/114",2.88024845360375e-06,0.000746464390892304,0,0,51.6155844155844,658.49273461464,"GNLY;GZMA;GZMB;NKG7"
"7","LJP009 HCC515 24H-AZD7762-10-dn","3/39",5.48133054862063e-06,0.00109510166407781,0,0,110.811111111111,1342.3838273757,"GNLY;PRF1;GZMB"
"8","LJP006 MCF7 3H-XMD-1150-0.12-dn","3/40",5.92243395959177e-06,0.00109510166407781,0,0,107.810810810811,1297.69318414581,"PRKCH;GNLY;RASGRP1"
"9","LJP005 BT20 24H-YM-201636-10-dn","4/139",6.33820898823168e-06,0.00109510166407781,0,0,42.0042328042328,502.745063653752,"GNLY;GZMA;PRF1;GZMB"
"10","LJP006 MDAMB231 24H-saracatinib-3.33-dn","3/44",7.92111283392186e-06,0.00123173304567485,0,0,97.2731707317073,1142.56860634727,"LCK;GZMA;GZMB"
