"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP006 HCC515 24H-WZ-4-145-0.37-dn","2/40",0.000108373952496176,0.0182412206801918,0,0,175.035087719298,1598.05683614831,"NKG7;CST7"
"2","LJP006 HME1 3H-XMD11-85H-10-dn","2/42",0.000119580397239479,0.0182412206801918,0,0,166.266666666667,1501.64099677384,"NKG7;CST7"
"3","LJP006 MCF7 3H-KIN001-043-1.11-dn","2/45",0.000137414253623516,0.0182412206801918,0,0,154.643410852713,1375.16814631911,"NKG7;CST7"
"4","LJP005 MCF10A 3H-SU-11274-10-dn","2/46",0.000143631658899148,0.0182412206801918,0,0,151.121212121212,1337.15954360337,"NKG7;CST7"
"5","LJP009 HA1E 24H-GSK-2334470-10-dn","2/57",0.000220997832112376,0.0196020771135695,0,0,120.830303030303,1017.07187749008,"NKG7;CST7"
"6","LJP005 MDAMB231 3H-XMD16-144-3.33-dn","2/60",0.000244944636405723,0.0196020771135695,0,0,114.563218390805,952.533398651173,"NKG7;CST7"
"7","LJP005 MCF7 3H-SAR-245408-3.33-dn","2/63",0.000270107361801155,0.0196020771135695,0,0,108.912568306011,894.900924328723,"NKG7;CST7"
"8","LJP006 HME1 3H-KIN001-043-3.33-dn","2/83",0.000468768979922899,0.0297668302251041,0,0,81.9382716049383,628.089667391955,"NKG7;CST7"
"9","LJP006 HME1 3H-canertinib-3.33-dn","2/89",0.000538788394134411,0.0304116115800312,0,0,76.2643678160919,573.979943487739,"NKG7;CST7"
"10","LJP006 HME1 3H-AZD-5438-3.33-dn","2/153",0.00157948461626937,0.0582946162951341,0,0,43.7991169977925,282.5330665256,"NKG7;CST7"
"11","CPC015 MCF7 6H-dexchlorpheniramine maleate-10.0-dn","1/4",0.00159912845075281,0.0582946162951341,0,0,951.857142857143,6128.33852699501,"FLT1"
"12","LJP008 A549 24H-resveratrol-10-dn","1/8",0.00319603159192642,0.0582946162951341,0,0,407.857142857143,2343.48407439559,"CST7"
"13","CPC014 VCAP 6H-BRD-A06929388-10.0-dn","1/11",0.00439224439616303,0.0582946162951341,0,0,285.457142857143,1549.43708775113,"FLT1"
"14","CPC019 HEPG2 6H-BRD-K20000640-10.0-dn","1/12",0.00479070309341298,0.0582946162951341,0,0,259.493506493507,1385.97508325908,"FLT1"
"15","CPC014 VCAP 24H-tretinoin-10.0-dn","1/14",0.0055872022837974,0.0582946162951341,0,0,219.549450549451,1138.86372803752,"FLT1"
"16","LJP006 SKBR3 3H-PD-173074-10-dn","1/15",0.00598524283644591,0.0582946162951341,0,0,203.857142857143,1043.43429845216,"NKG7"
"17","LJP006 BT20 3H-OSI-027-3.33-dn","1/16",0.00638314407085165,0.0582946162951341,0,0,190.257142857143,961.577579668734,"NKG7"
"18","CPC019 HEPG2 6H-BRD-K64754843-10.0-dn","1/16",0.00638314407085165,0.0582946162951341,0,0,190.257142857143,961.577579668734,"FLT1"
"19","CPC016 MCF7 24H-n-benzylnaltrindole hydrochloride-10.0-dn","1/16",0.00638314407085165,0.0582946162951341,0,0,190.257142857143,961.577579668734,"FLT1"
"20","CPC004 HA1E 24H-suloctidil-10.0-dn","1/16",0.00638314407085165,0.0582946162951341,0,0,190.257142857143,961.577579668734,"FLT1"
"21","CPC013 MCF7 24H-BRD-A90643929-10.0-dn","1/17",0.00678090602009761,0.0582946162951341,0,0,178.357142857143,890.652175215938,"FLT1"
"22","CPC007 VCAP 6H-mls-0390850.0001-10.0-dn","1/17",0.00678090602009761,0.0582946162951341,0,0,178.357142857143,890.652175215938,"FLT1"
"23","CPC009 A375 6H-BRD-K08463963-10.0-dn","1/17",0.00678090602009761,0.0582946162951341,0,0,178.357142857143,890.652175215938,"FLT1"
"24","CPC010 VCAP 24H-BRD-K21009077-10.0-dn","1/17",0.00678090602009761,0.0582946162951341,0,0,178.357142857143,890.652175215938,"FLT1"
"25","LJP007 A549 24H-AZ-628-10-dn","1/18",0.0071785287204102,0.0582946162951341,0,0,167.857142857143,828.65378226444,"CST7"
"26","CPC012 MCF7 24H-BRD-A17718497-10.0-dn","1/18",0.0071785287204102,0.0582946162951341,0,0,167.857142857143,828.65378226444,"FLT1"
"27","CPD001 MCF7 6H-chlorhexidine-10.0-dn","1/19",0.00757601220630419,0.0582946162951341,0,0,158.52380952381,774.03503382755,"FLT1"
"28","CPC004 VCAP 24H-nocodazole-10.0-dn","1/19",0.00757601220630419,0.0582946162951341,0,0,158.52380952381,774.03503382755,"FLT1"
"29","LJP006 SKBR3 3H-MK-2206-0.12-dn","1/19",0.00757601220630419,0.0582946162951341,0,0,158.52380952381,774.03503382755,"CST7"
"30","LJP006 MCF7 24H-nintedanib-0.37-dn","1/21",0.00837056168160556,0.0582946162951341,0,0,142.657142857143,682.334006028863,"CST7"
"31","LJP006 BT20 3H-WYE-125132-3.33-dn","1/22",0.0087676277457428,0.0582946162951341,0,0,135.857142857143,643.513034914984,"CST7"
"32","CPC012 A375 6H-km00799-10.0-dn","1/22",0.0087676277457428,0.0582946162951341,0,0,135.857142857143,643.513034914984,"FLT1"
