"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1","LJP007 A375 24H-KIN001-266-10-dn","7/75",5.83205941578259e-13,2.81688469782299e-09,0,0,157.674208144796,4441.71965871097,"LCK;GNLY;CCL5;TRAC;PRF1;GZMB;CCR7"
"2","LJP009 HCC515 24H-AZD7762-10-dn","4/39",5.8460574817972e-08,0.000141182288185402,0,0,142.464285714286,2372.73031903107,"GNLY;CCL5;PRF1;GZMB"
"3","LJP006 MCF7 3H-KIN001-043-1.11-dn","4/45",1.05494075735231e-07,0.000169845461933721,0,0,121.579268292683,1953.12365562245,"GNLY;CCL5;PRF1;NKG7"
"4","LJP008 HA1E 24H-(-)-JQ1-10-dn","4/58",2.97911726355855e-07,0.000359728409574695,0,0,92.25,1386.19172969734,"CCL5;PRF1;GZMB;RASGRP1"
"5","LJP005 MCF7 3H-SAR-245408-3.33-dn","4/63",4.16924855446774e-07,0.000402749410361584,0,0,84.4110169491525,1240.02821294972,"GNLY;CCL5;PRF1;NKG7"
"6","LJP006 HME1 3H-KIN001-043-3.33-dn","4/83",1.26984399990894e-06,0.0010222244199267,0,0,62.9778481012658,855.026091650769,"GNLY;PRF1;GZMB;NKG7"
"7","LJP007 HT29 24H-AZ-628-10-dn","4/102",2.90104185227845e-06,0.00200171887807213,0,0,50.719387755102,646.694542162745,"KLRK1;GNLY;PRF1;GZMB"
"8","LJP007 A375 24H-doramapimod-10-dn","3/38",7.05414102539876e-06,0.0042589376440845,0,0,100.563025210084,1192.86811974675,"CCL5;GZMB;RUNX3"
"9","LJP005 BT20 24H-YM-201636-10-dn","4/139",9.92772620403528e-06,0.00532787972949893,0,0,36.75,423.366581506104,"GNLY;CCL5;PRF1;GZMB"
"10","CPC005 A549 6H-homatropine hydrobromide (r,s)-10.0-dn","3/45",1.1812822139821e-05,0.00570559309353355,0,0,83.7731092436975,950.516923272067,"LCK;CCL5;IL16"
"11","LJP006 HA1E 24H-nintedanib-3.33-dn","3/48",1.43709993291914e-05,0.0063101751599995,0,0,78.1764705882353,871.690968472005,"TRAF3IP3;CCR7;CYTH1"
"12","CPC013 HEPG2 6H-BRD-K05452595-10.0-dn","3/51",1.72701560547361e-05,0.00691748311840256,0,0,73.2794117647059,803.620913641984,"CCL5;IL16;LCP2"
"13","LJP006 MCF10A 3H-AZD-5438-10-dn","4/165",1.95201874304119e-05,0.00691748311840256,0,0,30.7748447204969,333.724304956936,"GNLY;CCL5;GZMB;NKG7"
"14","LJP005 SKBR3 3H-PD-0325901-10-dn","3/55",2.17012882887197e-05,0.00691748311840256,0,0,67.6289592760181,726.209160467279,"LCK;CCR7;RUNX3"
"15","CPC010 HCC515 6H-BRD-A37735495-10.0-dn","3/55",2.17012882887197e-05,0.00691748311840256,0,0,67.6289592760181,726.209160467279,"CCL5;IL16;CYTH1"
"16","LJP005 HS578T 3H-NVP-BEZ235-0.37-dn","3/56",2.29150579491596e-05,0.00691748311840256,0,0,66.3496115427303,708.860427076331,"LCK;CCL5;GZMB"
"17","LJP009 A375 24H-KIN001-265-10-dn","4/184",2.99348799066111e-05,0.00850502764405481,0,0,27.5,286.453370648506,"CCL5;TRAC;PRF1;GZMB"
"18","LJP006 HME1 3H-CGP-60474-0.12-dn","4/192",3.53572683594564e-05,0.00948753367645415,0,0,26.3191489361702,269.77144965617,"GNLY;CCL5;GZMB;NKG7"
"19","LJP006 HME1 3H-fostamatinib-3.33-dn","3/71",4.67983774597195e-05,0.0111250347770244,0,0,51.6747404844291,515.179697875144,"CCL5;PRF1;NKG7"
"20","LJP007 HA1E 24H-BMS509744-10-dn","3/72",4.88019790050453e-05,0.0111250347770244,0,0,50.923273657289,505.553005161818,"ITK;TRAF3IP3;CCL5"
"21","LJP006 HS578T 24H-KIN001-043-0.37-dn","3/73",5.0861068971299e-05,0.0111250347770244,0,0,50.1932773109244,496.231458290529,"LCK;CCL5;CCR7"
"22","LJP006 HA1E 24H-XMD11-85H-10-dn","3/74",5.29763560810687e-05,0.0111250347770244,0,0,49.4838442419221,487.201346174039,"CCR7;RASGRP1;CYTH1"
"23","LJP007 HA1E 24H-amuvatinib-3.33-dn","3/74",5.29763560810687e-05,0.0111250347770244,0,0,49.4838442419221,487.201346174039,"LCK;CCR7;CYTH1"
"24","LJP007 HT29 24H-AZ-628-0.04-dn","3/76",5.73783468140565e-05,0.0115473922963289,0,0,48.1232876712329,469.964498942672,"LCK;GNLY;PRF1"
"25","CPC020 HCC515 6H-vorinostat-10.0-dn","3/79",6.44204175691541e-05,0.0124460246743606,0,0,46.2167182662539,445.995025468797,"CCL5;IL16;CYTH1"
"26","LJP009 HT29 24H-dabrafenib-10-dn","3/86",8.29985046869347e-05,0.0154185683706882,0,0,42.3040396881644,397.517860657308,"GNLY;PRF1;GZMB"
"27","LJP007 HT29 24H-AZ-628-0.12-dn","3/90",9.50345707905454e-05,0.0170006287747531,0,0,40.3509127789047,373.700691112137,"GNLY;PRF1;GZMB"
"28","LJP006 HS578T 24H-CHIR-99021-3.33-dn","3/94",0.000108157805915216,0.0186572215203747,0,0,38.5694893341952,352.213461397085,"LCK;GNLY;CCL5"
