"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"ampicillin-2030","3/100",1.943756475353e-05,0.00990343924192355,0,0,76.9020618556701,834.256871154208,"SYNJ2;TCF3;GALNT10"
"ethaverine-5337","3/100",1.943756475353e-05,0.00990343924192355,0,0,76.9020618556701,834.256871154208,"POFUT2;CHPF2;PDLIM7"
"naringenin-1342","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;PDLIM7"
"sodium phenylbutyrate-502","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;TCF3"
"rosiglitazone-1071","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"CHPF2;TCF3"
"benzonatate-6334","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"resveratrol-5084","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"POFUT2;FHL3"
"trimetazidine-2876","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"propranolol-5358","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"calcium folinate-3442","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"harpagoside-7355","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"N-acetylmuramic acid-1326","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;TCF3"
"trichostatin A-3791","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;FHL3"
"alpha-estradiol-1048","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;SYNJ2"
"fenoterol-2378","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"mesalazine-6162","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"POFUT2;SYNJ2"
"cefixime-1310","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"PHA-00745360-3910","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"cefalexin-1273","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"diphenylpyraline-4299","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"flavoxate-6326","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;SYNJ2"
"ivermectin-5853","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"monastrol-610","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;GALNT10"
"fulvestrant-1179","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;SYNJ2"
"pyridoxine-2751","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"raloxifene-388","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;TCF3"
"clemastine-2412","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;GALNT10"
"terconazole-2484","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"pheniramine-4130","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"sulfadiazine-1852","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"E2F3;PDLIM7"
"scoulerine-1742","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;TCF3"
"Prestwick-685-4705","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"wortmannin-1184","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;GALNT10"
"colforsin-7059","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;PDLIM7"
"imidurea-5062","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;FHL3"
"hesperidin-1294","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"oxaprozin-3794","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;FHL3"
"fosfosal-2997","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;PDLIM7"
"novobiocin-632","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"CHPF2;TCF3"
"oxedrine-3578","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"0175029-0000-4713","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"piperacillin-3845","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"hydroxyachillin-2157","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"POFUT2;APAF1"
"drofenine-7129","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"STOCK1N-28457-6906","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"scopolamine N-oxide-6335","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"oxolamine-6624","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"GW-8510-7062","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"pentetrazol-1408","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"dexamethasone-1396","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"chenodeoxycholic acid-7433","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"benzocaine-2167","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"PDLIM7;GALNT10"
"orlistat-6905","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"etamivan-7021","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"ranitidine-6324","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;PDLIM7"
"orciprenaline-4248","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;SMOX"
"Prestwick-983-3141","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;GALNT10"
"genistein-1073","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;PDLIM7"
"S-propranolol-2961","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;PDLIM7"
"propidium iodide-6277","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"phenanthridinone-1115","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"chlorcyclizine-3810","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"methanthelinium bromide-5780","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;TCF3"
"metformin-1","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"POFUT2;TCF3"
"CP-320650-01-4557","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;SMOX"
"mepenzolate bromide-6024","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;PDLIM7"
"sulfamethoxazole-2335","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;GALNT10"
"kaempferol-3579","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"tropine-5790","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;PDLIM7"
"alsterpaullone-7056","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
"dilazep-2333","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;TCF3"
"fluphenazine-494","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"FHL3;TCF3"
"Prestwick-674-3614","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"APAF1;PDLIM7"
"clozapine-416","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"POFUT2;PDLIM7"
"ritodrine-4619","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SMOX;TCF3"
"oxantel-5338","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"POFUT2;PDLIM7"
"monastrol-627","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"TCF3;GALNT10"
"estradiol-1182","2/100",0.0013218400851343,0.0158465299617865,0,0,45.1043083900227,298.984305122014,"SYNJ2;PDLIM7"
