"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"bambuterol-3199","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;ARG1"
"methazolamide-2733","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;PADI4"
"levothyroxine sodium-1312","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CDA;TCN1"
"carteolol-4176","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;PADI4"
"conessine-4191","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;CEACAM6"
"nafcillin-3323","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;RETN"
"aminohippuric acid-3076","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM6;PADI4"
"moxisylyte-1846","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"ARG1;TCN1"
"Prestwick-860-5679","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"ARG1;HP"
"levobunolol-3354","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"TCN1;RETN"
"xylometazoline-2270","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;HP"
"citiolone-6031","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"TCN1;HP"
"biperiden-5279","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM6;TCN1"
"alpha-estradiol-2670","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;TLR5"
"dacarbazine-1762","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"HP;PADI4"
"pyrithyldione-2740","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;PADI4"
"pramocaine-2198","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM6;TCN1"
"cinchocaine-4068","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"PADI4;PGLYRP1"
"nitrofural-3320","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"HP;PADI4"
"benzethonium chloride-7207","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM6;HP"
"imipramine-5440","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM6;RETN"
"prochlorperazine-6664","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;RETN"
"hydralazine-2311","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"ARG1;RETN"
"thalidomide-2095","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"RETN;PGLYRP1"
"pridinol-2715","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM6;PADI4"
"dexamethasone-5797","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;PGLYRP1"
"pyridoxine-1759","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"ARG1;HP"
"clotrimazole-1549","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"PADI4;TLR5"
"myricetin-4090","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;PADI4"
"SB-202190-6882","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM6;RETN"
"bendroflumethiazide-3840","2/100",0.00283741499181759,0.0673657236767016,0,0,28.9883381924198,170.012598917729,"CEACAM1;ARG1"
