"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Chicago Sky Blue 6B-1330","3/100",0.000151087907181529,0.0206688257024331,0,0,34.1615120274914,300.540982690973,"BST1;RETN;UPP1"
"natamycin-6126","3/100",0.000151087907181529,0.0206688257024331,0,0,34.1615120274914,300.540982690973,"ANXA3;ARG1;HP"
"0225151-0000-6389","3/100",0.000151087907181529,0.0206688257024331,0,0,34.1615120274914,300.540982690973,"VNN1;TLR5;DSC1"
"betulin-2952","3/100",0.000151087907181529,0.0206688257024331,0,0,34.1615120274914,300.540982690973,"HP;UPP1;MCTP2"
"pentoxyverine-1268","3/100",0.000151087907181529,0.0206688257024331,0,0,34.1615120274914,300.540982690973,"ANXA3;ARG1;HP"
"3-acetylcoumarin-3044","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"ARG1;UPP1"
"caffeic acid-3053","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"ARG1;UPP1"
"dexpropranolol-6130","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"BST1;ANXA3"
"carbinoxamine-2725","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"RETN;UPP1"
"oleandomycin-2018","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"ARG1;HP"
"sulfabenzamide-2159","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"ARG1;RETN"
"LY-294002-6186","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"ANXA3;HP"
"isoxicam-1862","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"HP;RETN"
"benzamil-2200","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"VNN1;RETN"
"hydroxyachillin-2157","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"ARG1;HP"
"oxprenolol-6145","2/100",0.00488538725831669,0.0451568227660624,0,0,21.3544575725027,113.63788950908,"ARG1;HP"
