"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"buflomedil-4258","3/100",0.000151087907181529,0.0469379764977282,0,0,34.1615120274914,300.540982690973,"ORM1;BMX;FCAR"
"CP-690334-01-3823","3/100",0.000151087907181529,0.0469379764977282,0,0,34.1615120274914,300.540982690973,"CEACAM3;CEACAM1;HIST1H3H"
"convolamine-5876","3/100",0.000151087907181529,0.0469379764977282,0,0,34.1615120274914,300.540982690973,"CEACAM3;CEACAM1;CCNJL"
"estradiol-2701","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"HIST1H3H;FCAR"
"PNU-0230031-4291","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;CYP4F2"
"ethotoin-6052","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM1;CYP4F2"
"puromycin-2448","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"ST20;FCAR"
"mephenytoin-6158","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;CYP4F2"
"coralyne-2652","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"ORM1;CA4"
"adrenosterone-6486","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;CA4"
"carteolol-4176","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;CEACAM1"
"mifepristone-3185","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;FCAR"
"Prestwick-665-6041","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;FCAR"
"tolmetin-3347","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"KLF1;CCNJL"
"halofantrine-6509","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CA4;FCAR"
"lobeline-5784","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;FCAR"
"indapamide-3970","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;HP"
"cefalonium-2921","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM1;FCAR"
"finasteride-3744","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"ORM1;CEACAM1"
"harpagoside-7355","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CA4;ST20"
"xylometazoline-2270","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM1;HP"
"lumicolchicine-4195","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;PGLYRP1"
"CP-319743-7532","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM1;CA4"
"dobutamine-3206","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CA4;HP"
"nicotinic acid-3381","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM1;FCAR"
"digoxigenin-5640","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CA4;PGLYRP1"
"dicloxacillin-6666","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;CEACAM1"
"rottlerin-914","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CA4;ST20"
"ticarcillin-6146","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;FCAR"
"lymecycline-3514","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"HP;CCNJL"
"CP-645525-01-7522","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"ST20;FCAR"
"lomefloxacin-3723","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;CEACAM1"
"mefenamic acid-5109","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;FCAR"
"sanguinarine-4168","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"HP;KLF1"
"santonin-4353","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM1;CCNJL"
"troglitazone-4456","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM1;FCAR"
"rescinnamine-2130","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"HIST1H3H;FCAR"
"pirenperone-5274","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;CCNJL"
"furazolidone-4098","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM3;FCAR"
"5151277-903","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"ST20;CCNJL"
"dexamethasone-5797","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CEACAM1;PGLYRP1"
"paracetamol-3025","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CYP4F2;FCAR"
"lorglumide-5619","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CA4;CCNJL"
"mimosine-2638","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CA4;FCAR"
"letrozole-4240","2/100",0.00488538725831669,0.0576352015791285,0,0,21.3544575725027,113.63788950908,"CYP4F2;FCAR"
