"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"(-)-isoprenaline-4495","3/100",0.000492443679830411,0.125541702600197,0,0,21.9499263622975,167.173502753114,"HLX;AATK;TSPAN2"
"vorinostat-2680","3/100",0.000492443679830411,0.125541702600197,0,0,21.9499263622975,167.173502753114,"HLX;CLEC5A;CACNA2D3"
"cyproterone-6124","3/100",0.000492443679830411,0.125541702600197,0,0,21.9499263622975,167.173502753114,"LIN7A;TSPAN2;CLEC4E"
"ribavirin-6521","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"ALDH3B1;AATK"
"monastrol-311","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"LIN7A;SIGLEC5"
"netilmicin-7302","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"HLX;CCNJL"
"PHA-00767505E-6591","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;CCNJL"
"LY-294002-6186","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"CACNA2D3;LIN7A"
"fasudil-343","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;CLEC4E"
"naproxen-6096","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"NECAB2;CEACAM4"
"4-hydroxyphenazone-4095","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;TSPAN2"
"glipizide-6645","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"HLX;AATK"
"vorinostat-6179","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"CLEC5A;CACNA2D3"
"tretinoin-6170","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"CLEC5A;CLEC4E"
"carisoprodol-6610","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"HLX;AATK"
"troglitazone-5592","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"CEACAM4;LIN7A"
"dantrolene-3978","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"CEACAM4;CLEC4E"
"estradiol-5955","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;LIN7A"
"protriptyline-6498","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;TSPAN2"
"clozapine-4453","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"ALDH3B1;AATK"
"pirinixic acid-464","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"VNN3;CCNJL"
"tinidazole-4548","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;CCNJL"
"equilin-5620","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"LIN7A;CLEC4E"
"16,16-dimethylprostaglandin E2-6597","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"CEACAM4;LIN7A"
"ramipril-6150","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"TSPAN2;CLEC4E"
"enalapril-7265","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"HLX;CCNJL"
"carbenoxolone-4093","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;TSPAN2"
"trimethadione-2486","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"NECAB2;AATK"
"ethionamide-2495","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"NECAB2;AATK"
"SC-58125-542","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;LIN7A"
"articaine-6517","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"ALDH3B1;TSPAN2"
"propranolol-3059","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"TSPAN2;CLEC4E"
"florfenicol-3083","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"LIN7A;CLEC4E"
"LM-1685-253","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;FOLR3"
"etofenamate-3989","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"AATK;CCNJL"
"NU-1025-313","2/100",0.0104724512850622,0.125541702600197,0,0,13.9838142153413,63.7523090878691,"LIN7A;SIGLEC5"
