"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"arcaine-6629","4/100",1.89985082322592e-05,0.0147998379129299,0,0,29.5714285714286,321.47543855231,"GNAZ;AATK;NT5M;OSBP2"
"nefopam-3730","3/100",0.000541421069107827,0.125707141061061,0,0,21.1919658727337,159.391414042061,"AATK;MLC1;NT5M"
"cefalotin-4482","3/100",0.000541421069107827,0.125707141061061,0,0,21.1919658727337,159.391414042061,"GNAZ;AATK;MLC1"
"ribavirin-6521","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;AATK"
"PHA-00767505E-6591","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"hydralazine-3724","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;MLC1"
"amiloride-3990","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;OSBP2"
"novobiocin-342","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;CLEC1B"
"valinomycin-5906","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"CABP5;OSBP2"
"4-hydroxyphenazone-4095","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"foliosidine-3739","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"letrozole-2916","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"MLC1;NT5M"
"carisoprodol-6610","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"sotalol-4079","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"N-acetyl-L-aspartic acid-4007","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;OSBP2"
"BCB000039-7531","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;CD160"
"estradiol-5955","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"valproic acid-4433","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;MLC1"
"maprotiline-6676","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"clozapine-2689","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"CD160;MLC1"
"0173570-0000-7391","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;NT5M"
"urapidil-6696","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;OSBP2"
"tolazamide-4003","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"6-benzylaminopurine-3726","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"MLC1;NT5M"
"pirenzepine-1388","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;MLC1"
"3-hydroxy-DL-kynurenine-4681","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;OSBP2"
"prilocaine-3727","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;MLC1"
"metoclopramide-3728","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"MLC1;NT5M"
"cyclizine-5100","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"desipramine-1596","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;MLC1"
"etilefrine-4590","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;NT5M"
"etofenamate-3989","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;OSBP2"
"acetylsalicylic acid-4428","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;MLC1"
"Prestwick-1100-4534","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"sulmazole-4009","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;NT5M"
"bufexamac-5090","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;NT5M"
"zaprinast-6749","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"guaifenesin-4549","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"estradiol-5960","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;AATK"
"estropipate-4472","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;MLC1"
"monorden-5952","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;OSBP2"
"erythromycin-6729","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"benzylpenicillin-4501","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"MLC1;NT5M"
"Chicago Sky Blue 6B-6626","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;AATK"
"isosorbide-3720","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;MLC1"
"isoniazid-2083","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;NT5M"
"L-methionine sulfoximine-4070","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"alpha-estradiol-4434","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"methyldopa-4677","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"iopromide-4504","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"MLC1;NT5M"
"Prestwick-664-3715","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;MLC1"
"hycanthone-1614","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"GNAZ;CACNA2D3"
"methoxamine-2488","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;NT5M"
"rolitetracycline-6731","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"NT5M;OSBP2"
"amitriptyline-1865","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"MLC1;NT5M"
"ethoxyquin-4321","2/100",0.0111345221222249,0.125707141061061,0,0,13.5170068027211,60.795507674817,"AATK;OSBP2"
