"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"lithocholic acid-2571","3/100",0.000174309995477304,0.052351101975017,0,0,32.3619099294628,280.081821254999,"VNN1;ARG1;CD24"
"streptozocin-6098","3/100",0.000174309995477304,0.052351101975017,0,0,32.3619099294628,280.081821254999,"BST1;HP;CAMK1"
"cefoperazone-1627","3/100",0.000174309995477304,0.052351101975017,0,0,32.3619099294628,280.081821254999,"BST1;ARG1;BPI"
"thalidomide-5990","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"VNN1;CEACAM6"
"amikacin-1618","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"BST1;TCN1"
"guaifenesin-3897","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CDA;MS4A3"
"fluspirilene-3086","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CEACAM6;BPI"
"mebhydrolin-4795","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CAMK1;PGLYRP1"
"gallamine triethiodide-1375","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"BST1;CACNA2D3"
"(-)-isoprenaline-4495","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CEACAM6;CD24"
"chlorpropamide-1594","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"TCN1;BPI"
"aminohippuric acid-3076","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CEACAM6;PADI4"
"moxisylyte-1846","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"ARG1;TCN1"
"troglitazone-5592","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"TCN1;ARRB1"
"nilutamide-3104","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CEACAM6;ARRB1"
"piperidolate-3551","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"VNN1;ARG1"
"pramocaine-2198","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CEACAM6;TCN1"
"valproic acid-4438","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"PRR5L;ARRB1"
"pregnenolone-4218","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"BST1;CEACAM6"
"piperacetazine-3574","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"MGAM;CAMK1"
"salbutamol-7376","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"TCN1;CD24"
"hydralazine-2311","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"ARG1;RETN"
"dimethadione-4607","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"PRR5L;PADI4"
"thalidomide-2095","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"RETN;PGLYRP1"
"practolol-1587","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"ARG1;BPI"
"SB-202190-6882","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CEACAM6;RETN"
"methylergometrine-1607","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"BST1;CACNA2D3"
"moxonidine-7343","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"ARRB1;CAMK1"
"dapsone-5078","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"MGAM;RETN"
"fenoprofen-4736","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"MGAM;PADI4"
"levothyroxine sodium-1312","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CDA;TCN1"
"zimeldine-5670","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CDA;CAMK1"
"proadifen-7165","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CEACAM6;CAMK1"
"dobutamine-1589","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"CACNA2D3;BPI"
"alpha-ergocryptine-2572","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"ARG1;BPI"
"droperidol-5690","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"TCN1;PRR5L"
"aciclovir-1960","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"TCN1;CD24"
"ticlopidine-1975","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"MGAM;BPI"
"Prestwick-860-5679","2/100",0.00535649695773258,0.0731242993775312,0,0,20.2857142857143,106.083028567318,"ARG1;HP"
