"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"mometasone-1746","3/100",9.37129144180769e-05,0.0101584799229195,0,0,41,380.286256587576,"ACSL1;SLC2A3;TLR2"
"scriptaid-6896","3/100",9.37129144180769e-05,0.0101584799229195,0,0,41,380.286256587576,"RAB11FIP1;ACSL1;PELI1"
"adenosine phosphate-1622","3/100",9.37129144180769e-05,0.0101584799229195,0,0,41,380.286256587576,"NINJ1;PELI1;SLC2A3"
"tretinoin-1548","3/100",9.37129144180769e-05,0.0101584799229195,0,0,41,380.286256587576,"ACSL1;NINJ1;SLC2A3"
"clonidine-1555","3/100",9.37129144180769e-05,0.0101584799229195,0,0,41,380.286256587576,"RAB11FIP1;NINJ1;SLC2A3"
"tetrandrine-7178","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"ACSL1;TLR2"
"paclitaxel-2043","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"SMCHD1;SLC2A3"
"mebendazole-4694","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"C5AR1;TLR2"
"trichostatin A-5802","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"PNU-0251126-3689","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"C5AR1;TNFRSF1B"
"trichostatin A-7285","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"dexamethasone-1396","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"ACSL1;TLR2"
"trichostatin A-6439","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"valproic acid-410","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"PELI1;SLC2A3"
"repaglinide-7216","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"C5AR1;SLC2A3"
"valproic acid-5569","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"C5AR1;SLC2A3"
"trichostatin A-7077","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"trichostatin A-5950","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"thioridazine-5590","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"SLC2A3;TLR2"
"altretamine-4627","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"UBE2B;C5AR1"
"praziquantel-1572","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;SLC2A3"
"acetylsalicylic acid-6964","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"LST1;PELI1"
"isoflupredone-1873","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"ACSL1;TLR2"
"fluphenazine-5234","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"SLC2A3;TLR2"
"scriptaid-6919","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"tretinoin-2671","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"ACSL1;NINJ1"
"dimethadione-4607","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"LST1;SLC2A3"
"wortmannin-5603","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"C5AR1;TLR2"
"trichostatin A-3746","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"trichostatin A-5908","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"dosulepin-1713","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"USP10;SLC2A3"
"trichostatin A-1891","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;PELI1"
"etynodiol-3102","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"ACSL1;TLR2"
"amitriptyline-1823","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"RAB11FIP1;UBE2B"
"budesonide-1716","2/100",0.00359423711737408,0.0556593290747643,0,0,25.3622448979592,142.749455625051,"ACSL1;TLR2"
