"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-3d-up","6/339",7.19598273006065e-07,0.000699449521361895,0,0,25.2857142857143,357.655624865882,"TRAF3IP3;LCK;CCL5;PRF1;NKG7;IL16"
"Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-0.25d-up","5/314",1.18030461689712e-05,0.00283254316094116,0,0,21.2200647249191,240.787319191522,"LCK;CCL5;PRF1;NKG7;IL16"
"Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Spleen-1d-up","5/317",1.23581530446348e-05,0.00283254316094116,0,0,21.0128205128205,237.46997259965,"LCK;CCL5;PRF1;NKG7;IL16"
"Famciclovir-112 mg/kg in Saline-Rat-Spleen-0.25d-up","5/321",1.31298667925936e-05,0.00283254316094116,0,0,20.7426160337553,233.159885694523,"LCK;CCL5;PRF1;NKG7;IL16"
"N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-1d-up","5/328",1.45706952723311e-05,0.00283254316094116,0,0,20.2858617131063,225.913462848007,"LCK;CCL5;PRF1;IL16;CCR7"
"Thioguanine-12 mg/kg in Corn Oil-Rat-Spleen-0.25d-up","4/285",0.00016337450399715,0.010637190446538,0,0,17.5258007117438,152.815613298951,"TRAF3IP3;CCL5;IL16;LCP2"
"Ifosfamide-17 mg/kg in Saline-Rat-Spleen-3d-up","4/287",0.000167817931225444,0.010637190446538,0,0,17.4001766784452,151.253313616078,"LCK;CCL5;PRF1;NKG7"
"Ethylene Glycol-3525 mg/kg in Water-Rat-Bone marrow-1d-up","4/292",0.000179309410444292,0.010637190446538,0,0,17.09375,147.457485588284,"IL10RA;PRF1;NKG7;IL16"
"Azathioprine-54 mg/kg in Water-Rat-Bone marrow-1d-up","4/294",0.000184061871173304,0.010637190446538,0,0,16.9741379310345,145.981636244696,"TRAF3IP3;PRF1;NKG7;IL16"
"Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Spleen-1d-up","4/295",0.000186472019310845,0.010637190446538,0,0,16.9149484536082,145.252541994553,"LCK;CCL5;PRF1;IL16"
"Mitotane-5000 mg/kg in Water-Rat-Bone marrow-1d-up","4/300",0.000198867138306136,0.010637190446538,0,0,16.625,141.692773648511,"TRAF3IP3;NKG7;IL16;LCP2"
"Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","4/303",0.000206584412945784,0.010637190446538,0,0,16.4556856187291,139.623225193473,"CCL5;NKG7;IL16;LCP2"
"Acyclovir-330 mg/kg in Saline-Rat-Spleen-0.25d-up","4/304",0.000209204324861057,0.010637190446538,0,0,16.4,138.944066103545,"LCK;PRF1;NKG7;IL16"
"Mitotane-5000 mg/kg in Water-Rat-Bone marrow-3d-up","4/309",0.000222665967179785,0.010637190446538,0,0,16.1270491803279,135.625868033165,"TRAF3IP3;PRF1;NKG7;IL16"
"Lead(IV) Acetate-200 mg/kg in Saline-Rat-Spleen-1d-up","4/310",0.000225431638091537,0.010637190446538,0,0,16.0735294117647,134.977360396932,"LCK;CCL5;PRF1;IL16"
"Acyclovir-980 mg/kg in Saline-Rat-Spleen-5d-up","4/313",0.000233877725110703,0.010637190446538,0,0,15.9150485436893,133.06113927255,"LCK;CCL5;NKG7;IL16"
"Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Spleen-1d-up","4/315",0.000239634011164604,0.010637190446538,0,0,15.8110932475884,131.807562206303,"CCL5;PRF1;NKG7;IL16"
"Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","4/316",0.000242550223346986,0.010637190446538,0,0,15.7596153846154,131.187794121607,"CCL5;NKG7;IL16;LCP2"
"Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","4/316",0.000242550223346986,0.010637190446538,0,0,15.7596153846154,131.187794121607,"LCK;CCL5;PRF1;IL16"
