"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","6/314",6.34304063326496e-08,0.000194921638660232,0,0,42.5909090909091,705.872871732494,"GMFG;SLCO2B1;FGL2;RAB27A;NKG7;AIF1"
"Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","5/278",1.34112446341216e-06,0.00111006262549043,0,0,36.1025641025641,488.178949202104,"GMFG;FGL2;RAB27A;NKG7;AIF1"
"Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-3d-up","5/293",1.73641596083669e-06,0.00111006262549043,0,0,34.1961805555556,453.567447851452,"GMFG;FGL2;RAB27A;NKG7;AIF1"
"Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-5d-up","5/295",1.79540381428226e-06,0.00111006262549043,0,0,33.9568965517241,449.259269519831,"GMFG;FGL2;RAB27A;NKG7;AIF1"
"Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-1d-up","5/311",2.32646794251585e-06,0.00111006262549043,0,0,32.1552287581699,417.090595998178,"GMFG;SLCO2B1;FGL2;NKG7;AIF1"
"Azathioprine-54 mg/kg in Water-Rat-Bone marrow-3d-up","5/314",2.43854093426379e-06,0.00111006262549043,0,0,31.8381877022654,411.480261564413,"GMFG;FGL2;RAB27A;NKG7;AIF1"
"Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-3d-up","5/324",2.84322118199799e-06,0.00111006262549043,0,0,30.8244514106583,393.645904752202,"GMFG;SLCO2B1;FGL2;NKG7;AIF1"
"Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-5d-up","5/326",2.93015836734895e-06,0.00111006262549043,0,0,30.6292834890966,390.230979983166,"GMFG;FGL2;RAB27A;NKG7;AIF1"
"Oxaliplatin-8 mg/kg in Saline-Rat-Bone marrow-3d-up","5/333",3.25107830439761e-06,0.00111006262549043,0,0,29.9649390243902,378.652666066668,"GMFG;FGL2;RAB27A;NKG7;AIF1"
"Podophyllotoxin-4 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","5/346",3.92016419185247e-06,0.00120466645615626,0,0,28.8035190615836,358.585868282046,"GMFG;FGL2;RAB27A;NKG7;AIF1"
"Carboplatin-14 mg/kg in Saline-Rat-Bone marrow-5d-up","4/244",2.65423945922248e-05,0.00475080280353913,0,0,29.9166666666667,315.224955278204,"GMFG;RAB27A;NKG7;AIF1"
"Cisplatin-2 mg/kg in Saline-Rat-Spleen-5d-up","4/261",3.45443924407718e-05,0.00475080280353913,0,0,27.9136894234171,286.764737608738,"GMFG;FGL2;NKG7;AIF1"
"Carmustine-4 mg/kg in Corn Oil-Rat-Spleen-3d-up","4/267",3.77514312813647e-05,0.00475080280353913,0,0,27.2685793294158,277.716496276839,"GMFG;SLCO2B1;FGL2;AIF1"
"Vincristine-0.05 mg/kg in Saline-Rat-Bone marrow-0.25d-up","4/267",3.77514312813647e-05,0.00475080280353913,0,0,27.2685793294158,277.716496276839,"GMFG;FGL2;RAB27A;NKG7"
"Cisplatin-2 mg/kg in Saline-Rat-Spleen-3d-up","4/270",3.94344696346674e-05,0.00475080280353913,0,0,26.9569377990431,273.366808835252,"SLCO2B1;FGL2;NKG7;AIF1"
"Vinorelbine-1.5 mg/kg in Saline-Rat-Bone marrow-1d-up","4/272",4.05866844395461e-05,0.00475080280353913,0,0,26.753052917232,270.528757580401,"GMFG;SLCO2B1;FGL2;AIF1"
"Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Spleen-5d-up","4/276",4.29650308539599e-05,0.00475080280353913,0,0,26.3542780748663,264.995534212582,"SLCO2B1;FGL2;NKG7;AIF1"
"Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-3d-dn","4/282",4.67222636113283e-05,0.00475080280353913,0,0,25.7776324395029,257.036242639688,"GMFG;FGL2;RAB27A;NKG7"
"DActinomycin-0.06 mg/kg in Saline-Rat-Bone marrow-3d-up","4/282",4.67222636113283e-05,0.00475080280353913,0,0,25.7776324395029,257.036242639688,"FGL2;RAB27A;NKG7;AIF1"
