"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%protein","num_protein"
"1","sirolimus homo sapiens gpl8300 gds3603 chdir up","171/1225",6.91873277114607e-42,4.82927547425996e-39,0,0,3.0883149720065,292.693017132281,"FCN1;IFITM1;IL1RN;CD83;PLEKHB2;RPL32;GPR65;UBE2D1;SLA;JMJD1C;UBE2L6;ARID4B;CASC3;IFI35;IFI30;STK10;RGS1;TRBC1;TNFSF10;TRIM26;LGALS9;NBN;RPS10;MAP3K5;FNBP4;CD97;FNBP1;PRKCB;PRKCD;LMO2;TAP1;SDHA;HLA-G;HLA-E;TYROBP;KIAA0922;KAT6A;SERPING1;PRKCQ;RBCK1;KLRB1;MYCBP2;COX17;ZC3HAV1;CFP;CORO1A;UBE2J1;BAG6;SEC14L1;SYNGR2;PMAIP1;LYN;MOAP1;MGEA5;RABGAP1L;APOBEC3G;RARRES3;EIF2AK2;NKG7;ISG15;KIAA0430;NFKB1;FOSL2;BST2;PTPRE;CYLD;PTPRC;GPR183;SFXN3;MAN2B1;ACO2;MYD88;MTMR11;ITGB2;PLEK;SECTM1;TNFAIP3;ARRB2;TCIRG1;LSP1;CD3D;OASL;DUSP11;FCGR3B;GNLY;CASP4;RAC2;TIMP2;CD37;GPSM3;RBM5;NCOA1;MAP4K1;CD52;CDV3;FCER1G;WARS;BTN3A1;EED;RHOH;KCNAB2;TRAF1;TAPBP;AES;ARL4C;FGR;HCK;SLC7A7;PACS2;GORASP2;IRF1;CDC42EP3;ATP6V1B2;PECAM1;HCLS1;LCP2;IRF5;LCP1;PLEKHO2;LTB;TKT;DOCK2;VAMP5;CD44;IRF9;VAMP3;SASH3;SP100;RGS19;SATB1;STX16;WAS;IFI6;CXCR4;IL2RG;CST7;AIF1;PSMB10;GNAI2;RELB;TYMP;HLA-DMA;CCL2;PTK2B;FYN;GBP2;GBP1;CYTH1;MAP4K4;MPP1;P2RY10;GCH1;STAT1;IL10RB;IL10RA;RFTN1;PLCL2;GZMB;CFLAR;PSMB9;FMNL1;TNIP1;MFAP1;STK17B;ABI1;HLA-DPB1;RAB9A;CD247;R3HDM1;CPVL;MYO1F",1.16959064327485,2
"2","ethanol homo sapiens gpl96 gds2767 chdir down","67/312",3.61274873365536e-27,1.26084930804572e-24,0,0,4.75096437485818,289.264027159419,"IFITM1;ITGAM;AQP9;SLC2A3;IFIT1;LYST;IFI44L;HERC5;CASP8;PSD4;TNFSF10;FAM65B;PLXNC1;NBN;MAP3K5;ZBP1;SRGN;RSAD2;SP110;USP4;USP3;LMO2;TAPBP;CLEC4A;PLSCR1;CDC42EP3;IRF7;WDFY3;LCP2;SP100;ZCCHC6;IGSF6;STX16;FPR1;NCF1C;CSF2RB;USP18;TYMP;SEC14L1;IFI16;ALOX5;UBR5;SLAMF8;SHOC2;MBP;SRGAP2;LYN;CCR1;P2RY13;IL10RB;STAT1;HSPA6;MX1;KCNJ15;RAB27A;NKG7;GZMB;ISG15;CFLAR;MED13L;PSMB9;PTPRE;PTPRC;FCGR2A;VNN2;BCL6;ATM",0,0
"3","imatinib homo sapiens gpl96 gds3044 chdir up","319/4149",2.65869067794561e-25,6.18588697735344e-23,0,0,1.70101762446223,96.2551331396362,"ITSN2;HCP5;IL1RN;TMEM183A;WIPF1;C5ORF28;LST1;ICAM2;ZDHHC7;UBE2L6;IKZF1;ADARB1;IFI30;IFIT3;IFIT2;RPS6KA4;ISLR;RNF114;FRAT2;DHX58;GPR171;TNFSF10;AP1S2;EIF2D;TRIM26;ATXN7L1;LGALS8;SEPHS1;TRIM21;HERC6;FNBP4;NUP214;IL15RA;ENTPD1;SCAF11;SP110;ACTN1;FLT3LG;HNF1B;PRKCA;RUNX1;SIGIRR;BCR;KIAA0922;BTK;TYRO3;RIN3;C19ORF66;RBCK1;SKAP2;SLC22A4;TRANK1;TGFA;ZC3HAV1;IQGAP2;UBE2J1;PRPSAP2;SEC14L1;SYNGR2;INPP5D;KCNN3;KCNN4;ZNF266;ABCA1;ABCA2;RABGAP1L;APOBEC3F;FZD2;APOBEC3G;TREX1;SYNRG;MICAL3;EIF2AK2;ELL2;PARP12;MED13L;CYLD;ATM;CD200;CD40;FKBP15;FASTKD1;ICA1;SECTM1;N4BP2L1;N4BP2L2;LYST;PCMTD2;CASP10;GNLY;TCP11L1;TIMP2;CD36;CLIC2;NCOA1;DENND2D;ZCCHC24;MAP4K1;PARP3;CHST7;SPHK1;BTN3A2;ZDHHC17;SUPT3H;IL17RA;C16ORF62;CEACAM1;SLTM;PACS2;HCLS1;RAPGEF5;PLCB1;VAMP5;ATP6V0C;VAMP3;GRN;SP100;SELPLG;STX16;IFI6;NPL;TANK;METTL21B;AIF1;FAM117A;GNAI2;ANKMY2;ALOX5;MICALL2;STX3;CD58;MPP1;MBD4;WWOX;STAT1;CD70;IL10RB;STAT2;JHDM1D;C17ORF62;PLXDC1;PSMB8;WDR11;ABI1;FAS;SIGLEC1;IL18R1;CD83;CSF1;PLXND1;DENND5B;CD80;HFE;NCF4;TRAC;CPOX;RNF19B;ARID4B;GIMAP6;ETS1;FAIM3;PVR;GALNT10;STK10;TUBB6;SIT1;SLCO2B1;SCMH1;FPGS;C1RL;NBN;ZBP1;PNISR;TLE1;CD93;LMO2;TRAFD1;HMHA1;UBE4B;OCRL;VRK2;MR1;MSH2;SLC9A7;KAT6A;EHBP1L1;CLIP4;APLNR;WDFY3;PHIP;STAM2;EMID1;IFNAR1;CSF1R;ZCCHC6;CALCRL;UBA7;FAM114A2;DPT;PLD1;ARHGAP15;LPP;CORO1C;SOCS1;ATXN7;COBLL1;ALDH3B1;CLTCL1;UBR5;LPXN;TNFRSF14;MBP;NLRP1;MSC;GAS2L1;EVI5;NADK;BCL2L14;MGEA5;CRTAP;CHTOP;SLC37A1;DENND4A;HPS1;PHF11;CYBRD1;NKG7;KIAA0430;CLK4;NFKB1;PTPRE;GRHPR;CXCL11;BFSP2;PTPRC;APPBP2;MAN2B2;GNAQ;DMXL2;BCL3;MAN2B1;ACO2;SP140L;IL7R;BRWD1;MYD88;PLEKHF2;THRA;TRADD;USP34;DYSF;TREM2;ARRB2;TCIRG1;CMAHP;TREM1;CASP7;FCGR3B;LBH;MCF2L;CASP1;FLOT2;SPG11;RBM5;KLF11;VWF;PDE4D;CTDSPL;KCNAB2;HAUS5;RABGGTA;TAPBP;ARL4C;DUSP22;FGR;ATRN;TBC1D2;CREB1;NAV3;ELF4;LCK;PALLD;IRF1;IRF2;ATP6V1B2;IRF7;LTA;TNFRSF25;RBM23;SSX2IP;IRF9;RNF31;USP15;SMARCD3;HPGD;MVP;ACVR1B;FYB;PPM1F;RNFT1;ATAD2B;MKNK1;FYN;CYTH1;MLXIP;TCF7L2;SEMA4D;MX2;ERAP1;ATP2B4;PML;NAGK;APOC2;PDCD4;TRIM37;CD247;FOLR2;FCGR2C;ASB1",2.19435736677116,7
"4","arsenic trioxide homo sapiens gpl201 gse48441 chdir up","309/3998",1.024605716377e-24,1.78793697507786e-22,0,0,1.70992575933985,94.4524248701107,"ITSN2;WIPF1;GMFG;ITSN1;AQP9;ICAM2;PRF1;IFIT5;IKZF1;ADARB1;IFIT1;RCBTB2;ICAM1;HERC5;RPS6KA4;RASSF2;TRIM28;AKT3;GPR171;RPS6KA1;C3AR1;KDR;AP1S2;TRIM26;HOMER3;HOXA1;LGALS9;TRIM21;ACVR1;NUP214;ENTPD1;PRKCH;SP110;ACTN1;PRKCD;CACNA2D3;PRKCA;HCFC2;HLA-G;SIGIRR;BIN2;TYRO3;PRKCQ;RBCK1;SKAP2;PLA1A;SLC22A4;IGSF6;CFH;GATA2;GMCL1;CYB5R4;KLRK1;CEP70;SLAMF7;HIVEP2;LYN;CCR1;FZD1;EIF2AK2;RAB27A;IFI44;LNPEP;ELL2;FOSL2;VNN1;VNN2;GJB3;NMT1;ATM;CD40;ICA1;SRP54;LYST;MS4A4A;IFIH1;UCHL1;GLIPR1;PPP3CC;ARIH2;RAC2;TIMP2;CD37;CCR7;CD36;TPSAB1;IKBKE;NCOA1;CD53;MAP4K1;PARP3;CHST7;FCER1G;IL15;SPHK1;PAWR;IL16;SERPINB8;SUPT3H;AES;IL17RA;LAT2;ZEB1;KIF2A;CDC42EP3;ARHGEF3;B3GNT2;ZNF238;CD48;RAPGEF5;TKT;ATP6V0C;CD44;TLR3;VAMP3;TLR2;GRN;SP100;SELPLG;RAMP3;CLDND1;SATB1;PELI2;MRPS31;WAS;CST7;TANK;ADCY7;AIF1;GNAI2;RELB;ARNTL;ALOX5;FLNA;MGAT1;SHOC2;STX3;CD58;MAP4K4;MBD4;GCA;SLC31A2;STAT1;IL10RB;IL10RA;LAPTM5;KLHL2;FMO1;PLXDC1;BATF;NUDT21;TAOK3;SLCO3A1;STK17B;ABI1;HLA-DPB1;ZYX;TRIP10;RAB9A;FAS;CD69;CRLF3;CD68;CD83;CSF1;NCF2;GPR65;CD80;DGKA;UBE2D1;ARID4B;ETS1;FAIM3;IGF1R;STK10;EFEMP1;RGS1;LAMP3;GRB10;PLXNC1;KCNH2;ZBP1;WNT5B;USP4;TMOD3;LMO2;ZBTB32;TAP2;TRAFD1;OCRL;VRK2;PIAS1;CLEC4A;EMCN;KAT6A;PKP4;PTPRCAP;RAF1;STAM2;PPID;COX17;C5AR1;AK2;NCF1C;ITPR3;CORO1A;RASGRP1;LPP;CORO1C;BAG6;SOCS1;ATXN7;UBR5;LPXN;PMAIP1;NLRP1;MSC;SLC15A3;GAS2L1;EVI5;BCL2L14;MOAP1;MGEA5;VCAM1;PHF11;HSPA6;LY86;TRPV2;CORO2A;NFKB2;ISG20;PTPRE;CXCL11;GNAL;RCAN3;MAN2B1;ACO2;BRWD1;MAP3K14;ITGAM;FLT1;THRA;TRADD;DYSF;PIK3CD;TNFAIP3;TREM2;PTPN22;SLC2A3;ARRB2;CMAHP;DUSP11;CASP7;FCGR3B;CASP8;CASP4;DNMT3B;FLOT2;CYTIP;GPSM3;RBM5;HIST1H1C;SRGN;DDX58;PDE4D;TRAF1;TNFRSF1B;RABGGTA;ATRN;PPM1B;OAS1;ELF4;LCK;OAS3;ATP6V1B2;IRF7;PIK3C3;LCP1;ASPA;IRF9;BIRC3;MVP;IL2RG;PPM1D;ACVR1B;FYB;CRYZ;CCL8;OXCT1;CCL5;FYN;BAK1;GBP2;HNRNPA3;GZMA;TIE1;MX1;GZMB;FCGR2A;NAGK;EVI2A;TNIP1;IL2RB;SPAG1;CD247;PTPN7;TRIM38;FCGR2B;FOLR2",1.29449838187702,4
"5","doxorubicin homo sapiens gpl10558 gse42531 chdir down","139/1265",3.91638578625803e-23,5.46727455761621e-21,0,0,2.43100493196684,125.425968355113,"HCP5;IFITM1;CD83;IFIT5;UBE2L6;ARID4B;IFI35;IFI30;IFIT1;NADSYN1;TMEM140;IFI44L;IFIT3;RCBTB2;ICAM1;IFIT2;HERC5;LAMP3;DHX58;TNFSF10;NUDT18;TRIM26;LGALS8;ARHGEF40;TRIM21;HERC6;ZBP1;RSAD2;SP110;SWAP70;TAP2;TAP1;TRAFD1;HLA-C;HCFC2;HLA-G;HLA-E;KIAA0922;C19ORF66;RBCK1;IFNAR1;UBA7;STXBP2;TRANK1;TAPBPL;GATA2;DDX60;RASGRP3;COBLL1;LPXN;NLRP1;SLC15A3;VCAM1;DENND4A;RARRES3;VDR;RAB27A;IFI44;CYBRD1;ISG15;TDRD7;TOR1B;ELL2;NFKB1;PARP12;NFKB2;BST2;ISG20;CYLD;MAN2B2;MAN2B1;XAF1;RTP4;CD40;PLEK;SRP54;TNFAIP3;N4BP2L2;OASL;IFIH1;CASP7;LBH;TRIM5;TIMP2;IKBKE;ZCCHC24;MAP4K1;SRGN;IL15;DDX58;SPHK1;TRAF1;SERPINB8;TAPBP;TBC1D2;OAS1;ELF4;OAS2;IRF1;OAS3;IRF7;LTB;ATP6V0C;IRF9;BIRC3;RNF31;GRN;SP100;SAMD9;IFI6;CXCR4;TANK;METTL21B;USP18;PSMB10;RELB;ARNTL;HLA-DMA;CCL5;SEC23B;GBP1;JAM2;GCA;GCH1;STAT1;CD70;STAT2;MX2;JHDM1D;RFTN1;MX1;WDR19;CFLAR;PSMB8;PSMB9;TNIP1;MGAT4A;ZYX;SPAG1",0.719424460431655,1
"6","valproic acid mus musculus gpl6885 gse35291 chdir up","78/498",3.55519344633135e-22,4.13587504256547e-20,0,0,3.46518818637381,171.14031703661,"CD86;IL1RN;ITGAM;CD83;CLEC10A;CD80;ITGB2;AQP9;LST1;PLEK;TREM2;CTSS;PYCARD;CASP7;RGS1;GPR171;TIMP2;FLOT2;LGALS8;CCR5;CD52;FCER1G;VWF;RNASE6;ARL4C;FGR;PLSCR1;TYROBP;CDC42EP3;EVL;TLR7;IRF5;PLEKHO2;LCP1;ABCG1;TLR2;CSF1R;UNC93B1;FPR1;LY96;CFP;IL2RG;SAMHD1;LY9;RASGRP1;FYB;CLEC7A;CCL5;ALDH3B1;NCKAP1L;STX3;CD14;SLC15A3;KCNN4;MPP1;P2RY13;TCF7L2;PLEKHA1;IL10RB;IL10RA;TNFRSF9;SRD5A3;CCDC109B;TRPV2;TDRD7;IGF1;PILRA;PTPRC;NAGK;EVI2A;BCL6;GPR183;FAS;CAMK1;CD68;IL7R;MYO1F;LRP12",0,0
"7","trovafloxacin homo sapiens gpl96 gse9166 chdir up","291/3831",8.42962389162948e-22,8.40553925193911e-20,0,0,1.68051503454585,81.547193528815,"ITSN2;HCP5;IL1RN;LPGAT1;C5ORF28;ITSN1;LST1;IKZF1;IFI30;TRBC1;GJA4;ATXN7L1;LGALS9;LGALS8;SEPHS1;IL15RA;ENTPD1;PRKCH;FNBP1;ACTN1;METTL3;FLT3LG;HNF1B;PRKCA;HLA-G;RUNX1;SIGIRR;RFX5;ADPRH;TRIM14;C19ORF66;RBCK1;STXBP2;FPR3;CFP;UBE2J1;CYB5R4;PRPSAP2;SEC14L1;SYNGR2;INPP5D;MAP7;S100A12;ZBED5;LYN;CCR1;FZD1;GSDMD;TRAP1;TNFSF13;SS18L2;EIF2AK2;RAB27A;IGF1;PILRA;NMI;PARP12;MED13L;CYLD;EHD4;VNN1;GJB3;SFXN3;FASTKD1;KIAA1033;SRP54;N4BP2L1;OSBPL11;CD3D;MS4A4A;PCMTD2;GLIPR1;PPP3CC;CASP10;TRIM5;XPO6;ZMYM6;ARIH2;TK2;CD36;TPSAB1;NCOA1;CD53;DENND2D;ZCCHC24;MAP4K1;CDV3;FCER1G;WARS;IL15;AKR1A1;PAWR;SERPINB8;SUPT3H;MED28;PARP8;PIGB;C16ORF62;CEACAM1;SLC7A7;ZEB1;PACS2;C18ORF10;HCLS1;CD48;PLEKHO1;PLEKHO2;CRELD2;TKT;ATP6V0C;TLR3;VAMP3;ARHGEF6;TLR2;C1QB;GRN;SP100;CLDND1;STX16;MRPS31;WAS;NPL;TANK;AIF1;FAM117A;HLA-DMA;BTAF1;ALOX5;EXOSC8;FLNA;SHOC2;CD58;APOL2;MPP1;MBD4;NQO1;GCH1;SLC31A2;BIK;STAT1;IL10RB;YIPF4;RFTN1;LAPTM5;KLHL2;LILRB3;LILRB5;TAOK3;SLCO3A1;ABI1;ZYX;SIGLEC1;CRLF3;MEGF9;CD86;FAM49B;CD83;NCF2;HFE;IL1RAP;GIMAP5;TMEM140;FAIM3;PVR;GALNT10;CNDP2;SMCHD1;TUBB6;SLCO2B1;FPGS;GRB10;NBN;ARHGEF40;SWAP70;ARID5A;CYBB;NOSIP;VRK1;VRK2;MR1;C12ORF11;PDIA4;TYROBP;CLIP4;ELMO1;PKP4;PHIP;STAM2;PPID;ZCCHC6;KLRB1;FAM114A2;ARHGAP17;PLD1;LPP;CORO1C;BAG6;SOCS1;COBLL1;ALDH3B1;CLTCL1;LPXN;GAS2L1;EVI5;NADK;MFAP3L;MOAP1;MGEA5;VCAM1;HSPA6;TDRD7;CORO2A;TOR1B;ARHGAP25;NFKB2;GRHPR;APPBP2;DMXL2;MAP3K14;MYD88;SLC48A1;ADPGK;TRADD;USP34;DYSF;PIK3CD;TCIRG1;FCGR3B;LBH;PSD4;MCF2L;CASP4;CASP1;PHACTR2;FLOT2;ME2;CHPF2;CTDSPL;TRAF1;TNFRSF1B;RABGGTA;ARL4C;DUSP22;PPM1B;TBC1D2;OAS1;GORASP2;CTDSP1;PALLD;OAS2;ATP6V1B2;IRF7;PECAM1;IRF8;LCP1;BCAT1;SFT2D2;DOCK2;PION;SSX2IP;IRF9;CHMP5;HPGD;MVP;ATP10D;ACVR1B;PPM1F;DDO;RNFT1;CRYZ;HIRIP3;IFI16;OXCT1;MKNK1;LEPROTL1;CCL4;CCL2;PTK2B;SEC23B;GBP1;HNRNPA3;ATP2B4;CFLAR;PML;CD2;NAGK;TNIP1;PDCD4;TRIM38;FCGR2B;R3HDM1",2.06185567010309,6
"8","letrozole homo sapiens gpl3921 gse33366 chdir down","67/404",1.49250738924144e-20,1.30221269711316e-18,0,0,3.66906159642513,167.497227446795,"PLEKHF2;IFITM1;ICA1;UBE2L6;IFI35;IFIT1;TMEM140;IFIT3;IFI44L;GALNT10;IFIT2;OASL;IFIH1;FAM174B;TNFSF10;PHACTR2;LGALS8;HERC6;NCOA1;RSAD2;SP110;DDX58;PDE4D;TAP1;UGT2B17;HLA-C;HLA-G;HLA-E;PIGB;OAS1;OAS2;OAS3;TRIM14;C19ORF66;VAMP5;PION;ABCG1;IRF9;SP100;MVP;IFI6;CXCR4;TAPBPL;DDX60;USP18;ARNTL;APOL6;CCL5;KIAA1324;MFAP3L;C18ORF1;NQO1;STAT1;BIK;RARRES3;MX2;RFTN1;TMEM62;IFI44;NMI;PML;PARP12;PSMB9;BST2;BCL6;BCL3;XAF1",1.49253731343284,1
"9","imatinib homo sapiens gpl96 gds3048 chdir up","261/3363",1.71907569226887e-20,1.33323870355963e-18,0,0,1.71701941218729,78.1414076766419,"ITSN2;ZNF177;LPGAT1;TMEM183A;WIPF1;C5ORF28;ICAM2;ZDHHC7;UBE2L6;IFI35;IKZF1;ADARB1;IFI30;IFIT1;RPS6KA4;FRAT2;TNFSF10;EIF2D;ATXN7L1;LGALS8;TRIM21;NUP214;IL15RA;ENTPD1;SCAF11;SP110;FLT3LG;PRKCA;HCFC2;SIGIRR;BCR;KIAA0922;BTK;TYRO3;C19ORF66;RBCK1;SKAP2;SLC22A4;TRANK1;ZC3HAV1;IQGAP2;UBE2J1;PRPSAP2;SEC14L1;SYNGR2;INPP5D;KCNN4;ZBED5;ZNF266;FZD1;RABGAP1L;APOBEC3F;FZD2;APOBEC3G;SYNRG;MICAL3;EIF2AK2;PTK6;ELL2;PARP12;MED13L;CYLD;SFXN3;CD27;ATM;CD22;FKBP15;ICA1;SECTM1;N4BP2L2;LYST;PCMTD2;IFIH1;DSTYK;PPP3CC;TRIM5;ZMYM6;CD37;CCR7;CD36;CLIC2;NCOA1;ZCCHC24;MAP4K1;SPHK1;BTN3A2;ZDHHC17;SUPT3H;IL17RA;LAT2;PIGB;C16ORF62;SLTM;PACS2;HCLS1;PLCB1;GPR125;VAMP3;GRN;SP100;SELPLG;SAMD9;NPL;TANK;ADCY7;FAM117A;ARNTL;ANKMY2;ALOX5;MICALL2;STX3;CD58;MAP4K3;APOL2;MAP4K4;MPP1;MBD4;WWOX;BIK;STAT1;CD70;IL10RB;STAT2;JHDM1D;C17ORF62;WDR11;STK17B;ABI1;RAB9A;CD83;PLXND1;KDM1A;NCF2;DENND5B;GPR65;UBE2D1;CPOX;RNF19B;FAIM3;GALNT10;IGF1R;STK10;TUBB6;LAMP3;SLCO2B1;SCMH1;C1RL;NUDT18;NBN;PNISR;LMO2;TAP1;HMHA1;UBE4B;OCRL;VRK2;FBXO11;MR1;EHBP1L1;PKP4;WDFY3;PHIP;ERG;RAF1;STAM2;EMID1;IFNAR1;FAM114A2;NCF1C;PLD1;ARHGAP15;RASGRP1;SPATA7;ATXN7;COBLL1;ALDH3B1;CLTCL1;UBR5;LPXN;TNFRSF14;NLRP1;GAS2L1;NADK;MGEA5;CRTAP;CHTOP;DENND4A;RARRES3;HPS1;PHF11;CYBRD1;ISG15;TDRD7;KIAA0430;CORO2A;CLK4;GRHPR;CXCL11;GNAL;APPBP2;MAN2B2;GNAQ;DMXL2;RCAN3;MAN2B1;ACO2;OSBPL1A;SP140L;ZCCHC2;PLEKHF2;SCYL3;THRA;TRADD;USP34;DYSF;LRMP;ARRB2;TCIRG1;OASL;CASP7;LBH;FLOT2;SPG11;RBM5;KLF11;CTDSPL;KCNAB2;HAUS5;RABGGTA;TAPBP;ATRN;TBC1D2;CREB1;IRF1;IRF2;IRF7;RBM23;SSX2IP;IRF9;USP15;SMARCD3;HPGD;MVP;USP18;PPM1F;RNFT1;ATAD2B;IFI16;MKNK1;KIAA1324;FYN;CYTH1;ERAP1;ATP2B4;PML;NAGK;PIK3IP1;PDCD4;PTPN6;CPVL;ASB1",1.53256704980843,4
"10","prednisolone homo sapiens gpl570 gse32962 chdir down","99/845",1.85070753180346e-18,1.29179385719881e-16,0,0,2.59203016180552,105.835089337884,"CD86;FCN1;IL1RN;PLEKHB2;NCF2;LST1;RNF19B;IFI30;C3AR1;GRB10;HOMER3;ENTPD1;TLE1;CD93;PRKCD;RNASE6;TICAM1;RUNX1;TYROBP;BIN2;ADPRH;PLA1A;GATA2;CFP;SAMSN1;LPP;CLEC7A;ALDH3B1;COBLL1;S100A12;CD14;KCNN4;SLC15A3;NADK;LYN;CCR1;BTN2A2;HSPA6;NKG7;FOSL2;VNN1;GNAQ;GPR183;DMXL2;SFXN3;LRP12;CD40;FLT1;ITGAM;MTMR11;ITGB2;PLEK;DYSF;ICA1;SECTM1;TCIRG1;CMAHP;TREM1;MS4A4A;TCP11L1;CASP1;PHACTR2;CD36;SRGN;CHST7;FCER1G;TNFRSF1B;IL17RA;FGR;MS4A6A;SLC7A7;PALLD;CDC42EP3;PECAM1;IRF8;LCP2;TKT;TLR2;SELPLG;HPGD;FGL2;SAMHD1;CST7;FYB;CCL5;IL21R;GBP2;FCGR1B;WWOX;TIE1;GZMA;LILRB3;APOC2;ZYX;FAS;MNDA;FCGR2B;CPVL;FCGR2C",2.02020202020202,2
