"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"cephaeline-2429","3/100",0.00012997496316054,0.0491305360746843,0,0,36.1728320194057,323.680603886026,"TRAF3IP3;IL10RA;LCP2"
"dipivefrine-1752","3/100",0.00012997496316054,0.0491305360746843,0,0,36.1728320194057,323.680603886026,"IL10RA;RUNX3;CYTH1"
"citiolone-3930","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"KLRK1;GIMAP5"
"famotidine-6665","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAF3IP3;CCR7"
"pinacidil-5456","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"ITK;RUNX3"
"iopanoic acid-6348","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"CCR7;GIMAP5"
"pergolide-2403","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"GNLY;IL10RA"
"chlorcyclizine-4367","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"CCL5;CYTH1"
"doxycycline-5838","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"LCK;PRF1"
"levcycloserine-4524","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"CCL5;CYTH1"
"paromomycin-4420","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"GZMB;RUNX3"
"torasemide-5476","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"CCR7;GIMAP5"
"fluphenazine-1577","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"GIMAP5;CYTH1"
"zuclopenthixol-4261","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAF3IP3;CCL5"
"sulfamethoxypyridazine-4733","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAC;CCR7"
"CP-320650-01-4379","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"CCL5;CYTH1"
"altretamine-6467","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"CCR7;CYTH1"
"metanephrine-6734","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"CCL5;CYTH1"
"nalbuphine-5820","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"PRF1;CYTH1"
"tetryzoline-2507","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"IL10RA;PRF1"
"clozapine-4453","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"LCP2;RUNX3"
"demeclocycline-4267","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAF3IP3;CCL5"
"propantheline bromide-3013","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"CCR7;CD247"
"tanespimycin-1159","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAF3IP3;IL10RA"
"midodrine-1403","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAF3IP3;GIMAP5"
"sulfaguanidine-1913","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"GIMAP5;CYTH1"
"dipyridamole-2017","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAC;CYTH1"
"salbutamol-2344","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAF3IP3;IL10RA"
"milrinone-3552","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"IL16;CCR7"
"tanespimycin-5919","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"ITK;GIMAP5"
"sulfametoxydiazine-5732","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"GZMB;CD247"
"pyridoxine-2751","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"IL10RA;PRF1"
"acetylsalicylic acid-315","2/100",0.00443449984753605,0.0684179976476991,0,0,22.5419501133787,122.139959975335,"TRAC;CD247"
