"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"crotamiton-5689","3/100",6.4781775896681e-05,0.0186895423461925,0,0,47.3124504361618,456.304276754387,"CD8A;GIMAP5;GIMAP6"
"N-acetyl-L-leucine-6462","3/100",6.4781775896681e-05,0.0186895423461925,0,0,47.3124504361618,456.304276754387,"CD8A;SLCO2B1;SLA"
"citiolone-3930","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;GIMAP5"
"benzocaine-2822","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"betamethasone-1590","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"SLA;LCP2"
"niridazole-3301","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;TARP"
"ketoprofen-2316","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;SLCO2B1"
"pramocaine-6054","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"PRF1;SLA"
"tanespimycin-5953","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;GIMAP5"
"docosahexaenoic acid ethyl ester-664","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;GIMAP5"
"perphenazine-4637","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"SLA;LCP2"
"acetazolamide-7461","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;SLA"
"HNMPA-(AM)3-583","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;GIMAP5"
"streptomycin-3195","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"SLCO2B1;GZMB"
"lymecycline-3514","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;SLA"
"sulfaguanidine-1913","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;GIMAP5"
"picrotoxinin-2816","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"cinchonine-2789","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"tanespimycin-5919","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"ITK;GIMAP5"
"tretinoin-1548","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"SLA;LCP2"
"sulfametoxydiazine-5732","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"GZMB;CD247"
"troglitazone-504","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;GIMAP5"
"sulfadimidine-3765","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"SLA;LCP2"
"flufenamic acid-5059","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"SLCO2B1;SLA"
"troglitazone-5229","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"allantoin-5471","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"ITK;PRF1"
"tanespimycin-505","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"SLCO2B1;PRF1"
"levamisole-2094","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"PRF1;SLA"
"3-acetamidocoumarin-7361","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"CD8A;PRF1"
"sulfafurazole-5622","2/100",0.00283741499181759,0.0545729483426251,0,0,28.9883381924198,170.012598917729,"SLA;TARP"
