"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"cephaeline-2429","3/100",3.34476846171919e-05,0.0128773585776189,0,0,61.5154639175258,633.949335404614,"GPR65;GPR183;LCP2"
"anisomycin-1304","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;CCL4"
"bephenium hydroxynaphthoate-5628","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;LCP2"
"(+)-chelidonine-1786","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;GPR183"
"betamethasone-1590","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;LCP2"
"etoposide-1626","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;CCL4"
"tetryzoline-2507","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;PRF1"
"cefoperazone-1627","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR183;CCL4"
"streptomycin-3195","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"SLCO2B1;GZMB"
"sulfametoxydiazine-5732","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GZMB;CD247"
"zaprinast-1611","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;GPR183"
"piracetam-5043","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"KLRB1;PRF1"
"emetine-2145","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;CCL4"
"allantoin-5471","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"ITK;PRF1"
"tanespimycin-505","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"SLCO2B1;PRF1"
"bromocriptine-4604","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"KLRB1;PRF1"
"dinoprost-2446","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"GPR65;GPR183"
"heliotrine-4277","2/100",0.00186242805035638,0.0398352666326225,0,0,36.899814471243,231.947593213754,"KLRB1;SLCO2B1"
